dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,180,"        return parsePattern;
",2,0,0,0,0,0,0,0,0,2,20,4,1.00000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,260,"        return date;
",2,0,0,0,0,0,0,0,0,2,12,4,0.10526,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,732,"            cal.set(field, modify(Integer.parseInt(value)));
",0,0,0,3,6,0,14,0,0,14,48,6,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,733,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,741,"            return iValue;
",2,0,0,0,0,0,0,0,0,2,14,5,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,282,"        Calendar cal= Calendar.getInstance(timeZone, locale);
",2,0,0,1,2,0,8,2,0,12,53,4,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,283,"        cal.clear();
",0,0,0,1,2,0,4,0,0,4,12,5,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,285,"        for(int i=0; i<strategies.length;) {
",8,1,0,1,3,0,0,0,0,9,36,4,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,286,"            Strategy strategy= strategies[i++];
",4,0,1,1,2,0,0,2,0,9,35,6,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,287,"            strategy.setCalendar(this, cal, matcher.group(i));
",0,0,0,2,4,0,12,0,0,12,50,7,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,288,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,289,"        pos.setIndex(offset+matcher.end());
",2,1,0,2,4,0,8,0,0,11,35,5,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,290,"        return cal.getTime();
",0,0,0,1,2,0,4,0,0,4,21,5,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,250,"        Date date= parse(source, new ParsePosition(0));
",2,0,0,2,4,0,4,4,0,10,47,4,0.10000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,251,"        if(date==null) {
",2,1,0,1,3,0,0,0,0,3,16,4,0.10000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,276,"        int offset= pos.getIndex();
",2,0,0,1,2,0,4,0,0,6,27,5,0.09756,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,277,"        Matcher matcher= parsePattern.matcher(source.substring(offset));
",2,0,0,2,4,0,10,2,0,14,64,4,0.09756,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,278,"        if(!matcher.lookingAt()) {
",0,0,0,2,5,0,4,0,0,5,26,4,0.09756,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,537,"            if(formatField.length()>2) {
",0,1,0,2,5,0,4,0,0,5,28,5,0.07692,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,538,"                formatField= formatField.substring(1, formatField.length()-1);
",2,1,0,2,4,0,8,0,0,12,62,7,0.07692,0
defect4j,lang,org/apache/commons/lang3/time/FastDatePrinter,9,359,"            return new UnpaddedNumberField(field);
",2,0,0,1,2,0,0,2,0,4,38,6,0.05000,0
defect4j,lang,org/apache/commons/lang3/time/FastDatePrinter,9,707,"        UnpaddedNumberField(int field) {
",4,0,0,1,3,0,0,0,0,4,32,3,0.05000,0
defect4j,lang,org/apache/commons/lang3/time/FastDatePrinter,9,708,"            mField = field;
",4,0,0,0,0,0,0,0,0,5,15,5,0.05000,0
defect4j,lang,org/apache/commons/lang3/time/FastDatePrinter,9,709,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.05000,0
defect4j,lang,org/apache/commons/lang3/time/FastDatePrinter,9,716,"            return 4;
",0,0,0,0,0,0,0,0,0,0,9,3,0.05000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,9,472,"        return parser.parse(source);
",0,0,0,1,2,0,6,0,0,6,28,5,0.04762,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,566,"            return DAY_OF_MONTH_STRATEGY;
",2,0,0,0,0,0,0,0,0,2,29,5,0.03960,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,145,"            collector.add(currentStrategy);
",0,0,0,1,2,0,6,0,0,6,31,7,0.03774,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,304,"        for(int i= 0; i<value.length(); ++i) {
",6,1,0,2,5,0,4,0,0,12,38,4,0.03670,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,305,"            char c= value.charAt(i);
",2,0,0,1,2,0,6,0,0,8,24,7,0.03670,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,306,"            switch(c) {
",2,0,0,1,3,0,0,0,0,2,11,6,0.03670,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,331,"            regex.append(c);
",0,0,0,1,2,0,6,0,0,6,16,7,0.03670,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,333,"        return regex;
",2,0,0,0,0,0,0,0,0,2,13,4,0.03670,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,542,"            return new CopyQuotedStrategy(formatField);
",2,0,0,1,2,0,0,2,0,4,43,6,0.03670,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,68,"public class FastDateParser implements DateParser, Serializable {
",2,0,0,0,1,1,0,4,0,7,65,1,0.03670,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,603,"        CopyQuotedStrategy(String formatField) {
",4,0,0,1,3,0,0,2,0,6,40,3,0.03670,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,604,"            this.formatField= formatField;
",4,0,0,0,0,0,0,0,0,5,30,5,0.03670,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,605,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.03670,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,624,"            escapeRegex(regex, formatField, true);
",0,0,0,1,2,0,6,0,0,7,38,6,0.03670,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,625,"            return false;
",0,0,0,0,0,0,0,0,0,1,13,5,0.03670,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,718,"            if(parser.isNextNumber()) {
",0,0,0,2,5,0,4,0,0,4,27,6,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,722,"                regex.append(""(\\p{IsNd}++)"");
",0,0,0,3,6,0,4,0,0,5,30,8,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,724,"            return true;
",0,0,0,0,0,0,0,0,0,1,12,5,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,104,"    protected FastDateParser(String pattern, TimeZone timeZone, Locale locale) {
",8,0,0,1,3,1,0,6,0,15,76,2,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,105,"        this.pattern = pattern;
",4,0,0,0,0,0,0,0,0,5,23,4,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,106,"        this.timeZone = timeZone;
",4,0,0,0,0,0,0,0,0,5,25,4,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,107,"        this.locale = locale;
",4,0,0,0,0,0,0,0,0,5,21,4,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,108,"        init();
",0,0,0,1,2,0,2,0,0,2,7,5,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,109,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,116,"        thisYear= Calendar.getInstance(timeZone, locale).get(Calendar.YEAR);
",6,0,0,2,4,0,10,0,0,17,68,4,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,118,"        nameValues= new ConcurrentHashMap<Integer, KeyValue[]>();
",2,0,0,2,4,0,0,6,0,9,57,4,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,120,"        StringBuilder regex= new StringBuilder();
",2,0,0,1,2,0,0,4,0,6,41,4,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,121,"        List<Strategy> collector = new ArrayList<Strategy>();
",2,0,0,1,2,0,0,8,0,10,53,4,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,123,"        Matcher patternMatcher= formatPattern.matcher(pattern);
",2,0,0,1,2,0,6,2,0,10,55,4,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,124,"        if(!patternMatcher.lookingAt()) {
",0,0,0,2,5,0,4,0,0,5,33,4,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,128,"        currentFormatField= patternMatcher.group();
",2,0,0,1,2,0,4,0,0,7,43,4,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,129,"        Strategy currentStrategy= getStrategy(currentFormatField);
",2,0,0,1,2,0,4,2,0,8,58,4,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,131,"            patternMatcher.region(patternMatcher.end(), patternMatcher.regionEnd());
",0,0,0,3,6,0,12,0,0,12,72,7,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,132,"            if(!patternMatcher.lookingAt()) {
",0,0,0,2,5,0,4,0,0,5,33,6,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,133,"                nextStrategy = null;
",2,0,0,0,0,0,0,0,0,3,20,8,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,134,"                break;
",0,0,0,0,0,0,0,0,0,0,6,3,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,136,"            String nextFormatField= patternMatcher.group();
",2,0,0,1,2,0,4,2,0,8,47,6,0.03604,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,137,"            nextStrategy = getStrategy(nextFormatField);
",2,0,0,1,2,0,4,0,0,7,44,6,0.03604,0
