dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,time,org/joda/time/DateTimeZone,9,256,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,1.00000,0
defect4j,time,org/joda/time/DateTimeZone,9,265,"            } else {
",0,0,0,0,2,0,0,0,0,0,8,3,0.20000,0
defect4j,time,org/joda/time/DateTimeZone,9,636,"            offset = -offset;
",4,0,0,0,0,0,0,0,0,6,17,6,0.08333,0
defect4j,time,org/joda/time/DateTimeZone,9,637,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.08333,0
defect4j,time,org/joda/time/DateTimeZone,9,359,"            if (zone != null) {
",2,1,0,1,3,0,0,0,0,3,19,6,0.05263,0
defect4j,time,org/joda/time/DateTimeZone,9,360,"                return zone;
",2,0,0,0,0,1,0,0,0,2,12,8,0.05263,0
defect4j,time,org/joda/time/DateTimeZone,9,361,"            }
",0,0,0,0,1,0,0,0,0,0,1,3,0.05263,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2308,"                negative = true;
",2,0,0,0,0,0,0,0,0,4,16,7,0.05000,0
defect4j,time,org/joda/time/DateTimeZone,9,216,"            if (offset == 0L) {
",2,1,0,1,3,0,0,0,0,3,19,6,0.03571,0
defect4j,time,org/joda/time/DateTimeZone,9,217,"                return DateTimeZone.UTC;
",4,0,0,0,0,1,0,0,0,4,24,9,0.03571,0
defect4j,time,org/joda/time/DateTimeZone,9,220,"                return fixedOffsetZone(id, offset);
",0,0,0,1,2,1,6,0,0,6,35,9,0.03571,0
defect4j,time,org/joda/time/DateTimeZone,9,221,"            }
",0,0,0,0,1,0,0,0,0,0,1,3,0.03571,0
defect4j,time,org/joda/time/DateTimeZone,9,215,"            int offset = parseOffset(id);
",2,0,0,1,2,0,4,0,0,6,29,7,0.03448,0
defect4j,time,org/joda/time/DateTimeZone,9,605,"            public DateTimeZone getZone() {
",2,0,0,1,3,1,0,2,0,5,31,8,0.03333,0
defect4j,time,org/joda/time/DateTimeZone,9,607,"            }
",0,0,0,0,1,0,0,0,0,0,1,3,0.03333,0
defect4j,time,org/joda/time/DateTimeZone,9,610,"            }
",0,0,0,0,1,0,0,0,0,0,1,3,0.03333,0
defect4j,time,org/joda/time/DateTimeZone,9,605,"            public DateTimeZone getZone() {
",2,0,0,1,3,1,0,2,0,5,31,8,0.03333,0
defect4j,time,org/joda/time/DateTimeZone,9,619,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.03333,0
defect4j,time,org/joda/time/DateTimeZone,9,671,"            cOffsetFormatter = new DateTimeFormatterBuilder()
",2,0,0,1,2,0,0,2,0,5,49,6,0.03333,0
defect4j,time,org/joda/time/DateTimeZone,9,672,"                .appendTimeZoneOffset(null, true, 2, 4)
",0,0,0,1,2,0,2,0,0,3,39,9,0.03333,0
defect4j,time,org/joda/time/DateTimeZone,9,676,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.03333,0
defect4j,time,org/joda/time/tz/ZoneInfoProvider,9,142,"            return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.03125,0
defect4j,time,org/joda/time/DateTimeZone,9,267,"            }
",0,0,0,0,1,0,0,0,0,0,1,3,0.01754,0
defect4j,time,org/joda/time/DateTimeZone,9,255,"            return DateTimeZone.UTC;
",4,0,0,0,0,1,0,0,0,4,24,7,0.01639,0
defect4j,time,org/joda/time/DateTimeZone,9,258,"            throw new IllegalArgumentException(""Minutes out of range: "" + minutesOffset);
",2,1,0,1,2,0,0,2,0,6,77,7,0.01639,0
defect4j,time,org/joda/time/DateTimeZone,9,261,"        try {
",0,0,0,0,1,0,0,0,0,0,5,3,0.01639,0
defect4j,time,org/joda/time/DateTimeZone,9,263,"            if (hoursInMinutes < 0) {
",2,1,0,1,3,0,0,0,0,3,25,6,0.01639,0
defect4j,time,org/joda/time/DateTimeZone,9,264,"                minutesOffset = FieldUtils.safeAdd(hoursInMinutes, -minutesOffset);
",4,0,0,1,2,0,6,0,0,12,67,8,0.01639,0
defect4j,time,org/joda/time/DateTimeZone,9,269,"        } catch (ArithmeticException ex) {
",2,0,0,1,4,0,0,2,0,4,34,6,0.01639,0
defect4j,time,org/joda/time/DateTimeZone,9,272,"        return forOffsetMillis(offset);
",0,0,0,1,2,1,4,0,0,4,31,5,0.01639,0
defect4j,time,org/joda/time/DateTimeZone,9,273,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.01639,0
defect4j,time,org/joda/time/DateTimeZone,9,283,"        return fixedOffsetZone(id, millisOffset);
",0,0,0,1,2,1,6,0,0,6,41,5,0.01408,1
defect4j,time,org/joda/time/DateTimeZone,9,284,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.01408,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2310,"                negative = false;
",2,0,0,0,0,0,0,0,0,4,17,8,0.01282,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2309,"            } else if (c == '+') {
",2,1,0,1,4,0,0,0,0,4,22,6,0.01205,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2386,"                    break parse;
",2,0,0,0,0,0,0,0,0,2,12,9,0.01149,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2356,"                    expectSeparators = true;
",2,0,0,0,0,0,0,0,0,4,24,9,0.01111,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2357,"                    limit--;
",2,0,0,0,0,0,0,0,0,3,8,9,0.01111,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2358,"                    position++;
",2,0,0,0,0,0,0,0,0,3,11,9,0.01111,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2315,"            limit--;
",2,0,0,0,0,0,0,0,0,3,8,5,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2316,"            position++;
",2,0,0,0,0,0,0,0,0,3,11,5,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2330,"            if (digitCount(text, position, 2) < 2) {
",0,1,0,2,5,0,6,0,0,7,40,5,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2337,"            int hours = FormatUtils.parseTwoDigits(text, position);
",2,0,0,1,2,0,8,0,0,10,55,6,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2338,"            if (hours > 23) {
",2,1,0,1,3,0,0,0,0,3,17,5,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2341,"            offset = hours * DateTimeConstants.MILLIS_PER_HOUR;
",8,1,0,0,0,0,0,0,0,10,51,5,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2342,"            limit -= 2;
",2,0,0,0,0,0,0,0,0,3,11,5,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2343,"            position += 2;
",2,0,0,0,0,0,0,0,0,3,14,5,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2349,"                if (limit <= 0) {
",2,1,0,1,3,0,0,0,0,3,17,7,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2354,"                c = text.charAt(position);
",2,0,0,1,2,0,6,0,0,9,26,7,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2355,"                if (c == ':') {
",2,1,0,1,3,0,0,0,0,4,15,7,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2367,"                int count = digitCount(text, position, 2);
",2,0,0,1,2,0,6,0,0,8,42,8,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2368,"                if (count == 0 && !expectSeparators) {
",4,2,0,1,3,0,0,0,0,7,38,7,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2370,"                } else if (count < 2) {
",2,1,0,1,4,0,0,0,0,3,23,8,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2375,"                int minutes = FormatUtils.parseTwoDigits(text, position);
",2,0,0,1,2,0,8,0,0,10,57,8,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2376,"                if (minutes > 59) {
",2,1,0,1,3,0,0,0,0,3,19,7,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2379,"                offset += minutes * DateTimeConstants.MILLIS_PER_MINUTE;
",8,1,0,0,0,0,0,0,0,10,56,7,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2380,"                limit -= 2;
",2,0,0,0,0,0,0,0,0,3,11,7,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2381,"                position += 2;
",2,0,0,0,0,0,0,0,0,3,14,7,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2385,"                if (limit <= 0) {
",2,1,0,1,3,0,0,0,0,3,17,7,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2444,"            bucket.setOffset(Integer.valueOf(negative ? -offset : offset));
",6,0,0,2,4,0,8,0,0,15,63,6,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2445,"            return position;
",2,0,0,0,0,1,0,0,0,2,16,5,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2453,"            int limit = Math.min(text.length() - position, amount);
",4,1,0,2,4,0,10,0,0,15,55,6,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2454,"            amount = 0;
",2,0,0,0,0,0,0,0,0,3,11,5,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2455,"            for (; limit > 0; limit--) {
",4,1,0,1,3,0,0,0,0,6,28,5,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2456,"                char c = text.charAt(position + amount);
",6,1,0,1,2,0,4,0,0,11,40,8,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2457,"                if (c < '0' || c > '9') {
",4,3,0,1,3,0,0,0,0,9,25,7,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2460,"                amount++;
",2,0,0,0,0,0,0,0,0,3,9,7,0.01099,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2462,"            return amount;
",2,0,0,0,0,1,0,0,0,2,14,5,0.01099,0
defect4j,time,org/joda/time/format/FormatUtils,9,352,"        int value = text.charAt(position) - '0';
",2,1,0,1,2,0,6,0,0,10,40,5,0.01099,0
defect4j,time,org/joda/time/format/FormatUtils,9,353,"        return ((value << 3) + (value << 1)) + text.charAt(position + 1) - '0';
",6,6,0,4,8,1,4,0,0,17,71,4,0.01099,0
defect4j,time,org/joda/time/DateTimeZone,9,634,"        } else {
",0,0,0,0,2,0,0,0,0,0,8,3,0.01053,0
defect4j,time,org/joda/time/DateTimeZone,9,350,"            return DateTimeZone.UTC;
",4,0,0,0,0,1,0,0,0,4,24,7,0.01042,0
defect4j,time,org/joda/time/DateTimeZone,9,353,"            iFixedOffsetCache = new HashMap<String, SoftReference<DateTimeZone>>();
",2,0,0,1,2,0,0,8,0,11,71,6,0.01042,0
defect4j,time,org/joda/time/DateTimeZone,9,354,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.01042,0
defect4j,time,org/joda/time/DateTimeZone,9,357,"        if (ref != null) {
",2,1,0,1,3,0,0,0,0,3,18,4,0.01042,0
defect4j,time,org/joda/time/DateTimeZone,9,358,"            zone = ref.get();
",2,0,0,1,2,0,4,0,0,7,17,6,0.01042,0
defect4j,time,org/joda/time/DateTimeZone,9,364,"        iFixedOffsetCache.put(id, new SoftReference<DateTimeZone>(zone));
",2,0,0,2,4,0,6,4,0,12,65,5,0.01042,0
defect4j,time,org/joda/time/DateTimeZone,9,365,"        return zone;
",2,0,0,0,0,1,0,0,0,2,12,4,0.01042,0
defect4j,time,org/joda/time/DateTimeZone,9,366,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.01042,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2306,"            char c = text.charAt(position);
",2,0,0,1,2,0,6,0,0,8,31,6,0.01042,0
defect4j,time,org/joda/time/format/DateTimeFormatterBuilder,9,2307,"            if (c == '-') {
",2,1,0,1,3,0,0,0,0,4,15,5,0.01042,0
defect4j,time,org/joda/time/DateTimeZone,9,632,"        if (offset >= 0) {
",2,1,0,1,3,0,0,0,0,3,18,4,0.01031,0
defect4j,time,org/joda/time/DateTimeZone,9,633,"            buf.append('+');
",0,0,0,1,2,0,4,0,0,5,16,7,0.01031,0
defect4j,time,org/joda/time/DateTimeZone,9,640,"        FormatUtils.appendPaddedInteger(buf, hours, 2);
",0,0,0,1,2,0,8,0,0,8,47,5,0.01031,0
defect4j,time,org/joda/time/DateTimeZone,9,641,"        offset -= hours * (int) DateTimeConstants.MILLIS_PER_HOUR;
",8,1,0,1,2,0,0,0,0,10,58,4,0.01031,0
