project_path,version,lines,statement,suspicious,faulty,predict,miss_line,predictions0,predictions1
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,90,    public DefaultStatisticalCategoryDataset() {,16.0,0,,0,0.0006190419202669276,0.9993809580797328
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,91,        this.data = new KeyedObjects2D();,16.0,0,,0,0.004408936923496702,0.9955910630765035
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,92,        this.minimumRangeValue = Double.NaN;,16.0,0,,0,0.0017689199968092752,0.9982310800031899
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,93,        this.maximumRangeValue = Double.NaN;,16.0,0,,0,0.0017689199968092752,0.9982310800031899
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,94,        this.minimumRangeValueIncStdDev = Double.NaN;,16.0,0,,0,0.0017544865994741751,0.9982455134005251
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,95,        this.maximumRangeValueIncStdDev = Double.NaN;,16.0,0,,0,0.0017544865994741751,0.9982455134005251
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,96,    },16.0,0,,0,0.010152050986122315,0.9898479490138784
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,107,        Number result = null;,16.0,0,,0,0.01698657764033463,0.9830134223596655
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,108,        MeanAndStandardDeviation masd ,16.0,0,,0,0.015602370390648488,0.9843976296093516
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,110,        if (masd != null) {,16.0,0,,0,0.0005013019870681764,0.9994986980129318
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,111,            result = masd.getMean();,16.0,0,,0,0.0011396633386261898,0.998860336661373
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,113,        return result;,16.0,0,,0,0.003134301418071645,0.9968656985819285
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,126,"        return getMeanValue(row, column);",16.0,0,,0,0.0016664248033479048,0.9983335751966519
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,169,        Number result = null;,16.0,0,,0,0.01698657764033463,0.9830134223596655
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,170,        MeanAndStandardDeviation masd ,16.0,0,,0,0.015602370390648488,0.9843976296093516
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,172,        if (masd != null) {,16.0,0,,0,0.0005013019870681764,0.9994986980129318
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,173,            result = masd.getStandardDeviation();,16.0,0,,0,0.0010366978805596016,0.9989633021194405
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,175,        return result;,16.0,0,,0,0.003134301418071645,0.9968656985819285
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,215,        return this.data.getColumnKey(column);,16.0,0,,0,0.000341148495354867,0.9996588515046453
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,246,        return this.data.getRowKey(row);,16.0,0,,0,0.0003503155603772535,0.9996496844396224
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,264,        return this.data.getRowCount();,16.0,0,,0,0.00034209189344183846,0.999657908106558
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,273,        return this.data.getColumnCount();,16.0,0,,0,0.0003359753051543666,0.9996640246948453
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,286,"        add(new Double(mean), new Double(standardDeviation), rowKey, columnKey);",16.0,0,,0,0.871786321396613,0.12821367860338653
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,287,    },16.0,0,,0,0.010152050986122315,0.9898479490138784
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,299,        MeanAndStandardDeviation item = new MeanAndStandardDeviation(,16.0,0,,0,0.46988340039716486,0.5301165996028334
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,301,"        this.data.addObject(item, rowKey, columnKey);",16.0,0,,0,0.0024549148868010643,0.9975450851131981
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,302,        double m = 0.0;,16.0,0,,0,0.0034997233427950113,0.996500276657205
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,303,        double sd = 0.0;,16.0,0,,0,0.00344140715293665,0.996558592847064
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,304,        if (mean != null) {,16.0,0,,0,0.0005013019870681764,0.9994986980129318
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,305,            m = mean.doubleValue();,16.0,0,,0,0.001153127017080394,0.99884687298292
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,307,        if (standardDeviation != null) {,16.0,0,,0,0.00043746948143342737,0.9995625305185666
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,308,            sd = standardDeviation.doubleValue();   ,16.0,0,,0,0.0010366978805596016,0.9989633021194405
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,311,        if (!Double.isNaN(m)) {,16.0,0,,0,0.0011628714171329378,0.9988371285828671
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,312,            if (Double.isNaN(this.maximumRangeValue) ,16.0,0,,0,0.00036135577549856673,0.9996386442245017
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,314,                this.maximumRangeValue = m;,16.0,0,,0,0.007557903084731095,0.9924420969152697
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,318,        if (!Double.isNaN(m + sd)) {,16.0,0,,0,0.0007463170548422851,0.9992536829451577
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,319,            if (Double.isNaN(this.maximumRangeValueIncStdDev) ,16.0,0,,0,0.0003667272385530664,0.9996332727614473
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,321,                this.maximumRangeValueIncStdDev = m + sd;,16.0,0,,0,0.004461592205446104,0.9955384077945537
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,325,        if (!Double.isNaN(m)) {,16.0,0,,0,0.0011628714171329378,0.9988371285828671
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,326,            if (Double.isNaN(this.minimumRangeValue) ,16.0,0,,0,0.00036135577549856673,0.9996386442245017
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,328,                this.minimumRangeValue = m;,16.0,0,,0,0.007557903084731095,0.9924420969152697
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,332,        if (!Double.isNaN(m - sd)) {,16.0,0,,0,0.0007463170548422851,0.9992536829451577
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,333,            if (Double.isNaN(this.minimumRangeValueIncStdDev) ,16.0,0,,0,0.0003667272385530664,0.9996332727614473
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,335,                this.minimumRangeValueIncStdDev = m - sd;,16.0,0,,0,0.004461592205446104,0.9955384077945537
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,339,        fireDatasetChanged();,16.0,0,,0,0.0008887104749130875,0.9991112895250863
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,340,    },16.0,0,,0,0.010152050986122315,0.9898479490138784
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,377,        Range result = null;,16.0,0,,0,0.01721638689362122,0.9827836131063795
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,378,        if (includeInterval) {,16.0,0,,0,0.0006388182325040075,0.9993611817674952
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,379,            if (!Double.isNaN(this.minimumRangeValueIncStdDev) ,16.0,0,,0,0.0004162239068437641,0.9995837760931563
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,381,"            result = new Range(this.minimumRangeValueIncStdDev, ",16.0,0,,0,0.02413601004435651,0.9758639899556434
org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,389,        return result;,16.0,0,,0,0.003134301418071645,0.9968656985819285
org/jfree/data/general/AbstractDataset,25,96,    protected AbstractDataset() {,16.0,0,,0,0.0006520355507538379,0.999347964449246
org/jfree/data/general/AbstractDataset,25,97,        this.group = new DatasetGroup();,16.0,0,,0,0.004435422816408785,0.9955645771835905
org/jfree/data/general/AbstractDataset,25,98,        this.listenerList = new EventListenerList();,16.0,0,,0,0.004304543798907681,0.9956954562010928
org/jfree/data/general/AbstractDataset,25,99,    },16.0,0,,0,0.010152050986122315,0.9898479490138784
org/jfree/data/general/AbstractDataset,25,134,"        this.listenerList.add(DatasetChangeListener.class, listener);",16.0,0,,0,0.0038926336413660427,0.9961073663586333
org/jfree/data/general/AbstractDataset,25,135,    },16.0,0,,0,0.010152050986122315,0.9898479490138784
org/jfree/data/general/AbstractDataset,25,172,"        notifyListeners(new DatasetChangeEvent(this, this));",16.0,0,,0,0.006918469056318176,0.9930815309436827
org/jfree/data/general/AbstractDataset,25,173,    },16.0,0,,0,0.010152050986122315,0.9898479490138784
org/jfree/data/general/AbstractDataset,25,186,        Object[] listeners = this.listenerList.getListenerList();,16.0,0,,0,0.0016867788342717152,0.9983132211657282
org/jfree/data/general/AbstractDataset,25,187,        for (int i = listeners.length - 2; i >= 0; i -= 2) {,16.0,0,,0,0.0001147231712169083,0.9998852768287826
org/jfree/data/general/AbstractDataset,25,194,    },16.0,0,,0,0.010152050986122315,0.9898479490138784
org/jfree/data/Range,25,85,"    public Range(double lower, double upper) {",16.0,0,,0,0.0007734977785345439,0.9992265022214649
org/jfree/data/Range,25,86,        if (lower > upper) {,16.0,0,,0,0.0004802124653285544,0.9995197875346706
org/jfree/data/Range,25,91,        this.lower = lower;,16.0,0,,0,0.0022655504437038504,0.9977344495562959
org/jfree/data/Range,25,92,        this.upper = upper;,16.0,0,,0,0.0022655504437038504,0.9977344495562959
org/jfree/data/Range,25,93,    },16.0,0,,0,0.010152050986122315,0.9898479490138784
org/jfree/data/Range,25,101,        return this.lower;,16.0,0,,0,0.0023311904374720294,0.9976688095625286
org/jfree/data/Range,25,110,        return this.upper;,16.0,0,,0,0.0023311904374720294,0.9976688095625286
