project_path,version,lines,statement,suspicious,faulty,predict,miss_line,predictions0,predictions1
org/jfree/data/time/TimeSeries,9,883,"            throw new IllegalArgumentException(""Requires start <= end."");",1.0,0,,0,0.007450916743818924,0.9925490832561819
org/jfree/data/time/TimeSeries,9,921,        if (start == null) {,1.0,0,,0,0.0004941829660818062,0.9995058170339183
org/jfree/data/time/TimeSeries,9,924,        if (end == null) {,1.0,0,,0,0.000508847887634152,0.9994911521123653
org/jfree/data/time/TimeSeries,9,927,        if (start.compareTo(end) > 0) {,1.0,0,,0,0.000850740845047621,0.9991492591549526
org/jfree/data/time/TimeSeries,9,931,        boolean emptyRange = false;,1.0,0,,0,0.0024058342650438926,0.9975941657349569
org/jfree/data/time/TimeSeries,9,932,        int startIndex = getIndex(start);,1.0,0,,0,0.0005174496415795746,0.9994825503584203
org/jfree/data/time/TimeSeries,9,933,        if (startIndex < 0) {,1.0,0,,0,0.00048747575364296663,0.9995125242463573
org/jfree/data/time/TimeSeries,9,934,            startIndex = -(startIndex + 1);,1.0,0,,0,0.0030322610953338446,0.9969677389046666
org/jfree/data/time/TimeSeries,9,935,            if (startIndex == this.data.size()) {,1.0,0,,0,0.0006256088886407926,0.9993743911113586
org/jfree/data/time/TimeSeries,9,939,        int endIndex = getIndex(end);,1.0,0,,0,0.0005320776268812246,0.999467922373119
org/jfree/data/time/TimeSeries,9,940,        if (endIndex < 0) {             // end period is not in original series,1.0,0,,0,0.0005550327870151707,0.9994449672129847
org/jfree/data/time/TimeSeries,9,941,            endIndex = -(endIndex + 1); // this is first item AFTER end period,1.0,0,,0,0.002235005932890981,0.9977649940671095
org/jfree/data/time/TimeSeries,9,942,            endIndex = endIndex - 1;    // so this is last item BEFORE end,1.0,0,,0,0.0022241109974515476,0.9977758890025488
org/jfree/data/time/TimeSeries,9,944,        if (endIndex < 0) {,1.0,1,,0,0.0005013019870681764,0.9994986980129318
org/jfree/data/time/TimeSeries,9,947,        if (emptyRange) {,1.0,0,,0,0.0006861680052607341,0.9993138319947398
org/jfree/data/time/TimeSeries,9,953,"            return createCopy(startIndex, endIndex);",1.0,0,,0,0.002397303556012997,0.9976026964439878
org/jfree/data/time/TimeSeries,9,879,        if (start < 0) {,0.5,0,-1,0
org/jfree/data/time/TimeSeries,9,882,        if (end < start) {,0.5,0,-1,0
org/jfree/data/time/Day,9,122,"    public Day(int day, int month, int year) {",0.16667,0,-1,0
org/jfree/data/time/Day,9,123,"        this.serialDate = SerialDate.createInstance(day, month, year);",0.16667,0,-1,0
org/jfree/data/time/Day,9,124,        peg(Calendar.getInstance());,0.16667,0,-1,0
org/jfree/data/time/Day,9,125,    },0.16667,0,-1,0
org/jfree/data/time/SerialDate,9,500,            return false;,0.16667,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,452,            if (SerialDate.isLeapYear(y)) {,0.14286,0,-1,0
org/jfree/data/time/Day,9,302,        return this.serialDate.toSerial();,0.125,0,-1,0
org/jfree/data/time/TimeSeries,9,430,        if (period == null) {,0.125,0,-1,0
org/jfree/data/time/TimeSeries,9,433,        TimeSeriesDataItem dummy = new TimeSeriesDataItem(,0.125,0,-1,0
org/jfree/data/time/TimeSeries,9,435,"        return Collections.binarySearch(this.data, dummy);",0.125,0,-1,0
org/jfree/data/time/Day,9,183,        return this.serialDate;,0.11111,0,-1,0
org/jfree/data/time/Day,9,404,        if (o1 instanceof Day) {,0.11111,0,-1,0
org/jfree/data/time/Day,9,405,            Day d = (Day) o1;,0.11111,0,-1,0
org/jfree/data/time/Day,9,406,            result = -d.getSerialDate().compare(this.serialDate);,0.11111,0,-1,0
org/jfree/data/time/Day,9,407,        },0.11111,0,-1,0
org/jfree/data/time/Day,9,423,        return result;,0.11111,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,211,        return this.serial;,0.11111,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,308,        return this.serial - other.toSerial();,0.11111,0,-1,0
org/jfree/data/time/Day,9,250,        this.firstMillisecond = getFirstMillisecond(calendar);,0.1,0,-1,0
org/jfree/data/time/Day,9,251,        this.lastMillisecond = getLastMillisecond(calendar);,0.1,0,-1,0
org/jfree/data/time/Day,9,252,    },0.1,0,-1,0
org/jfree/data/time/Day,9,317,        int year = this.serialDate.getYYYY();,0.1,0,-1,0
org/jfree/data/time/Day,9,318,        int month = this.serialDate.getMonth();,0.1,0,-1,0
org/jfree/data/time/Day,9,319,        int day = this.serialDate.getDayOfMonth();,0.1,0,-1,0
org/jfree/data/time/Day,9,320,        calendar.clear();,0.1,0,-1,0
org/jfree/data/time/Day,9,321,"        calendar.set(year, month - 1, day, 0, 0, 0);",0.1,0,-1,0
org/jfree/data/time/Day,9,322,"        calendar.set(Calendar.MILLISECOND, 0);",0.1,0,-1,0
org/jfree/data/time/Day,9,324,        return calendar.getTime().getTime();,0.1,0,-1,0
org/jfree/data/time/Day,9,339,        int year = this.serialDate.getYYYY();,0.1,0,-1,0
org/jfree/data/time/Day,9,340,        int month = this.serialDate.getMonth();,0.1,0,-1,0
org/jfree/data/time/Day,9,341,        int day = this.serialDate.getDayOfMonth();,0.1,0,-1,0
org/jfree/data/time/Day,9,342,        calendar.clear();,0.1,0,-1,0
org/jfree/data/time/Day,9,343,"        calendar.set(year, month - 1, day, 23, 59, 59);",0.1,0,-1,0
org/jfree/data/time/Day,9,344,"        calendar.set(Calendar.MILLISECOND, 999);",0.1,0,-1,0
org/jfree/data/time/Day,9,346,        return calendar.getTime().getTime();,0.1,0,-1,0
org/jfree/data/time/SerialDate,9,210,    protected SerialDate() {,0.1,0,-1,0
org/jfree/data/time/SerialDate,9,211,    },0.1,0,-1,0
org/jfree/data/time/SerialDate,9,499,        if ((yyyy % 4) != 0) {,0.1,0,-1,0
org/jfree/data/time/SerialDate,9,526,        final int leap4 = (yyyy - 1896) / 4;,0.1,0,-1,0
org/jfree/data/time/SerialDate,9,527,        final int leap100 = (yyyy - 1800) / 100;,0.1,0,-1,0
org/jfree/data/time/SerialDate,9,528,        final int leap400 = (yyyy - 1600) / 400;,0.1,0,-1,0
org/jfree/data/time/SerialDate,9,529,        return leap4 - leap100 + leap400;,0.1,0,-1,0
org/jfree/data/time/SerialDate,9,792,"        return new SpreadsheetDate(day, month, yyyy);",0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,107,"    public SpreadsheetDate(final int day, final int month, final int year) {",0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,109,        if ((year >= 1900) && (year <= 9999)) {,0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,110,            this.year = year;,0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,118,        if ((month >= MonthConstants.JANUARY),0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,120,            this.month = month;,0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,128,"        if ((day >= 1) && (day <= SerialDate.lastDayOfMonth(month, year))) {",0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,129,            this.day = day;,0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,136,"        this.serial = calcSerial(day, month, year);",0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,138,    },0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,231,        return this.year;,0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,240,        return this.month;,0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,249,        return this.day;,0.1,0,-1,0
org/jfree/data/time/SpreadsheetDate,9,449,        final int yy = ((y - 1900) * 365) + SerialDate.leapYearCount(y - 1);,0.1,0,-1,0
