project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/jfree/chart/plot/CategoryPlot,19,698,        return this.domainAxes.indexOf(axis);,1.0,1,1,1
org/jfree/chart/plot/CategoryPlot,19,973,        int result = this.rangeAxes.indexOf(axis);,1.0,1,1,1
org/jfree/chart/plot/CategoryPlot,19,974,        if (result < 0) { // try the parent plot,1.0,0,1,0
org/jfree/chart/plot/CategoryPlot,19,975,            Plot parent = getParent();,1.0,0,1,0
org/jfree/chart/plot/CategoryPlot,19,976,            if (parent instanceof CategoryPlot) {,1.0,0,1,0
org/jfree/chart/plot/CategoryPlot,19,981,        return result;,1.0,0,1,0
org/jfree/chart/plot/CategoryPlot,19,657,            axis.setPlot(this);,0.2,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,661,            axis.configure();,0.2,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,662,            axis.addChangeListener(this);,0.2,0,-1,0
org/jfree/chart/axis/NumberAxis,19,431,                r = getDefaultAutoRange();,0.14286,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,640,"        setDomainAxis(index, axis, true);",0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,641,    },0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,652,        CategoryAxis existing = (CategoryAxis) this.domainAxes.get(index);,0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,653,        if (existing != null) {,0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,656,        if (axis != null) {,0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,659,"        this.domainAxes.set(index, axis);",0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,660,        if (axis != null) {,0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,664,        if (notify) {,0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,665,            notifyListeners(new PlotChangeEvent(this));,0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,667,    },0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,931,            axis.setPlot(this);,0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,935,            axis.configure();,0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,936,            axis.addChangeListener(this);,0.125,0,-1,0
org/jfree/chart/axis/ValueAxis,19,1027,        return this.defaultAutoRange;,0.125,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,914,"        setRangeAxis(index, axis, true);",0.09091,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,915,    },0.09091,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,926,        ValueAxis existing = (ValueAxis) this.rangeAxes.get(index);,0.09091,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,927,        if (existing != null) {,0.09091,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,930,        if (axis != null) {,0.09091,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,933,"        this.rangeAxes.set(index, axis);",0.09091,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,934,        if (axis != null) {,0.09091,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,938,        if (notify) {,0.09091,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,939,            notifyListeners(new PlotChangeEvent(this));,0.09091,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,941,    },0.09091,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,3151,        else if (axis == getRangeAxis()) {,0.09091,0,-1,0
org/jfree/chart/util/AbstractObjectList,19,164,        return -1;,0.06452,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,473,            domainAxis.setPlot(this);,0.04396,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,474,            domainAxis.addChangeListener(this);,0.04396,0,-1,0
org/jfree/chart/axis/Axis,19,763,        if (flag != this.tickMarksVisible) {,0.04301,0,-1,0
org/jfree/chart/axis/Axis,19,764,            this.tickMarksVisible = flag;,0.04301,0,-1,0
org/jfree/chart/axis/Axis,19,765,            notifyListeners(new AxisChangeEvent(this));,0.04301,0,-1,0
org/jfree/chart/axis/Axis,19,767,    },0.04301,0,-1,0
org/jfree/chart/plot/CategoryPlot,19,858,                axis.configure();,0.04301,0,-1,0
org/jfree/chart/axis/CategoryAxis,19,197,        super(label);,0.04301,0,-1,0
org/jfree/chart/axis/CategoryAxis,19,199,        this.lowerMargin = DEFAULT_AXIS_MARGIN;,0.04301,0,-1,0
