project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/jfree/data/time/Week,8,175,"        this(time, RegularTimePeriod.DEFAULT_TIME_ZONE, Locale.getDefault());",0.5,1,1,0
org/jfree/data/time/Week,8,176,    },0.5,0,1,0
org/jfree/data/time/Week,8,188,"    public Week(Date time, TimeZone zone, Locale locale) {",0.5,0,1,0
org/jfree/data/time/Week,8,189,        if (time == null) {,0.5,0,1,0
org/jfree/data/time/Week,8,192,        if (zone == null) {,0.5,0,1,0
org/jfree/data/time/Week,8,195,        if (locale == null) {,0.5,0,1,0
org/jfree/data/time/Week,8,198,"        Calendar calendar = Calendar.getInstance(zone, locale);",0.5,0,1,0
org/jfree/data/time/Week,8,199,        calendar.setTime(time);,0.5,0,1,0
org/jfree/data/time/Week,8,204,        int tempWeek = calendar.get(Calendar.WEEK_OF_YEAR);,0.5,0,1,0
org/jfree/data/time/Week,8,205,        if (tempWeek == 1,0.5,0,1,0
org/jfree/data/time/Week,8,211,"            this.week = (byte) Math.min(tempWeek, LAST_WEEK_IN_YEAR);",0.5,0,1,0
org/jfree/data/time/Week,8,212,            int yyyy = calendar.get(Calendar.YEAR);,0.5,0,1,0
org/jfree/data/time/Week,8,215,            if (calendar.get(Calendar.MONTH) == Calendar.JANUARY,0.5,0,1,0
org/jfree/data/time/Week,8,219,            this.year = (short) yyyy;,0.5,0,1,0
org/jfree/data/time/Week,8,221,        peg(calendar);,0.5,0,1,0
org/jfree/data/time/Week,8,222,    },0.5,0,1,0
org/jfree/data/time/Week,8,248,        return this.week;,0.33333,0,-1,0
org/jfree/data/time/RegularTimePeriod,8,70,"public abstract class RegularTimePeriod implements TimePeriod, Comparable,",0.04545,0,-1,0
org/jfree/data/time/RegularTimePeriod,8,161,    public static final TimeZone DEFAULT_TIME_ZONE = TimeZone.getDefault();,0.04545,0,-1,0
org/jfree/data/time/Week,8,127,"    public Week(int week, int year) {",0.04545,0,-1,0
org/jfree/data/time/Week,8,128,        if ((week < FIRST_WEEK_IN_YEAR) && (week > LAST_WEEK_IN_YEAR)) {,0.04545,0,-1,0
org/jfree/data/time/Week,8,132,        this.week = (byte) week;,0.04545,0,-1,0
org/jfree/data/time/Week,8,133,        this.year = (short) year;,0.04545,0,-1,0
org/jfree/data/time/Week,8,134,        peg(Calendar.getInstance());,0.04545,0,-1,0
org/jfree/data/time/Week,8,135,    },0.04545,0,-1,0
org/jfree/data/time/Week,8,288,        this.firstMillisecond = getFirstMillisecond(calendar);,0.04545,0,-1,0
org/jfree/data/time/Week,8,289,        this.lastMillisecond = getLastMillisecond(calendar);,0.04545,0,-1,0
