project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/jfree/chart/plot/Marker,20,265,        return this.outlinePaint;,0.25,0,0,0
org/jfree/chart/plot/Marker,20,238,        return this.stroke;,0.03846,0,-1,0
org/jfree/chart/plot/Marker,20,211,        return this.paint;,0.03448,0,-1,0
org/jfree/chart/plot/ValueMarker,20,107,        return this.value;,0.03333,0,-1,0
org/jfree/chart/plot/ValueMarker,20,95,"        super(paint, stroke, paint, stroke, alpha);",0.01064,1,-1,0
org/jfree/chart/plot/ValueMarker,20,96,        this.value = value;,0.01064,0,-1,0
org/jfree/chart/plot/ValueMarker,20,97,    },0.01064,0,-1,0
org/jfree/chart/plot/Marker,20,175,                     float alpha) {,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,117,    private String label = null;,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,177,        if (paint == null) {,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,180,        if (stroke == null) {,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,183,        if (alpha < 0.0f || alpha > 1.0f),0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,187,        this.paint = paint;,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,188,        this.stroke = stroke;,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,189,        this.outlinePaint = outlinePaint;,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,190,        this.outlineStroke = outlineStroke;,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,191,        this.alpha = alpha;,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,193,"        this.labelFont = new Font(""SansSerif"", Font.PLAIN, 9);",0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,194,        this.labelPaint = Color.black;,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,195,        this.labelAnchor = RectangleAnchor.TOP_LEFT;,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,196,"        this.labelOffset = new RectangleInsets(3.0, 3.0, 3.0, 3.0);",0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,197,        this.labelOffsetType = LengthAdjustmentType.CONTRACT;,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,198,        this.labelTextAnchor = TextAnchor.CENTER;,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,200,        this.listenerList = new EventListenerList();,0.00862,0,-1,0
org/jfree/chart/plot/Marker,20,201,    },0.00862,0,-1,0
org/jfree/chart/util/LengthAdjustmentType,20,78,    private LengthAdjustmentType(String name) {,0.00862,0,-1,0
org/jfree/chart/util/LengthAdjustmentType,20,79,        this.name = name;,0.00862,0,-1,0
org/jfree/chart/util/LengthAdjustmentType,20,80,    },0.00862,0,-1,0
org/jfree/chart/util/LengthAdjustmentType,20,59,    public static final LengthAdjustmentType NO_CHANGE ,0.00862,0,-1,0
org/jfree/chart/util/LengthAdjustmentType,20,63,    public static final LengthAdjustmentType EXPAND ,0.00862,0,-1,0
org/jfree/chart/util/LengthAdjustmentType,20,67,    public static final LengthAdjustmentType CONTRACT ,0.00862,0,-1,0
org/jfree/chart/util/RectangleAnchor,20,83,    private RectangleAnchor(final String name) {,0.00606,0,-1,0
org/jfree/chart/util/RectangleAnchor,20,84,        this.name = name;,0.00606,0,-1,0
org/jfree/chart/util/RectangleAnchor,20,85,    },0.00606,0,-1,0
org/jfree/chart/util/RectangleAnchor,20,40,    public static final RectangleAnchor CENTER ,0.00606,0,-1,0
org/jfree/chart/util/RectangleAnchor,20,44,    public static final RectangleAnchor TOP ,0.00606,0,-1,0
org/jfree/chart/util/RectangleAnchor,20,48,    public static final RectangleAnchor TOP_LEFT ,0.00606,0,-1,0
org/jfree/chart/util/RectangleAnchor,20,52,    public static final RectangleAnchor TOP_RIGHT ,0.00606,0,-1,0
org/jfree/chart/util/RectangleAnchor,20,56,    public static final RectangleAnchor BOTTOM ,0.00606,0,-1,0
org/jfree/chart/util/RectangleAnchor,20,60,    public static final RectangleAnchor BOTTOM_LEFT ,0.00606,0,-1,0
org/jfree/chart/util/RectangleAnchor,20,64,    public static final RectangleAnchor BOTTOM_RIGHT ,0.00606,0,-1,0
org/jfree/chart/util/RectangleAnchor,20,68,    public static final RectangleAnchor LEFT ,0.00606,0,-1,0
org/jfree/chart/util/RectangleAnchor,20,72,    public static final RectangleAnchor RIGHT ,0.00606,0,-1,0
org/jfree/chart/util/RectangleInsets,20,79,"        this(UnitType.ABSOLUTE, top, left, bottom, right);   ",0.00465,0,-1,0
org/jfree/chart/util/RectangleInsets,20,80,    },0.00465,0,-1,0
org/jfree/chart/util/RectangleInsets,20,93,"                           double bottom, double right) {",0.00465,0,-1,0
org/jfree/chart/util/RectangleInsets,20,94,        if (unitType == null) {,0.00465,0,-1,0
org/jfree/chart/util/RectangleInsets,20,97,        this.unitType = unitType;,0.00465,0,-1,0
org/jfree/chart/util/RectangleInsets,20,98,        this.top = top;,0.00465,0,-1,0
org/jfree/chart/util/RectangleInsets,20,99,        this.bottom = bottom;,0.00465,0,-1,0
org/jfree/chart/util/RectangleInsets,20,100,        this.left = left;,0.00465,0,-1,0
