dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict0,predict1
defect4j,math,org/apache/commons/math/util/FastMath,62,1450,"        split(x, xs);",0,0,0,0,2,0,3,0,1,3,13,4,1.0,0,0,0.1976315147107158,0.8023684852892856
defect4j,math,org/apache/commons/math/util/FastMath,62,1451,        ys[0] = ys[1] = 0.0;,0,0,1,0,4,0,0,0,2,3,20,4,1.0,0,0,0.6494568491400003,0.35054315085999854
defect4j,math,org/apache/commons/math/util/FastMath,62,1453,        for (int i = 19; i >= 0; i--) {,3,1,0,1,3,2,0,0,1,6,31,4,1.0,0,0,0.510880416106337,0.4891195838936645
defect4j,math,org/apache/commons/math/util/FastMath,62,1454,"            splitMult(xs, ys, as);",0,0,0,0,2,0,4,0,1,3,22,6,1.0,0,0,0.12748305923737677,0.8725169407626219
defect4j,math,org/apache/commons/math/util/FastMath,62,1455,            ys[0] = as[0]; ys[1] = as[1];,0,0,1,0,8,0,0,0,2,3,29,6,1.0,0,0,0.6024662688159412,0.39753373118405966
defect4j,math,org/apache/commons/math/util/FastMath,62,1457,            if ( (i & 1) == 0) {,1,2,0,2,5,1,0,0,0,5,20,6,1.0,0,0,0.44231574421487,0.5576842557851316
defect4j,math,org/apache/commons/math/util/FastMath,62,1458,                continue;,0,0,0,0,0,1,0,0,0,1,9,2,1.0,0,0,0.10955714674259293,0.8904428532574087
defect4j,math,org/apache/commons/math/util/FastMath,62,1461,"            split(FACT[i], as);",0,0,1,0,4,0,2,0,1,4,19,6,1.0,0,0,0.5424026694050281,0.45759733059497104
defect4j,math,org/apache/commons/math/util/FastMath,62,1462,"            splitReciprocal(as, facts);",0,0,0,0,2,0,3,0,1,3,27,6,1.0,0,0,0.1705969732738773,0.8294030267261215
defect4j,math,org/apache/commons/math/util/FastMath,62,1464,            if ( (i & 2) != 0 ) {,1,2,0,2,5,1,0,0,0,5,21,6,1.0,0,0,0.4435891568074425,0.5564108431925561
defect4j,math,org/apache/commons/math/util/FastMath,62,1465,                facts[0] = -facts[0];,0,0,1,0,4,0,0,0,2,3,21,8,1.0,0,0,0.4840281365498636,0.515971863450136
defect4j,math,org/apache/commons/math/util/FastMath,62,1466,                facts[1] = -facts[1];,0,0,1,0,4,0,0,0,2,3,21,8,1.0,0,0,0.4840281365498636,0.515971863450136
defect4j,math,org/apache/commons/math/util/FastMath,62,1469,"            splitAdd(ys, facts, as);",0,0,0,0,2,0,4,0,1,3,24,6,1.0,0,0,0.12870260598398234,0.871297394016019
defect4j,math,org/apache/commons/math/util/FastMath,62,1470,            ys[0] = as[0]; ys[1] = as[1];,0,0,1,0,8,0,0,0,2,3,29,6,1.0,0,0,0.6024662688159412,0.39753373118405966
defect4j,math,org/apache/commons/math/util/FastMath,62,1473,        if (result != null) {,1,1,0,1,3,1,0,0,0,5,21,4,1.0,0,0,0.34421537879372915,0.6557846212062715
