dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict
defect4j,chart,org/jfree/chart/event/AxisChangeEvent,25,63,        super(axis);,10,1,0,1,2,0,2,0,0,13,12,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/event/AxisChangeEvent,25,64,        this.axis = axis;,0,0,0,0,0,0,0,0,0,0,17,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/event/AxisChangeEvent,25,65,    },6,1,0,0,1,0,0,0,0,7,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/event/PlotChangeEvent,25,66,        super(plot);,0,0,0,1,2,0,0,0,0,3,12,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/event/PlotChangeEvent,25,67,        this.plot = plot;,0,0,0,0,0,0,0,0,0,0,17,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/event/PlotChangeEvent,25,68,    },2,0,0,0,1,0,0,0,0,2,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/LengthAdjustmentType,25,78,    private LengthAdjustmentType(String name) {,0,0,0,1,3,0,0,0,0,4,43,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/LengthAdjustmentType,25,79,        this.name = name;,4,0,0,0,0,0,0,0,0,5,17,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/LengthAdjustmentType,25,80,    },6,1,0,0,1,0,0,0,0,7,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/util/LengthAdjustmentType,25,59,    public static final LengthAdjustmentType NO_CHANGE ,2,0,0,0,0,3,0,2,0,7,50,2,16.0,0,0,0
defect4j,chart,org/jfree/chart/util/LengthAdjustmentType,25,63,    public static final LengthAdjustmentType EXPAND ,8,0,0,0,0,3,0,4,0,16,47,1,16.0,0,0,0
defect4j,chart,org/jfree/chart/util/LengthAdjustmentType,25,67,    public static final LengthAdjustmentType CONTRACT ,2,0,0,0,0,3,0,2,0,7,49,2,16.0,0,0,0
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,152,"        this(DEFAULT_PAINT_SEQUENCE, DEFAULT_FILL_PAINT_SEQUENCE,",0,0,0,0,1,0,0,0,0,1,57,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,158,    },2,0,0,0,1,0,4,0,0,7,1,6,16.0,0,0,1
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,199,            Shape[] shapeSequence) {,6,1,0,1,4,0,6,2,0,15,24,2,16.0,0,0,1
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,201,        this.paintSequence = paintSequence;,8,0,0,0,0,0,0,6,0,15,35,3,16.0,0,0,0
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,202,        this.fillPaintSequence = fillPaintSequence;,0,0,0,0,0,0,0,0,0,0,43,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,203,        this.outlinePaintSequence = outlinePaintSequence;,18,1,0,0,0,0,10,2,0,34,49,3,16.0,0,0,0
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,204,        this.strokeSequence = strokeSequence;,0,0,0,0,0,0,0,0,0,0,37,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,205,        this.outlineStrokeSequence = outlineStrokeSequence;,10,0,0,0,0,0,0,2,0,13,51,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,206,        this.shapeSequence = shapeSequence;,12,0,0,0,0,0,4,2,0,20,35,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,207,    },4,0,0,0,1,0,8,2,0,15,1,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,85,    public static final Paint[] DEFAULT_PAINT_SEQUENCE ,2,0,0,1,2,3,0,2,0,7,50,2,16.0,0,0,0
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,89,    public static final Paint[] DEFAULT_OUTLINE_PAINT_SEQUENCE = new Paint[] {,2,0,0,2,5,3,0,4,0,9,74,2,16.0,0,0,0
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,93,    public static final Paint[] DEFAULT_FILL_PAINT_SEQUENCE = new Paint[] {,0,0,0,2,5,0,0,0,0,7,71,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,97,    public static final Stroke[] DEFAULT_STROKE_SEQUENCE = new Stroke[] {,2,0,0,2,5,0,6,0,0,8,69,5,16.0,0,0,1
defect4j,chart,org/jfree/chart/plot/DefaultDrawingSupplier,25,102,    public static final Stroke[] DEFAULT_OUTLINE_STROKE_SEQUENCE ,4,0,0,1,2,3,0,2,0,9,60,1,16.0,0,0,0
