dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict0,predict1
defect4j,math,org/apache/commons/math/analysis/solvers/BrentSolver,73,114,        if (Math.abs(yMin) <= functionValueAccuracy) {,1,1,0,2,5,1,3,0,0,6,46,4,1.0,0,0,0.3974635979743361,0.6025364020256638
defect4j,math,org/apache/commons/math/analysis/solvers/BrentSolver,73,120,        if (yInitial * yMin < 0) {,2,2,0,1,3,1,0,0,0,5,26,4,1.0,0,0,0.5132701054297022,0.48672989457029825
defect4j,math,org/apache/commons/math/analysis/solvers/BrentSolver,73,125,        double yMax = f.value(max);,1,0,0,1,2,1,3,0,0,5,27,5,1.0,0,0,0.2474337556191242,0.7525662443808749
defect4j,math,org/apache/commons/math/analysis/solvers/BrentSolver,73,126,        if (Math.abs(yMax) <= functionValueAccuracy) {,1,1,0,2,5,1,3,0,0,6,46,4,1.0,0,0,0.3974635979743361,0.6025364020256638
defect4j,math,org/apache/commons/math/analysis/solvers/BrentSolver,73,132,        if (yInitial * yMax < 0) {,2,2,0,1,3,1,0,0,0,5,26,4,1.0,0,0,0.5132701054297022,0.48672989457029825
defect4j,math,org/apache/commons/math/analysis/solvers/BrentSolver,73,184,                throw MathRuntimeException.createIllegalArgumentException(,0,0,0,0,1,1,2,0,0,3,58,10,1.0,1,1,0.10571913184803627,0.8942808681519628
defect4j,math,org/apache/commons/math/ode/nonstiff/AdaptiveStepsizeIntegrator,74,292,          filteredH = maxStep;,2,0,0,0,0,0,0,0,1,2,20,6,1.0,0,0,0.2399074993763916,0.7600925006236083
defect4j,math,org/apache/commons/math/ode/nonstiff/AdamsMoultonIntegrator,74,309,                    final double factor = computeStepGrowShrinkFactor(error);,1,0,0,1,2,2,2,0,2,6,57,10,1.0,0,0,0.22648117797068523,0.7735188220293143
defect4j,math,org/apache/commons/math/ode/nonstiff/AdamsMoultonIntegrator,74,310,"                    hNew = filterStep(stepSize * factor, forward, false);",3,1,0,0,2,0,2,0,3,5,53,10,1.0,0,0,0.27908095144513967,0.7209190485548603
defect4j,math,org/apache/commons/math/ode/nonstiff/AdamsMoultonIntegrator,74,311,                    interpolator.rescale(hNew);,0,0,0,1,2,0,3,0,0,3,27,11,1.0,0,0,0.05587516653546047,0.9441248334645402
defect4j,math,org/apache/commons/math/stat/Frequency,75,331,        return getPct(Long.valueOf(v));,0,0,0,2,4,1,4,0,1,5,31,4,1.0,0,0,0.2647361527662683,0.7352638472337314
defect4j,math,org/apache/commons/math/linear/SingularValueDecompositionImpl,76,143,            --p;,1,0,0,0,0,0,0,0,1,2,4,6,4.0,0,0,0.2398046780339825,0.760195321966019
defect4j,math,org/apache/commons/math/linear/AbstractRealVector,77,210,        double sum = 0;,1,0,0,0,0,1,0,0,0,2,15,5,1.0,0,0,0.2035127160328817,0.79648728396712
defect4j,math,org/apache/commons/math/linear/AbstractRealVector,77,211,        Iterator<Entry> it = sparseIterator();,1,0,0,1,2,0,1,2,1,6,38,4,1.0,0,0,0.9952286625062717,0.00477133749372904
defect4j,math,org/apache/commons/math/linear/AbstractRealVector,77,213,        while (it.hasNext() && (e = it.next()) != null) {,1,2,0,3,9,1,4,0,1,7,49,4,1.0,0,0,0.5667181342952176,0.43328186570478233
defect4j,math,org/apache/commons/math/linear/AbstractRealVector,77,214,            final double value = e.getValue();,1,0,0,1,2,2,2,0,1,6,34,6,1.0,0,0,0.31236273512027024,0.6876372648797291
defect4j,math,org/apache/commons/math/linear/AbstractRealVector,77,215,            sum += value * value;,3,1,0,0,0,0,0,0,1,3,21,6,1.0,0,0,0.3362399607317174,0.6637600392682809
defect4j,math,org/apache/commons/math/linear/AbstractRealVector,77,216,        },0,0,0,0,1,0,0,0,0,1,1,2,1.0,0,0,0.2012063279104983,0.7987936720895005
defect4j,math,org/apache/commons/math/linear/AbstractRealVector,77,217,        return Math.sqrt(sum);,0,0,0,1,2,1,3,0,0,4,22,5,1.0,0,0,0.1986883624516134,0.8013116375483877
defect4j,math,org/apache/commons/math/linear/AbstractRealVector,77,222,        double norm = 0;,1,0,0,0,0,1,0,0,0,2,16,5,1.0,0,0,0.2025734379198284,0.7974265620801719
defect4j,math,org/apache/commons/math/linear/AbstractRealVector,77,223,        Iterator<Entry> it = sparseIterator();,1,0,0,1,2,0,1,2,1,6,38,4,1.0,0,0,0.9952286625062717,0.00477133749372904
defect4j,math,org/apache/commons/math/linear/AbstractRealVector,77,225,        while (it.hasNext() && (e = it.next()) != null) {,1,2,0,3,9,1,4,0,1,7,49,4,1.0,0,0,0.5667181342952176,0.43328186570478233
defect4j,math,org/apache/commons/math/linear/AbstractRealVector,77,226,            norm += Math.abs(e.getValue());,1,0,0,2,4,0,4,0,1,5,31,6,1.0,0,0,0.2573903014719208,0.7426096985280801
defect4j,math,org/apache/commons/math/linear/AbstractRealVector,77,228,        return norm;,1,0,0,0,0,1,0,0,0,2,12,4,1.0,0,0,0.22809948356774024,0.7719005164322585
defect4j,math,org/apache/commons/math/linear/OpenMapRealVector,77,499,        double max = 0;,1,0,0,0,0,1,0,0,0,2,15,5,1.0,1,0,0.2035127160328817,0.79648728396712
defect4j,math,org/apache/commons/math/linear/OpenMapRealVector,77,500,        Iterator iter = entries.iterator();,1,0,0,1,2,0,2,1,0,5,35,4,1.0,1,0,0.6325081187504161,0.3674918812495835
