dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict0,predict1
defect4j,lang,org/apache/commons/lang/LocaleUtils,57,105,"            throw new IllegalArgumentException(""Invalid locale format: "" + str);",1,1,0,1,2,2,0,1,2,7,68,6,0.0,0,0,0.641357821354674,0.35864217864532505
defect4j,lang,org/apache/commons/lang/LocaleUtils,57,107,        if (len == 2) {,1,1,0,1,3,1,0,0,0,5,15,4,0.0,0,0,0.40593686922216654,0.594063130777833
defect4j,lang,org/apache/commons/lang/LocaleUtils,57,108,"            return new Locale(str, """");",1,0,0,0,2,2,0,1,2,5,27,6,0.0,0,0,0.6664290322121822,0.3335709677878173
defect4j,lang,org/apache/commons/lang/LocaleUtils,57,110,            if (str.charAt(2) != '_') {,0,1,0,2,5,1,2,0,1,6,27,6,0.0,0,0,0.44394278495690015,0.5560572150430989
defect4j,lang,org/apache/commons/lang/LocaleUtils,57,111,"                throw new IllegalArgumentException(""Invalid locale format: "" + str);",1,1,0,1,2,2,0,1,2,7,68,8,0.0,0,0,0.6326282215947526,0.36737177840524887
defect4j,lang,org/apache/commons/lang/LocaleUtils,57,113,            char ch3 = str.charAt(3);,1,0,0,1,2,1,2,0,0,5,25,7,0.0,0,0,0.49096725859939644,0.509032741400603
defect4j,lang,org/apache/commons/lang/LocaleUtils,57,114,            char ch4 = str.charAt(4);,1,0,0,1,2,1,2,0,0,5,25,7,0.0,0,0,0.49096725859939644,0.509032741400603
defect4j,lang,org/apache/commons/lang/LocaleUtils,57,115,            if (ch3 < 'A' || ch3 > 'Z' || ch4 < 'A' || ch4 > 'Z') {,4,7,0,1,3,1,0,0,4,6,55,6,0.0,0,0,0.721579366103419,0.27842063389658145
defect4j,lang,org/apache/commons/lang/LocaleUtils,57,116,"                throw new IllegalArgumentException(""Invalid locale format: "" + str);",1,1,0,1,2,2,0,1,2,7,68,8,0.0,0,0,0.6326282215947526,0.36737177840524887
defect4j,lang,org/apache/commons/lang/LocaleUtils,57,118,            if (len == 5) {,1,1,0,1,3,1,0,0,0,5,15,6,0.0,0,0,0.40724551272242854,0.5927544872775713
