dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict0,predict1
defect4j,mockito,org/mockito/internal/runners/util/RunnerProvider,15,39,            return (RunnerImpl) constructor.newInstance(constructorParam);,0,0,0,1,4,1,3,1,0,5,62,7,0.14286,0,0,0.006669686794673644,0.9933303132053258
defect4j,mockito,org/mockito/internal/runners/JUnit45AndHigherRunnerImpl,15,41,        return runner.getDescription();,0,0,0,1,2,1,2,0,0,4,31,5,0.14286,0,0,0.007503176812753044,0.9924968231872475
defect4j,mockito,org/mockito/internal/runners/JUnit45AndHigherRunnerImpl,15,45,		runner.filter(filter);,0,0,0,1,2,0,3,0,0,3,22,5,0.14286,0,0,0.006133768365227402,0.9938662316347734
defect4j,mockito,org/mockito/internal/runners/JUnit45AndHigherRunnerImpl,15,46,	},0,0,0,0,1,0,0,0,0,1,1,2,0.14286,0,0,0.005394063460124367,0.9946059365398764
defect4j,mockito,org/mockito/runners/MockitoJUnitRunner,15,56,    public MockitoJUnitRunner(Class<?> klass) throws InvocationTargetException {,3,0,0,1,3,2,0,1,1,6,76,2,0.14286,0,0,0.0044792225778546935,0.995520777422145
defect4j,mockito,org/mockito/runners/MockitoJUnitRunner,15,57,        runner = new RunnerFactory().create(klass);,1,0,0,1,4,1,2,1,2,7,43,4,0.14286,0,0,0.05062661665547941,0.9493733833445203
defect4j,mockito,org/mockito/runners/MockitoJUnitRunner,15,58,    },0,0,0,0,1,0,0,0,0,1,1,2,0.14286,0,0,0.005394063460124367,0.9946059365398764
defect4j,mockito,org/mockito/runners/MockitoJUnitRunner,15,62,        runner.run(notifier);,0,0,0,1,2,0,3,0,0,3,21,5,0.14286,0,0,0.00600483743118811,0.9939951625688126
defect4j,mockito,org/mockito/runners/MockitoJUnitRunner,15,63,    },0,0,0,0,1,0,0,0,0,1,1,2,0.14286,0,0,0.005394063460124367,0.9946059365398764
defect4j,mockito,org/mockito/runners/MockitoJUnitRunner,15,67,        return runner.getDescription();,0,0,0,1,2,1,2,0,0,4,31,5,0.14286,0,0,0.007503176812753044,0.9924968231872475
defect4j,mockito,org/mockito/runners/MockitoJUnitRunner,15,72,		runner.filter(filter);,0,0,0,1,2,0,3,0,0,3,22,5,0.14286,0,0,0.006133768365227402,0.9938662316347734
defect4j,mockito,org/mockito/runners/MockitoJUnitRunner,15,73,	},0,0,0,0,1,0,0,0,0,1,1,2,0.14286,0,0,0.005394063460124367,0.9946059365398764
defect4j,mockito,org/mockito/internal/MockitoCore,15,146,        mockingProgress.validateState();,0,0,0,1,2,0,2,0,0,3,32,5,0.14286,0,0,0.008191056734972136,0.9918089432650271
defect4j,mockito,org/mockito/internal/MockitoCore,15,147,    },0,0,0,0,1,0,0,0,0,1,1,2,0.14286,0,0,0.005394063460124367,0.9946059365398764
defect4j,mockito,org/mockito/Mockito,15,1703,        MOCKITO_CORE.validateMockitoUsage();,0,0,0,1,2,0,2,0,0,3,36,5,0.14286,0,0,0.008422566194718638,0.9915774338052816
