dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict0,predict1
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1241,        },0,0,0,0,1,0,0,0,0,1,1,2,1.0,0,0,0.29484636729972974,0.7051536327002697
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1247,            buffer.append((char)(value / 10 + '0'));,1,2,0,2,6,1,2,0,1,7,40,6,1.0,0,0,0.5020495530681197,0.4979504469318801
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1248,            buffer.append((char)(value % 10 + '0'));,1,2,0,2,6,1,2,0,1,7,40,6,1.0,0,0,0.5020495530681197,0.4979504469318801
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1249,        },0,0,0,0,1,0,0,0,0,1,1,2,1.0,0,0,0.29484636729972974,0.7051536327002697
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1484,"                           boolean daylight, int style, Locale locale) {",3,0,0,0,2,2,0,1,0,4,45,4,1.0,0,0,0.4185658229003138,0.5814341770996851
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1485,            mTimeZone = timeZone;,2,0,0,0,0,0,0,0,1,2,21,5,1.0,0,0,0.3474850785745571,0.6525149214254435
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1486,            if (daylight) {,1,0,0,1,3,1,0,0,0,4,15,5,1.0,0,0,0.3726776229955639,0.6273223770044355
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1487,                style |= 0x80000000;,1,0,0,0,0,0,0,0,1,2,20,7,1.0,0,0,0.3770985376761373,0.6229014623238609
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1489,            mStyle = style;,2,0,0,0,0,0,0,0,1,2,15,5,1.0,0,0,0.33286402268684906,0.6671359773131518
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1490,            mLocale = locale;,2,0,0,0,0,0,0,0,1,2,17,5,1.0,0,0,0.33790257890438813,0.6620974210956135
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1491,        },0,0,0,0,1,0,0,0,0,1,1,2,1.0,0,0,0.29484636729972974,0.7051536327002697
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1498,            return (mStyle * 31 + mLocale.hashCode() ) * 31 + mTimeZone.hashCode();,1,4,0,2,6,1,4,0,0,6,71,5,1.0,0,0,0.8874765538489063,0.11252344615109451
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1387,"        TimeZoneNameRule(TimeZone timeZone, Locale locale, int style) {",4,0,0,0,3,1,0,2,0,4,63,3,1.0,0,0,0.027307696646866133,0.972692303353134
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1388,            mTimeZone = timeZone;,2,0,0,0,0,0,0,0,1,2,21,5,1.0,0,0,0.3474850785745571,0.6525149214254435
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1390,"            mStandard = getTimeZoneDisplay(timeZone, false, style, locale);",1,0,0,0,2,0,4,0,3,4,63,5,1.0,0,0,0.8952239756584845,0.10477602434151682
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1391,"            mDaylight = getTimeZoneDisplay(timeZone, true, style, locale);",1,0,0,0,2,0,4,0,3,4,62,5,1.0,0,0,0.8951330536788877,0.10486694632111283
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1392,        },0,0,0,0,1,0,0,0,0,1,1,2,1.0,0,0,0.29484636729972974,0.7051536327002697
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,18,1398,"            return Math.max(mStandard.length(), mDaylight.length());",0,0,0,1,6,1,6,0,0,4,56,6,1.0,0,0,0.571787633220769,0.4282123667792299
defect4j,lang,org/apache/commons/lang3/text/translate/NumericEntityUnescaper,19,41,            int start = index + 2;,2,1,0,0,0,1,0,0,0,3,22,7,1.0,0,0,0.34378270011519285,0.6562172998848066
defect4j,lang,org/apache/commons/lang3/text/translate/NumericEntityUnescaper,19,42,            boolean isHex = false;,1,0,0,0,0,1,0,0,1,3,22,7,1.0,0,0,0.3466456919775667,0.6533543080224328
defect4j,lang,org/apache/commons/lang3/text/translate/NumericEntityUnescaper,19,44,            char firstChar = input.charAt(start);,1,0,0,1,2,1,3,0,0,5,37,7,1.0,0,0,0.48830406567162793,0.5116959343283727
defect4j,lang,org/apache/commons/lang3/StringUtils,20,3257,            return null;,0,0,0,0,0,1,0,0,0,1,12,2,1.0,0,0,0.25196948836435545,0.7480305116356444
defect4j,lang,org/apache/commons/lang3/time/DateUtils,21,60,"    public static final TimeZone UTC_TIME_ZONE = TimeZone.getTimeZone(""GMT"");",1,0,0,1,2,3,2,1,4,7,73,2,0.00926,0,0,0.9968734678764661,0.0031265321235351136
defect4j,lang,org/apache/commons/lang3/time/DateUtils,21,88,    private static final int[][] fields = {,1,0,0,0,5,4,0,0,3,4,39,2,0.00926,0,0,0.9994085679264268,0.000591432073574169
defect4j,lang,org/apache/commons/lang3/math/Fraction,22,216,"            throw new ArithmeticException(""The denominator must not be zero"");",0,0,0,1,2,2,0,1,2,5,66,6,1.0,0,0,0.6258481274817255,0.3741518725182748
defect4j,lang,org/apache/commons/lang3/math/Fraction,22,223,            numerator/=2; denominator/=2;,2,0,0,0,0,0,0,0,2,2,29,6,1.0,0,0,0.5108001718002069,0.4891998281997933
defect4j,lang,org/apache/commons/lang3/math/Fraction,22,226,            if (numerator==Integer.MIN_VALUE ||,3,2,0,0,1,1,0,0,0,4,35,6,1.0,0,0,0.4057332426726565,0.5942667573273426
defect4j,lang,org/apache/commons/lang3/math/Fraction,22,228,"                throw new ArithmeticException(""overflow: can't negate"");",0,0,0,1,2,2,0,1,2,5,56,8,1.0,0,0,0.6564041558095366,0.34359584419046174
defect4j,lang,org/apache/commons/lang3/math/Fraction,22,230,            numerator = -numerator;,2,0,0,0,0,0,0,0,2,2,23,6,1.0,0,0,0.4971816815737397,0.5028183184262613
defect4j,lang,org/apache/commons/lang3/math/Fraction,22,231,            denominator = -denominator;,2,0,0,0,0,0,0,0,2,2,27,6,1.0,0,0,0.5064836455152566,0.4935163544847416
defect4j,lang,org/apache/commons/lang3/math/Fraction,22,475,        if (numerator == 0) {,1,1,0,1,3,1,0,0,0,5,21,4,1.0,0,0,0.3965669086256401,0.6034330913743604
defect4j,lang,org/apache/commons/lang3/math/Fraction,22,476,            return equals(ZERO) ? this : ZERO;,1,0,0,1,2,2,2,0,1,6,34,7,1.0,0,0,0.6186099668690779,0.3813900331309229
defect4j,lang,org/apache/commons/lang3/math/Fraction,22,478,"        int gcd = greatestCommonDivisor(Math.abs(numerator), denominator);",1,0,0,1,4,1,5,0,1,6,66,5,1.0,0,0,0.5182678677777763,0.48173213222222505
defect4j,lang,org/apache/commons/lang3/math/Fraction,22,479,        if (gcd == 1) {,1,1,0,1,3,1,0,0,0,5,15,4,1.0,0,0,0.3810867843405624,0.6189132156594372
defect4j,lang,org/apache/commons/lang3/math/Fraction,22,480,            return this;,0,0,0,0,0,2,0,0,0,1,12,2,1.0,0,0,0.42531103487386784,0.5746889651261324
defect4j,lang,org/apache/commons/lang3/math/Fraction,22,482,"        return Fraction.getFraction(numerator / gcd, denominator / gcd);",4,2,0,0,2,1,2,0,0,5,64,5,1.0,0,0,0.37738971529075444,0.622610284709244
defect4j,lang,org/apache/commons/lang3/text/StrMatcher,23,216,        super();,0,0,0,1,2,1,0,0,1,4,8,3,0.25,0,0,0.3439431018774545,0.6560568981225438
defect4j,lang,org/apache/commons/lang3/text/StrMatcher,23,217,    },0,0,0,0,1,0,0,0,0,1,1,2,0.25,0,0,0.29484636729972974,0.7051536327002697
defect4j,lang,org/apache/commons/lang3/text/StrMatcher,23,37,"    private static final StrMatcher COMMA_MATCHER = new CharMatcher(',');",1,0,0,0,2,4,0,2,5,5,69,2,0.25,0,0,0.9999083055197528,9.169448024771565e-05
defect4j,lang,org/apache/commons/lang3/text/StrMatcher,23,41,    private static final StrMatcher TAB_MATCHER = new CharMatcher('\t');,1,0,0,1,2,4,0,2,5,6,68,2,0.25,0,0,0.9999067382607794,9.326173921964883e-05
defect4j,lang,org/apache/commons/lang3/text/StrMatcher,23,45,    private static final StrMatcher SPACE_MATCHER = new CharMatcher(' ');,1,0,0,1,2,4,0,2,5,6,69,2,0.25,0,0,0.9999067042754614,9.329572453700561e-05
defect4j,lang,org/apache/commons/lang3/text/StrMatcher,23,50,"    private static final StrMatcher SPLIT_MATCHER = new CharSetMatcher("" \t\n\r\f"".toCharArray());",1,0,0,2,4,4,1,2,5,7,94,2,0.25,0,0,0.999906871360807,9.312863919485761e-05
