dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict0,predict1
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,931,        return this.autoRange;,1,0,0,0,0,2,0,0,0,2,22,5,16.0,0,0,0.0001936564571084659,0.9998063435428921
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,977,        return this.autoRangeMinimumSize;,1,0,0,0,0,2,0,0,0,2,33,5,16.0,0,0,0.0002521783510563168,0.9997478216489442
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1061,        return this.lowerMargin;,1,0,0,0,0,2,0,0,0,2,24,5,16.0,0,0,0.00020374279011156269,0.9997962572098891
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1094,        return this.upperMargin;,1,0,0,0,0,2,0,0,0,2,24,5,16.0,0,0,0.00020374279011156269,0.9997962572098891
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1124,        return this.fixedAutoRange;,1,0,0,0,0,2,0,0,0,2,27,5,16.0,0,0,0.0002193600517136899,0.9997806399482863
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1206,        return this.range;,1,0,0,0,0,2,0,0,0,2,18,5,16.0,0,0,0.00017431359163588178,0.9998256864083633
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1238,        if (range == null) {,1,1,0,1,3,1,0,0,0,5,20,4,16.0,0,0,0.00035153096562969016,0.9996484690343701
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1241,        if (turnOffAutoRange) {,1,0,0,1,3,1,0,0,0,4,23,4,16.0,0,0,0.00027239758662314314,0.9997276024133763
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1244,        this.range = range;,2,0,0,0,0,1,0,0,1,3,19,4,16.0,0,0,0.00026927238031577614,0.9997307276196844
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1245,        if (notify) {,1,0,0,1,3,1,0,0,0,4,13,4,16.0,0,0,0.00020810952387975384,0.9997918904761203
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1248,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00015520951323912753,0.9998447904867617
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1331,        return this.autoTickUnitSelection;,1,0,0,0,0,2,0,0,0,2,34,5,16.0,0,0,0.00025782962257942915,0.9997421703774211
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1374,        return this.standardTickUnits;,1,0,0,0,0,2,0,0,0,2,30,5,16.0,0,0,0.00023552267000421327,0.9997644773299953
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1423,"        double zero = valueToJava2D(0.0, area, edge);",1,0,0,0,2,1,3,0,1,5,45,5,16.0,0,0,0.001649734155559801,0.99835026584444
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1424,"        double l = valueToJava2D(length, area, edge);",1,0,0,0,2,1,4,0,1,5,45,5,16.0,0,0,0.003617216383606271,0.9963827836163935
defect4j,chart,org/jfree/chart/axis/ValueAxis,25,1425,        return Math.abs(l - zero);,2,1,0,1,2,1,2,0,0,6,26,5,16.0,0,0,0.0005924117572047512,0.9994075882427956
defect4j,chart,org/jfree/chart/axis/NumberTickUnit,25,84,        super(size);,1,0,0,1,2,1,0,0,1,5,12,3,16.0,0,0,0.00024566219302634166,0.9997543378069728
defect4j,chart,org/jfree/chart/axis/NumberTickUnit,25,85,        if (formatter == null) {,1,1,0,1,3,1,0,0,0,5,24,4,16.0,0,0,0.0003895737039878622,0.9996104262960117
defect4j,chart,org/jfree/chart/axis/NumberTickUnit,25,88,        this.formatter = formatter;,2,0,0,0,0,1,0,0,1,3,27,4,16.0,0,0,0.00032990132791075905,0.9996700986720888
defect4j,chart,org/jfree/chart/axis/NumberTickUnit,25,89,    },0,0,0,0,1,0,0,0,0,1,1,2,16.0,0,0,0.00015520951323912753,0.9998447904867617
defect4j,chart,org/jfree/chart/axis/NumberTickUnit,25,118,        return this.formatter.format(value);,1,0,0,1,2,2,2,0,0,5,36,5,16.0,0,0,0.0005006412127216689,0.9994993587872786
defect4j,chart,org/jfree/chart/axis/AxisCollection,25,71,    public AxisCollection() {,1,0,0,1,3,1,0,0,1,5,25,2,16.0,0,0,0.00039966946350091095,0.9996003305364991
defect4j,chart,org/jfree/chart/axis/AxisCollection,25,72,        this.axesAtTop = new java.util.ArrayList();,4,0,0,1,2,2,0,0,2,5,43,4,16.0,0,0,0.0010255436578385643,0.9989744563421611
