dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict
defect4j,chart,org/jfree/chart/title/LegendGraphic,25,613,                g2.setPaint(p);,6,0,0,1,2,0,6,0,0,12,15,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendGraphic,25,614,                g2.fill(s);,0,0,0,1,2,0,6,0,0,6,11,9,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendGraphic,25,616,            if (this.shapeOutlineVisible) {,0,0,0,1,3,0,0,0,0,4,31,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendGraphic,25,623,    },0,0,0,0,1,0,0,0,0,1,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendGraphic,25,635,"        draw(g2, area);",0,0,0,1,2,0,0,0,0,3,15,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendGraphic,25,636,        return null;,0,0,0,0,0,1,0,0,0,1,12,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendTitle,25,164,"        this(source, new FlowArrangement(), new ColumnArrangement());",4,0,0,3,6,0,0,6,0,10,61,3,16.0,0,0,0
defect4j,chart,org/jfree/chart/title/LegendTitle,25,165,    },0,0,0,0,1,0,0,0,0,1,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendTitle,25,177,"                       Arrangement hLayout, Arrangement vLayout) {",6,1,0,0,2,0,0,0,0,7,43,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendTitle,25,178,        this.sources = new LegendItemSource[] {source};,0,0,0,2,4,0,0,0,0,6,47,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendTitle,25,179,        this.items = new BlockContainer(hLayout);,0,0,0,1,2,0,0,0,0,3,41,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendTitle,25,180,        this.hLayout = hLayout;,0,0,0,0,0,0,0,0,0,0,23,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendTitle,25,181,        this.vLayout = vLayout;,4,0,0,0,0,0,0,0,0,5,23,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendTitle,25,182,        this.backgroundPaint = null;  ,0,0,0,0,0,0,0,0,0,0,28,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendTitle,25,183,        this.legendItemGraphicEdge = RectangleEdge.LEFT;,0,0,0,0,0,0,0,0,0,0,48,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendTitle,25,184,        this.legendItemGraphicAnchor = RectangleAnchor.CENTER;,0,0,0,0,0,0,0,0,0,0,54,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/title/LegendTitle,25,185,        this.legendItemGraphicLocation = RectangleAnchor.CENTER;,0,0,0,0,0,0,0,0,0,0,56,4,16.0,0,0,1
