dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,615,        } else if (str.equals(nullString)) {,0,0,0,2,6,0,6,0,0,6,36,8,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,616,            return null;,0,0,0,0,0,1,0,0,0,1,12,4,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,619,"        throw new IllegalArgumentException(""The String did not match any specified value"");",0,0,0,1,2,0,0,2,0,3,83,5,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,656,"        if (str == ""true"") {",2,1,0,1,3,0,0,0,0,4,20,4,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,657,            return true;,0,0,0,0,0,1,0,0,0,1,12,4,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,659,        if (str == null) {,0,0,0,1,3,0,0,0,0,4,18,4,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,660,            return false;,2,0,0,0,0,1,0,0,0,4,13,5,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,662,        switch (str.length()) {,0,0,0,2,5,0,4,0,0,4,23,5,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,664,                char ch0 = str.charAt(0);,2,0,0,1,2,0,4,0,0,6,25,7,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,665,                char ch1 = str.charAt(1);,6,0,0,1,2,0,4,0,0,10,25,3,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,666,                return ,0,0,0,0,0,1,0,0,0,1,6,4,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,671,                char ch = str.charAt(0);,2,0,0,1,2,0,4,0,0,6,24,7,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,672,                if (ch == 'y') {,2,1,0,1,3,0,0,0,0,4,16,6,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,673,                    return ,0,0,0,0,0,1,0,0,0,1,6,4,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,677,                if (ch == 'Y') {,2,1,0,1,3,0,0,0,0,4,16,6,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,678,                    return ,0,0,0,0,0,1,0,0,0,1,6,4,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,684,                char ch = str.charAt(0);,2,0,0,1,2,0,4,0,0,6,24,7,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,685,                if (ch == 't') {,0,0,0,1,3,0,0,0,0,4,16,4,0.0,0,0,1
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,686,                    return ,0,0,0,0,0,1,0,0,0,1,6,6,0.0,0,0,1
