dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict
defect4j,chart,org/jfree/chart/ui/ProjectInfo,25,131,        this.licenceText = licenceText;,0,0,0,0,0,0,0,0,0,0,31,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/ProjectInfo,25,132,    },0,0,0,0,1,0,0,0,0,1,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/ProjectInfo,25,149,        this.contributors = contributors;,8,1,0,0,0,0,2,0,0,12,33,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/ProjectInfo,25,150,    },4,1,0,0,1,0,0,0,0,5,1,8,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/BasicProjectInfo,25,147,    public BasicProjectInfo() {,4,0,0,1,3,1,12,0,0,18,27,2,16.0,0,0,0
defect4j,chart,org/jfree/chart/ui/BasicProjectInfo,25,148,        this.libraries = new ArrayList();,0,0,0,1,2,0,0,0,0,3,33,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/BasicProjectInfo,25,149,        this.optionalLibraries = new ArrayList();,2,0,0,1,2,0,0,2,0,5,41,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/BasicProjectInfo,25,150,    },2,0,0,0,1,0,4,2,0,8,1,8,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/BasicProjectInfo,25,200,        this.copyright = copyright;,10,2,0,0,0,0,2,0,0,16,27,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/BasicProjectInfo,25,201,    },0,0,0,0,1,0,0,0,0,1,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/BasicProjectInfo,25,209,        super.setInfo(info);,0,0,0,1,2,0,0,0,0,3,20,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/BasicProjectInfo,25,210,    },0,0,0,0,1,0,0,0,0,1,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/BasicProjectInfo,25,218,        super.setLicenceName(licence);,0,0,0,1,2,0,0,0,0,3,30,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/BasicProjectInfo,25,219,    },2,1,0,0,1,0,0,0,0,3,1,4,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/BasicProjectInfo,25,227,        super.setName(name);,4,0,0,1,2,0,4,0,0,8,20,3,16.0,0,0,1
defect4j,chart,org/jfree/chart/ui/BasicProjectInfo,25,228,    },2,1,0,0,1,0,0,0,0,3,1,4,16.0,0,0,1
