project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/mockito/internal/util/CreationValidator,17,29,    },0.05882,0,,0
org/mockito/internal/util/CreationValidator,17,24,        for (Class i : extraInterfaces) {,0.05556,0,,0
org/mockito/internal/util/CreationValidator,17,25,            if (classToMock == i) {,0.05556,0,,0
org/mockito/internal/creation/MockSettingsImpl,17,22,        return this.extraInterfaces(java.io.Serializable.class);,0.05263,1,,0
org/mockito/internal/creation/MockSettingsImpl,17,37,        this.extraInterfaces = extraInterfaces;,0.04348,1,,1
org/mockito/internal/creation/MockSettingsImpl,17,38,        return this;,0.04348,0,,0
org/mockito/internal/creation/MockSettingsImpl,17,30,        for (Class<?> i : extraInterfaces) {,0.03571,0,,0
org/mockito/internal/creation/MockSettingsImpl,17,31,            if (i == null) {,0.03571,0,,0
org/mockito/internal/creation/MockSettingsImpl,17,33,            } else if (!i.isInterface()) {,0.03571,0,,0
org/mockito/internal/creation/MockSettingsImpl,17,26,        if (extraInterfaces == null || extraInterfaces.length == 0) {,0.03125,0,,0
org/mockito/internal/util/MockName,17,18,            this.mockName = toInstanceName(classToMock);,0.00235,0,,0
org/mockito/internal/util/MockName,17,19,            this.surrogate = true;,0.00235,0,,0
org/mockito/internal/util/MockName,17,26,        String className = clazz.getSimpleName();,0.00235,0,,0
org/mockito/internal/util/MockName,17,27,        if (className.length() == 0) {,0.00235,0,,0
org/mockito/internal/util/MockName,17,32,"        return className.substring(0, 1).toLowerCase() + className.substring(1);",0.00235,0,,0
org/mockito/internal/creation/jmock/ClassImposterizer,17,78,            enhancer.setSuperclass(Object.class);,0.00184,0,,0
org/mockito/internal/creation/jmock/ClassImposterizer,17,79,"            enhancer.setInterfaces(prepend(mockedType, interfaces));",0.00184,0,,0
org/mockito/internal/creation/jmock/ClassImposterizer,17,117,        Class<?>[] all = new Class<?>[rest.length+1];,0.00184,0,,0
org/mockito/internal/creation/jmock/ClassImposterizer,17,118,        all[0] = first;,0.00184,0,,0
org/mockito/internal/creation/jmock/ClassImposterizer,17,119,"        System.arraycopy(rest, 0, all, 1, rest.length);",0.00184,0,,0
org/mockito/internal/creation/jmock/ClassImposterizer,17,120,        return all;,0.00184,0,,0
org/mockito/internal/util/CreationValidator,17,33,            return;,0.00166,0,,0
org/mockito/Mockito,17,826,"        return MOCKITO_CORE.mock(classToMock, mockSettings);",0.00166,0,,0
org/mockito/MockitoAnnotations,17,96,            for(Annotation annotation : field.getAnnotations()) {,0.00166,0,,0
org/mockito/internal/MockitoCore,17,35,"        return mockUtil.createMock(classToMock, (MockSettingsImpl) mockSettings);",0.0016,0,,0
org/mockito/internal/creation/jmock/SerializableNoOp,17,12,"public class SerializableNoOp implements NoOp, Serializable {",0.0016,0,,0
org/mockito/internal/creation/cglib/CGLIBHacker,17,13,public class CGLIBHacker implements Serializable {,0.0016,0,,0
org/mockito/internal/creation/cglib/MockitoNamingPolicy,17,15,"        return ""ByMockitoWithCGLIB"";",0.0016,0,,0
org/mockito/internal/verification/RegisteredInvocations,17,15,public class RegisteredInvocations implements Serializable {,0.0016,0,,0
