project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/mockito/internal/matchers/Equality,22,16,"            return isArray(o2) && areArraysEqual(o1, o2);",0.33333,0,,0
org/mockito/internal/matchers/Equality,22,23,"        return areArrayLengthsEqual(o1, o2)",0.33333,0,,0
org/mockito/internal/matchers/Equality,22,28,        return Array.getLength(o1) == Array.getLength(o2);,0.33333,0,,0
org/mockito/internal/matchers/Equality,22,32,        for (int i = 0; i < Array.getLength(o1); i++) {,0.33333,0,,0
org/mockito/internal/matchers/Equality,22,33,"            if (!areEqual(Array.get(o1, i), Array.get(o2, i))) return false;",0.33333,0,,0
org/mockito/internal/matchers/Equality,22,35,        return true;,0.33333,0,,0
org/mockito/internal/matchers/Equality,22,14,            return o1 == null && o2 == null;,0.06667,0,,0
org/mockito/internal/matchers/Equality,22,15,        } else if (isArray(o1)) {,0.00392,0,,0
org/mockito/internal/matchers/Equality,22,18,            return o1.equals(o2);,0.00392,0,,0
org/mockito/internal/matchers/Equality,22,39,        return o.getClass().isArray();,0.00392,0,,0
org/mockito/internal/matchers/Equality,22,13,        if (o1 == null || o2 == null) {,0.00377,1,,0
org/mockito/internal/configuration/GlobalConfiguration,22,26,        return globalConfiguration.get();,0.00191,0,,0
org/mockito/internal/configuration/injection/MockInjectionStrategy,22,14,public abstract class MockInjectionStrategy {,0.00182,0,,0
org/mockito/internal/configuration/MockAnnotationProcessor,22,16,public class MockAnnotationProcessor implements FieldAnnotationProcessor<Mock> {,0.00182,0,,0
org/mockito/internal/configuration/injection/filter/NameBasedCandidateFilter,22,16,    private final MockUtil mockUtil = new MockUtil();,0.00182,0,,0
org/mockito/internal/configuration/injection/filter/TypeBasedCandidateFilter,22,16,    public TypeBasedCandidateFilter(MockCandidateFilter next) {,0.00182,0,,0
org/mockito/internal/configuration/MockitoAnnotationsMockAnnotationProcessor,22,16,public class MockitoAnnotationsMockAnnotationProcessor implements FieldAnnotationProcessor<Mock> {,0.00182,0,,0
org/mockito/internal/configuration/injection/filter/TypeBasedCandidateFilter,22,17,        this.next = next;,0.00182,0,,0
org/mockito/internal/configuration/DefaultInjectionEngine,22,17,public class DefaultInjectionEngine {,0.00182,0,,0
org/mockito/internal/configuration/CaptorAnnotationProcessor,22,17,public class CaptorAnnotationProcessor implements FieldAnnotationProcessor<Captor> {,0.00182,0,,0
org/mockito/internal/configuration/injection/filter/NameBasedCandidateFilter,22,18,    public NameBasedCandidateFilter(MockCandidateFilter next) {,0.00182,0,,0
org/mockito/internal/configuration/injection/filter/TypeBasedCandidateFilter,22,18,    },0.00182,0,,0
org/mockito/internal/configuration/injection/filter/NameBasedCandidateFilter,22,19,        this.next = next;,0.00182,0,,0
org/mockito/internal/configuration/injection/filter/NameBasedCandidateFilter,22,20,    },0.00182,0,,0
org/mockito/internal/util/collections/Sets,22,20,        return HashCodeAndEqualsSafeSet.of(mocks);,0.00182,0,,0
org/mockito/internal/configuration/injection/MockInjectionStrategy,22,20,        return new MockInjectionStrategy() {,0.00182,0,,0
org/mockito/internal/configuration/DefaultInjectionEngine,22,20,"        MockInjection.onFields(needingInjection, testClassInstance)",0.00182,0,,0
org/mockito/internal/util/Checks,22,21,"        checkNotNull(iterable, checkedIterable);",0.00182,0,,0
org/mockito/internal/configuration/injection/filter/FinalMockCandidateFilter,22,22,public class FinalMockCandidateFilter implements MockCandidateFilter {,0.00182,0,,0
org/mockito/internal/configuration/injection/scanner/MockScanner,22,22,    private MockUtil mockUtil = new MockUtil();,0.00182,0,,0
org/mockito/internal/util/Checks,22,22,        for (Object item : iterable) {,0.00182,0,,0
org/mockito/internal/configuration/InjectingAnnotationEngine,22,23,public class InjectingAnnotationEngine implements AnnotationEngine {,0.00182,0,,0
org/mockito/internal/configuration/InjectingAnnotationEngine,22,24,    private AnnotationEngine delegate = new DefaultAnnotationEngine();,0.00182,0,,0
org/mockito/internal/configuration/InjectingAnnotationEngine,22,25,    private AnnotationEngine spyAnnotationEngine = new SpyAnnotationEngine();,0.00182,0,,0
org/mockito/internal/util/Checks,22,25,        return iterable;,0.00182,0,,0
org/mockito/internal/configuration/DefaultInjectionEngine,22,26,    },0.00182,0,,0
org/mockito/internal/configuration/injection/SpyOnInjectedFieldsHandler,22,28,public class SpyOnInjectedFieldsHandler extends MockInjectionStrategy {,0.00182,0,,0
org/mockito/internal/configuration/injection/scanner/InjectMocksScanner,22,29,    public InjectMocksScanner(Class<?> clazz) {,0.00182,0,,0
org/mockito/internal/configuration/DefaultAnnotationEngine,22,30,"    private final Map<Class<? extends Annotation>, FieldAnnotationProcessor<?>> annotationProcessorMap = new HashMap<Class<? extends Annotation>, FieldAnnotationProcessor<?>>();",0.00182,0,,0
org/mockito/internal/configuration/injection/scanner/InjectMocksScanner,22,30,        this.clazz = clazz;,0.00182,0,,0
org/mockito/internal/configuration/injection/scanner/InjectMocksScanner,22,31,    },0.00182,0,,0
org/mockito/internal/configuration/DefaultAnnotationEngine,22,32,    public DefaultAnnotationEngine() {,0.00182,0,,0
org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,22,32,public class HashCodeAndEqualsSafeSet implements Set<Object> {,0.00182,0,,0
org/mockito/internal/configuration/injection/scanner/MockScanner,22,32,"    public MockScanner(Object instance, Class<?> clazz) {",0.00182,0,,0
org/mockito/internal/configuration/DefaultAnnotationEngine,22,33,"        registerAnnotationProcessor(Mock.class, new MockAnnotationProcessor());",0.00182,0,,0
org/mockito/internal/configuration/injection/scanner/MockScanner,22,33,        this.instance = instance;,0.00182,0,,0
org/mockito/internal/configuration/DefaultAnnotationEngine,22,34,"        registerAnnotationProcessor(MockitoAnnotations.Mock.class, new MockitoAnnotationsMockAnnotationProcessor());",0.00182,0,,0
org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,22,34,    private HashSet<HashCodeAndEqualsMockWrapper> backingHashSet = new HashSet<HashCodeAndEqualsMockWrapper>();,0.00182,0,,0
org/mockito/internal/configuration/injection/scanner/MockScanner,22,34,        this.clazz = clazz;,0.00182,0,,0
org/mockito/internal/configuration/DefaultAnnotationEngine,22,35,"        registerAnnotationProcessor(Captor.class, new CaptorAnnotationProcessor());",0.00182,0,,0
org/mockito/internal/configuration/injection/scanner/MockScanner,22,35,    },0.00182,0,,0
org/mockito/internal/configuration/DefaultAnnotationEngine,22,36,    },0.00182,0,,0
org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,22,37,        return new Iterator<Object>() {,0.00182,0,,0
org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,22,38,            private Iterator<HashCodeAndEqualsMockWrapper> iterator = backingHashSet.iterator();,0.00182,0,,0
org/mockito/internal/configuration/SpyAnnotationEngine,22,39,public class SpyAnnotationEngine implements AnnotationEngine {,0.00182,0,,0
org/mockito/configuration/DefaultMockitoConfiguration,22,39,        return new InjectingAnnotationEngine();,0.00182,0,,0
