project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/mockito/Mockito,13,1502,        return times(0);,0.11111,0,,0
org/mockito/Mockito,13,1139,"        return MOCKITO_CORE.verify(mock, mode);",0.01429,0,,0
org/mockito/internal/invocation/Invocation,13,174,            return method.getReturnType().isAssignableFrom(clazz);,0.00901,0,,0
org/mockito/internal/stubbing/BaseStubbing,13,15,        return thenAnswer(new Returns(value));,0.00877,0,,0
org/mockito/internal/stubbing/answers/Returns,13,22,        return value;,0.0084,0,,0
org/mockito/internal/stubbing/answers/Returns,13,30,        return value.getClass();,0.00763,0,,0
org/mockito/internal/invocation/Invocation,13,171,        if (method.getReturnType().isPrimitive()) {,0.00763,0,,0
org/mockito/Mockito,13,1113,"        return MOCKITO_CORE.verify(mock, times(1));",0.00758,0,,0
org/mockito/internal/stubbing/answers/AnswersValidator,13,21,"            validateReturnValue((Returns) answer, invocation);",0.00752,0,,0
org/mockito/internal/stubbing/answers/AnswersValidator,13,57,    },0.00752,0,,0
org/mockito/internal/stubbing/answers/AnswersValidator,13,54,        if (!answer.returnsNull() && !invocation.isValidReturnType(answer.getReturnType())) {,0.00735,0,,0
org/mockito/internal/stubbing/answers/Returns,13,34,        return value == null;,0.00725,0,,0
org/mockito/internal/stubbing/answers/AnswersValidator,13,50,        if (answer.returnsNull() && invocation.returnsPrimitive()) {,0.00725,0,,0
org/mockito/internal/stubbing/answers/AnswersValidator,13,46,        if (invocation.isVoid()) {,0.00714,0,,0
org/mockito/internal/stubbing/answers/Returns,13,17,    public Returns(Object value) {,0.00704,0,,0
org/mockito/internal/stubbing/answers/Returns,13,18,        this.value = value;,0.00704,0,,0
org/mockito/internal/stubbing/answers/Returns,13,19,    },0.00704,0,,0
org/mockito/internal/stubbing/OngoingStubbingImpl,13,23,        invocationContainerImpl.addAnswer(answer);,0.00699,0,,0
org/mockito/internal/stubbing/OngoingStubbingImpl,13,24,        return new ConsecutiveStubbing<T>(invocationContainerImpl);,0.00699,0,,0
org/mockito/internal/MockHandler,13,94,            return stubbedInvocation.answer(invocation);,0.00685,1,,1
org/mockito/internal/stubbing/StubbedInvocationMatcher,13,31,            return answers.size() == 1 ? answers.peek().answer(invocation) : answers.poll().answer(invocation);,0.0068,0,,0
org/mockito/internal/stubbing/ConsecutiveStubbing,13,14,    public ConsecutiveStubbing(InvocationContainerImpl invocationContainerImpl) {,0.00676,0,,0
org/mockito/internal/stubbing/ConsecutiveStubbing,13,15,        this.invocationContainerImpl = invocationContainerImpl;,0.00676,0,,0
org/mockito/internal/stubbing/ConsecutiveStubbing,13,16,    },0.00676,0,,0
org/mockito/internal/stubbing/InvocationContainerImpl,13,46,"        addAnswer(answer, false);",0.00667,0,,0
org/mockito/internal/stubbing/InvocationContainerImpl,13,47,    },0.00667,0,,0
org/mockito/internal/invocation/Invocation,13,179,        return this.method.getReturnType() == Void.TYPE;,0.00658,0,,0
org/mockito/internal/MockitoCore,13,66,        return (OngoingStubbing) stub();,0.00654,0,,0
org/mockito/Mockito,13,1082,        return MOCKITO_CORE.when(methodCall);,0.00654,0,,0
org/mockito/internal/MockitoCore,13,56,        return stubbing;,0.00633,0,,0
org/mockito/internal/verification/RegisteredInvocations,13,25,        int last = invocations.size() - 1;,0.00629,0,,0
org/mockito/internal/verification/RegisteredInvocations,13,26,        invocations.remove(last);,0.00629,0,,0
