project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/mockito/internal/progress/HandyReturnValues,6,48,        return new LinkedList();,1.0,0,,0
org/mockito/Matchers,6,373,        return reportMatcher(Any.ANY).returnSet();,0.66667,1,,0
org/mockito/Matchers,6,407,        return reportMatcher(Any.ANY).returnMap();,0.66667,1,,0
org/mockito/Matchers,6,442,        return reportMatcher(Any.ANY).returnList();,0.66667,1,,0
org/mockito/internal/progress/HandyReturnValues,6,44,        return new HashMap();,0.57143,0,,0
org/mockito/internal/progress/HandyReturnValues,6,52,        return new HashSet();,0.57143,0,,0
org/mockito/Matchers,6,339,        return reportMatcher(Any.ANY).returnList();,0.5,1,,0
org/mockito/internal/invocation/InvocationMatcher,6,134,                    ((CapturesArguments) m).captureFrom(invocation.getRawArguments()[position]);,0.33108,0,,0
org/mockito/internal/stubbing/answers/MethodInfo,6,41,            return method.getReturnType().isAssignableFrom(clazz);,0.31818,0,,0
org/mockito/internal/matchers/LocalizedMatcher,6,62,        if (actualMatcher instanceof CapturesArguments) {,0.31613,0,,0
org/mockito/internal/matchers/LocalizedMatcher,6,65,    },0.31613,0,,0
org/mockito/internal/invocation/InvocationMatcher,6,126,"                if(isVariableArgument(invocation, position) && isVarargMatcher(m)) {",0.31013,0,,0
org/mockito/internal/invocation/InvocationMatcher,6,149,        return invocation.getRawArguments().length - 1 == position,0.31013,0,,0
org/mockito/internal/stubbing/BaseStubbing,6,18,        return thenAnswer(new Returns(value));,0.29878,0,,0
org/mockito/internal/matchers/LocalizedMatcher,6,32,        return actualMatcher.matches(item);,0.29518,0,,0
org/mockito/internal/stubbing/answers/Returns,6,22,        return value;,0.28824,0,,0
org/mockito/internal/invocation/InvocationImpl,6,105,        return this.rawArguments;,0.27374,0,,0
org/mockito/Matchers,6,879,        return MOCKING_PROGRESS.getArgumentMatcherStorage().reportMatcher(matcher);,0.26344,0,,0
org/mockito/internal/stubbing/answers/Returns,6,30,        return value.getClass();,0.25654,0,,0
org/mockito/internal/stubbing/answers/AnswersValidator,6,22,"            validateReturnValue((Returns) answer, methodInfo);",0.25521,0,,0
org/mockito/internal/invocation/MatchersBinder,6,32,            int recordedMatchersSize = lastMatchers.size();,0.25521,0,,0
org/mockito/internal/invocation/MatchersBinder,6,33,            int expectedMatchersSize = invocation.getArguments().length;,0.25521,0,,0
org/mockito/internal/invocation/MatchersBinder,6,34,            if (expectedMatchersSize != recordedMatchersSize) {,0.25521,0,,0
org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,44,        List<LocalizedMatcher> matchers = new ArrayList<LocalizedMatcher>(matcherStack);,0.25521,0,,0
org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,45,        matcherStack.clear();,0.25521,0,,0
org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,46,        return (List) matchers;,0.25521,0,,0
org/mockito/internal/stubbing/answers/AnswersValidator,6,75,    },0.25521,0,,0
org/mockito/internal/stubbing/answers/MethodInfo,6,38,        if (method.getReturnType().isPrimitive() || clazz.isPrimitive()) {,0.25389,0,,0
org/mockito/internal/stubbing/answers/AnswersValidator,6,72,        if (!answer.returnsNull() && !methodInfo.isValidReturnType(answer.getReturnType())) {,0.25,0,,0
org/mockito/internal/stubbing/answers/Returns,6,34,        return value == null;,0.24747,0,,0
org/mockito/internal/stubbing/answers/AnswersValidator,6,68,        if (answer.returnsNull() && methodInfo.returnsPrimitive()) {,0.24747,0,,0
org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,32,        matcherStack.push(new LocalizedMatcher(matcher));,0.24378,0,,0
org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,33,        return new HandyReturnValues();,0.24378,0,,0
org/mockito/internal/stubbing/answers/AnswersValidator,6,64,        if (methodInfo.isVoid()) {,0.24378,0,,0
org/mockito/internal/matchers/LocalizedMatcher,6,22,    public LocalizedMatcher(Matcher actualMatcher) {,0.2402,0,,0
org/mockito/internal/matchers/LocalizedMatcher,6,23,        this.actualMatcher = actualMatcher;,0.2402,0,,0
org/mockito/internal/matchers/LocalizedMatcher,6,24,        this.location = new LocationImpl();,0.2402,0,,0
org/mockito/internal/matchers/LocalizedMatcher,6,25,    },0.2402,0,,0
org/mockito/internal/stubbing/OngoingStubbingImpl,6,28,        invocationContainerImpl.addAnswer(answer);,0.2402,0,,0
org/mockito/internal/stubbing/OngoingStubbingImpl,6,29,        return new ConsecutiveStubbing<T>(invocationContainerImpl);,0.2402,0,,0
org/mockito/internal/stubbing/answers/Returns,6,17,    public Returns(Object value) {,0.23902,0,,0
org/mockito/internal/stubbing/answers/Returns,6,18,        this.value = value;,0.23902,0,,0
org/mockito/internal/stubbing/answers/Returns,6,19,    },0.23902,0,,0
org/mockito/internal/handler/MockHandlerImpl,6,91,            return stubbedInvocation.answer(invocation);,0.23902,0,,0
org/mockito/internal/stubbing/StubbedInvocationMatcher,6,33,        },0.23671,0,,0
org/mockito/internal/stubbing/StubbedInvocationMatcher,6,34,        return a.answer(invocation);,0.23671,0,,0
org/mockito/internal/stubbing/ConsecutiveStubbing,6,14,    public ConsecutiveStubbing(InvocationContainerImpl invocationContainerImpl) {,0.23445,0,,0
org/mockito/internal/stubbing/ConsecutiveStubbing,6,15,        this.invocationContainerImpl = invocationContainerImpl;,0.23445,0,,0
org/mockito/internal/stubbing/ConsecutiveStubbing,6,16,    },0.23445,0,,0
org/mockito/internal/stubbing/answers/MethodInfo,6,46,        return this.method.getReturnType() == Void.TYPE;,0.23113,0,,0
org/mockito/internal/verification/DefaultRegisteredInvocations,6,48,        synchronized (invocations) {,0.23005,0,,0
org/mockito/internal/verification/DefaultRegisteredInvocations,6,49,            return invocations.isEmpty();,0.23005,0,,0
org/mockito/internal/stubbing/OngoingStubbingImpl,6,24,        if(!invocationContainerImpl.hasInvocationForPotentialStubbing()) {,0.22897,0,,0
org/mockito/internal/stubbing/InvocationContainerImpl,6,50,"        addAnswer(answer, false);",0.22685,0,,0
org/mockito/internal/stubbing/InvocationContainerImpl,6,51,    },0.22685,0,,0
org/mockito/internal/stubbing/InvocationContainerImpl,6,103,        return !registeredInvocations.isEmpty();,0.22685,0,,0
org/mockito/internal/MockitoCore,6,80,        return (OngoingStubbing) stub();,0.22477,0,,0
org/mockito/Mockito,6,1523,        return MOCKITO_CORE.when(methodCall);,0.22477,0,,0
org/mockito/internal/verification/DefaultRegisteredInvocations,6,31,        synchronized (invocations) {,0.21973,0,,0
org/mockito/internal/verification/DefaultRegisteredInvocations,6,32,            if (! invocations.isEmpty()) {,0.21973,0,,0
org/mockito/internal/verification/DefaultRegisteredInvocations,6,33,                invocations.removeLast();,0.21973,0,,0
