dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,other,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line
defect4j,time,org/joda/time/IllegalFieldValueException,14,314,        return iMessage;,1,0,0,0,0,1,0,0,0,2,16,4,18.0,0,0
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,14,206,        if (valueToAdd == 0) {,1,1,0,1,3,1,0,0,0,5,22,4,4.92308,0,0
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,14,210,        if (DateTimeUtils.isContiguous(partial)) {,0,0,0,2,5,1,3,0,0,4,42,5,4.92308,1,1
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,14,211,            long instant = 0L;,1,0,0,0,0,1,0,0,0,2,18,7,4.92308,1,1
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,14,212,"            for (int i = 0, isize = partial.size(); i < isize; i++) {",5,1,0,1,5,2,2,0,1,7,57,6,4.92308,0,0
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,14,213,"                instant = partial.getFieldType(i).getField(iChronology).set(instant, values[i]);",1,0,1,1,8,0,7,0,1,6,80,8,4.92308,0,0
defect4j,time,org/joda/time/MonthDay,14,518,        int[] newValues = getValues();,1,0,0,1,4,1,1,0,1,6,30,5,4.92308,0,0
defect4j,time,org/joda/time/MonthDay,14,519,"        newValues = getField(index).add(this, index, newValues, amount);",1,0,0,1,4,1,6,0,2,6,64,4,4.92308,0,0
defect4j,time,org/joda/time/MonthDay,14,515,        if (amount == 0) {,1,1,0,1,3,1,0,0,0,5,18,4,3.55556,0,0
defect4j,time,org/joda/time/MonthDay,14,514,        int index = indexOfSupported(fieldType);,1,0,0,1,2,1,2,0,1,6,40,5,3.04762,0,0
defect4j,time,org/joda/time/DateTimeUtils,14,347,        return true;,0,0,0,0,0,1,0,0,1,2,12,4,2.0,0,0
defect4j,time,org/joda/time/DateTimeUtils,14,334,        if (partial == null) {,1,1,0,1,3,1,0,0,0,5,22,4,1.88235,0,0
defect4j,time,org/joda/time/DateTimeUtils,14,337,        DurationFieldType lastType = null;,1,0,0,0,0,0,0,1,0,2,34,4,1.88235,0,0
defect4j,time,org/joda/time/DateTimeUtils,14,338,        for (int i = 0; i < partial.size(); i++) {,3,1,0,2,5,2,2,0,1,7,42,4,1.88235,0,0
defect4j,time,org/joda/time/DateTimeUtils,14,339,            DateTimeField loopField = partial.getField(i);,1,0,0,1,2,0,3,1,0,5,46,6,1.88235,0,0
defect4j,time,org/joda/time/DateTimeUtils,14,340,            if (i > 0) {,1,1,0,1,3,1,0,0,0,5,12,6,1.88235,0,0
defect4j,time,org/joda/time/DateTimeUtils,14,341,                if (loopField.getRangeDurationField().getType() != lastType) {,1,1,0,2,7,1,3,0,0,6,62,8,1.88235,0,0
defect4j,time,org/joda/time/DateTimeUtils,14,345,            lastType = loopField.getDurationField().getType();,1,0,0,1,4,0,3,0,1,5,50,6,1.88235,0,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,14,129,        return MAX_DAYS_PER_MONTH_ARRAY[month - 1];,1,1,1,0,2,1,0,0,0,5,43,5,1.14286,0,0
defect4j,time,org/joda/time/chrono/BasicDayOfMonthDateTimeField,14,89,                return iChronology.getDaysInMonthMax(month);,0,0,0,1,2,1,3,0,0,4,44,9,1.14286,0,0
defect4j,time,org/joda/time/base/AbstractPartial,14,223,        return index;,1,0,0,0,0,1,0,0,0,2,13,4,0.95522,0,0
defect4j,time,org/joda/time/MonthDay,14,352,"        super(new int[] {monthOfYear, dayOfMonth}, chronology);",3,0,0,0,6,3,0,0,1,4,55,3,0.91429,0,0
defect4j,time,org/joda/time/MonthDay,14,353,    },0,0,0,0,1,0,0,0,0,1,1,2,0.91429,0,0
defect4j,time,org/joda/time/MonthDay,14,592,"        return withFieldAdded(DurationFieldType.months(), months);",0,0,0,1,4,1,4,0,1,5,58,4,0.9,0,0
defect4j,time,org/joda/time/MonthDay,14,652,"        return withFieldAdded(DurationFieldType.months(), FieldUtils.safeNegate(months));",0,0,0,1,6,1,6,0,1,5,81,4,0.9,0,0
defect4j,time,org/joda/time/MonthDay,14,410,            return chrono.monthOfYear();,0,0,0,1,2,1,2,0,0,4,28,6,0.87671,0,0
defect4j,time,org/joda/time/MonthDay,14,412,            return chrono.dayOfMonth();,0,0,0,1,2,1,2,0,0,4,27,6,0.87671,0,0
defect4j,time,org/joda/time/MonthDay,14,408,        switch (index) {,1,0,0,1,3,1,0,0,0,4,16,4,0.86486,0,0
defect4j,time,org/joda/time/base/AbstractPartial,14,204,                return i;,1,0,0,0,0,1,0,0,0,2,9,8,0.82051,0,0
