dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,other,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line
defect4j,math,org/apache/commons/math/stat/Frequency,90,132,        } catch (ClassCastException ex) {   ,1,0,0,1,4,1,0,1,0,5,33,6,1.0,1,1
defect4j,math,org/apache/commons/math/stat/Frequency,90,134,"            throw new IllegalArgumentException(""Value not comparable to existing values."");",0,0,0,1,2,2,0,1,2,5,79,7,1.0,1,1
defect4j,math,org/apache/commons/math/stat/Frequency,90,121,        Object obj = v;,2,0,0,0,0,0,0,1,0,2,15,4,0.2,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,122,        if (v instanceof Integer) {,1,0,0,1,3,2,0,1,0,5,27,5,0.2,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,126,            Long count = (Long) freqTable.get(obj);,1,0,0,1,4,0,3,2,0,5,39,6,0.2,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,57,    public Frequency() {,1,0,0,1,3,1,0,0,1,5,20,2,0.16667,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,58,        freqTable = new TreeMap();,1,0,0,1,2,1,0,1,2,6,26,4,0.16667,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,59,    },0,0,0,0,1,0,0,0,0,1,1,2,0.16667,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,66,    public Frequency(Comparator comparator) {,2,0,0,1,3,1,0,1,1,6,41,2,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,67,        freqTable = new TreeMap(comparator);,2,0,0,1,2,1,0,1,2,6,36,4,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,68,    },0,0,0,0,1,0,0,0,0,1,1,2,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,78,        NumberFormat nf = NumberFormat.getPercentInstance();,1,0,0,1,2,0,2,1,0,5,52,4,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,79,        StringBuffer outBuffer = new StringBuffer();,1,0,0,1,2,1,0,2,1,6,44,4,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,80,"        outBuffer.append(""Value \t Freq. \t Pct. \t Cum Pct. \n"");",0,0,0,1,2,0,2,0,1,4,58,5,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,81,        Iterator iter = freqTable.keySet().iterator();,1,0,0,1,4,0,3,1,0,5,46,4,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,82,        while (iter.hasNext()) {,0,0,0,2,5,1,2,0,0,4,24,5,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,83,            Object value = iter.next();,1,0,0,1,2,0,2,1,0,5,27,6,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,84,            outBuffer.append(value);,0,0,0,1,2,0,3,0,0,3,24,7,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,85,            outBuffer.append('\t');,0,0,0,1,2,0,2,0,1,4,23,7,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,86,            outBuffer.append(getCount(value));,0,0,0,2,4,0,4,0,1,4,34,7,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,87,            outBuffer.append('\t');,0,0,0,1,2,0,2,0,1,4,23,7,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,88,            outBuffer.append(nf.format(getPct(value)));,0,0,0,3,6,0,6,0,1,4,43,7,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,89,            outBuffer.append('\t');,0,0,0,1,2,0,2,0,1,4,23,7,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,90,            outBuffer.append(nf.format(getCumPct(value)));,0,0,0,3,6,0,6,0,1,4,46,7,0.0,0,0
defect4j,math,org/apache/commons/math/stat/Frequency,90,91,            outBuffer.append('\n');,0,0,0,1,2,0,2,0,1,4,23,7,0.0,0,0
