dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,other,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line
defect4j,math,org/apache/commons/math/analysis/UnivariateRealSolverUtils,95,36,    private static UnivariateRealSolverFactory factory = null;,1,0,0,0,0,2,0,1,2,4,58,2,0.5,0,0
defect4j,math,org/apache/commons/math/analysis/UnivariateRealSolverUtils,95,128,"        return bracket( function, initial, lowerBound, upperBound,",0,0,0,0,1,1,5,0,1,4,58,4,0.5,0,0
defect4j,math,org/apache/commons/math/analysis/UnivariateRealSolverUtils,95,171,        if (function == null) {,1,1,0,1,3,1,0,0,0,5,23,4,0.5,0,0
defect4j,math,org/apache/commons/math/analysis/UnivariateRealSolverUtils,95,174,        if (maximumIterations <= 0)  {,1,1,0,1,3,1,0,0,0,5,30,4,0.5,0,0
defect4j,math,org/apache/commons/math/analysis/UnivariateRealSolverUtils,95,178,        if (initial < lowerBound || initial > upperBound || lowerBound >= upperBound) {,6,5,0,1,3,1,0,0,0,5,79,4,0.5,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,119,        return 0.0;,0,0,0,0,0,1,0,0,0,1,11,2,0.5,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,132,        return Double.MAX_VALUE;,2,0,0,0,0,1,0,0,0,2,24,5,0.5,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,145,        double d = getDenominatorDegreesOfFreedom();,1,0,0,1,2,1,1,0,1,6,44,5,0.5,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,147,            ret = d / (d - 2.0);,3,2,0,1,2,0,0,0,1,5,20,4,0.5,1,1
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,148,        return ret;,1,0,0,0,0,1,0,0,0,2,11,4,0.5,1,1
defect4j,math,org/apache/commons/math/distribution/AbstractContinuousDistribution,95,67,        UnivariateRealFunction rootFindingFunction =,1,0,0,0,0,0,0,1,0,2,44,4,0.5,0,0
defect4j,math,org/apache/commons/math/distribution/AbstractContinuousDistribution,95,80,        double lowerBound = getDomainLowerBound(p);,1,0,0,1,2,1,2,0,1,6,43,5,0.5,0,0
defect4j,math,org/apache/commons/math/distribution/AbstractContinuousDistribution,95,81,        double upperBound = getDomainUpperBound(p);,1,0,0,1,2,1,2,0,1,6,43,5,0.5,0,0
defect4j,math,org/apache/commons/math/distribution/AbstractContinuousDistribution,95,82,        double[] bracket = null;,1,0,0,0,2,1,0,0,0,3,24,5,0.5,0,0
defect4j,math,org/apache/commons/math/distribution/AbstractContinuousDistribution,95,84,            bracket = UnivariateRealSolverUtils.bracket(,1,0,0,0,1,0,2,0,1,4,44,6,0.5,0,0
defect4j,math,org/apache/commons/math/distribution/AbstractContinuousDistribution,95,68,            new UnivariateRealFunction() {,0,0,0,1,3,1,0,1,1,5,30,5,0.5,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,106,        return super.inverseCumulativeProbability(p);,2,0,0,1,2,2,0,0,0,4,45,5,0.33333,0,0
defect4j,math,org/apache/commons/math/distribution/AbstractContinuousDistribution,95,61,        if (p < 0.0 || p > 1.0) {,2,3,0,1,3,1,0,0,0,5,25,4,0.33333,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,100,        if (p == 0) {,1,1,0,1,3,1,0,0,0,5,13,4,0.25,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,103,        if (p == 1) {,1,1,0,1,3,1,0,0,0,5,13,4,0.25,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,75,            double n = getNumeratorDegreesOfFreedom();,1,0,0,1,2,1,1,0,1,6,42,7,0.14286,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,76,            double m = getDenominatorDegreesOfFreedom();,1,0,0,1,2,1,1,0,1,6,44,7,0.14286,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,78,"            ret = Beta.regularizedBeta((n * x) / (m + n * x),",6,4,0,1,5,0,2,0,1,6,49,6,0.14286,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,72,        if (x <= 0.0) {,1,1,0,1,3,1,0,0,0,5,15,4,0.125,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,82,        return ret;,1,0,0,0,0,1,0,0,0,2,11,4,0.125,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,170,        return numeratorDegreesOfFreedom;,1,0,0,0,0,1,0,0,0,2,33,4,0.125,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,192,        return denominatorDegreesOfFreedom;,1,0,0,0,0,1,0,0,0,2,35,4,0.125,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,50,        super();,0,0,0,1,2,1,0,0,1,4,8,3,0.09091,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,51,        setNumeratorDegreesOfFreedom(numeratorDegreesOfFreedom);,0,0,0,1,2,0,2,0,1,4,56,4,0.09091,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,52,        setDenominatorDegreesOfFreedom(denominatorDegreesOfFreedom);,0,0,0,1,2,0,2,0,1,4,60,4,0.09091,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,53,    },0,0,0,0,1,0,0,0,0,1,1,2,0.09091,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,158,        if (degreesOfFreedom <= 0.0) {,1,1,0,1,3,1,0,0,0,5,30,4,0.09091,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,162,        this.numeratorDegreesOfFreedom = degreesOfFreedom;,2,0,0,0,0,1,0,0,1,3,50,4,0.09091,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,163,    },0,0,0,0,1,0,0,0,0,1,1,2,0.09091,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,180,        if (degreesOfFreedom <= 0.0) {,1,1,0,1,3,1,0,0,0,5,30,4,0.09091,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,184,        this.denominatorDegreesOfFreedom = degreesOfFreedom;,2,0,0,0,0,1,0,0,1,3,52,4,0.09091,0,0
defect4j,math,org/apache/commons/math/distribution/FDistributionImpl,95,185,    },0,0,0,0,1,0,0,0,0,1,1,2,0.09091,0,0
defect4j,math,org/apache/commons/math/special/Beta,95,59,"        return regularizedBeta(x, a, b, DEFAULT_EPSILON, Integer.MAX_VALUE);",2,0,0,0,2,1,5,0,1,5,68,4,0.07692,0,0
defect4j,math,org/apache/commons/math/special/Beta,95,126,        if (Double.isNaN(x) || Double.isNaN(a) || Double.isNaN(b) || (x < 0) ||,1,2,0,1,9,1,9,0,0,6,71,4,0.07692,0,0
defect4j,math,org/apache/commons/math/special/Beta,95,130,        } else if (x > (a + 1.0) / (a + b + 2.0)) {,4,4,0,2,8,2,0,0,0,5,43,5,0.07692,0,0
defect4j,math,org/apache/commons/math/special/Beta,95,133,            ContinuedFraction fraction = new ContinuedFraction() {,1,0,0,1,3,1,0,2,1,6,54,7,0.07692,0,0
defect4j,math,org/apache/commons/math/special/Beta,95,156,            ret = Math.exp((a * Math.log(x)) + (b * Math.log(1.0 - x)) -,4,8,0,2,9,0,7,0,1,6,60,7,0.07692,0,0
defect4j,math,org/apache/commons/math/special/Beta,95,161,        return ret;,1,0,0,0,0,1,0,0,0,2,11,4,0.07692,0,0
defect4j,math,org/apache/commons/math/special/Beta,95,197,        if (Double.isNaN(a) || Double.isNaN(b) || (a <= 0.0) || (b <= 0.0)) {,2,3,0,2,11,1,6,0,0,6,69,4,0.07692,0,0
defect4j,math,org/apache/commons/math/special/Beta,95,200,            ret = Gamma.logGamma(a) + Gamma.logGamma(b) -,1,2,0,1,4,0,6,0,1,6,45,6,0.07692,0,0
defect4j,math,org/apache/commons/math/special/Beta,95,204,        return ret;,1,0,0,0,0,1,0,0,0,2,11,4,0.07692,0,0
defect4j,math,org/apache/commons/math/special/Beta,95,133,            ContinuedFraction fraction = new ContinuedFraction() {,1,0,0,1,3,1,0,2,1,6,54,7,0.07692,0,0
defect4j,math,org/apache/commons/math/special/Beta,95,140,                    if (n % 2 == 0) { // even,1,2,0,1,3,1,0,0,0,5,25,13,0.07692,0,0
defect4j,math,org/apache/commons/math/special/Beta,95,141,                        m = n / 2.0;,2,1,0,0,0,0,0,0,1,3,12,15,0.07692,0,0
