dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,116,"                throw new IllegalArgumentException(""Invalid locale format: "" + str);
",2,1,0,1,2,0,0,2,0,6,68,9,1.00000,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,110,"            if (str.charAt(2) != '_') {
",0,1,0,2,5,0,4,0,0,6,27,6,0.50000,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,113,"            char ch3 = str.charAt(3);
",2,0,0,1,2,0,4,0,0,6,25,7,0.50000,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,114,"            char ch4 = str.charAt(4);
",2,0,0,1,2,0,4,0,0,6,25,7,0.50000,1
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,115,"            if (ch3 < 'A' || ch3 > 'Z' || ch4 < 'A' || ch4 > 'Z') {
",8,7,0,1,3,0,0,0,0,19,55,6,0.50000,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,95,"        if (str == null) {
",2,1,0,1,3,0,0,0,0,3,18,4,0.33333,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,98,"        int len = str.length();
",2,0,0,1,2,0,4,0,0,6,23,5,0.33333,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,99,"        if (len != 2 && len != 5 && len < 7) {
",6,5,0,1,3,0,0,0,0,11,38,4,0.33333,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,102,"        char ch0 = str.charAt(0);
",2,0,0,1,2,0,4,0,0,6,25,5,0.33333,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,103,"        char ch1 = str.charAt(1);
",2,0,0,1,2,0,4,0,0,6,25,5,0.33333,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,104,"        if (ch0 < 'a' || ch0 > 'z' || ch1 < 'a' || ch1 > 'z') {
",8,7,0,1,3,0,0,0,0,19,55,4,0.33333,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,107,"        if (len == 2) {
",2,1,0,1,3,0,0,0,0,3,15,4,0.33333,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,47,"    private static final Map cLanguagesByCountry = Collections.synchronizedMap(new HashMap());
",2,0,0,2,4,3,4,4,0,13,90,2,0.09091,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,49,"    private static final Map cCountriesByLanguage = Collections.synchronizedMap(new HashMap());
",2,0,0,2,4,3,4,4,0,13,91,2,0.09091,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,51,"        List list = Arrays.asList(Locale.getAvailableLocales());
",2,0,0,2,4,0,8,2,0,12,56,4,0.09091,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,52,"        cAvailableLocaleList = Collections.unmodifiableList(list);
",2,0,0,1,2,0,6,0,0,9,58,4,0.09091,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,53,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.09091,0
defect4j,lang,org/apache/commons/lang/LocaleUtils,54,192,"        return cAvailableLocaleList;
",2,0,0,0,0,1,0,0,0,2,28,4,0.09091,0
