dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,44,"      super();
",0,0,0,1,2,0,0,0,0,0,8,3,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,45,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,64,"        if (bool == null) {
",2,1,0,1,3,0,0,0,0,3,19,4,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,65,"            return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,67,"        return (bool.booleanValue() ? Boolean.FALSE : Boolean.TRUE);
",8,0,0,2,4,1,4,0,0,12,60,6,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,87,"        if (bool == null) {
",2,1,0,1,3,0,0,0,0,3,19,4,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,88,"            return false;
",0,0,0,0,0,1,0,0,0,1,13,6,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,90,"        return bool.booleanValue() ? true : false;
",0,0,0,1,2,1,4,0,0,6,42,5,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,108,"        return !isTrue(bool);
",0,0,0,1,2,1,4,0,0,5,21,4,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,126,"        if (bool == null) {
",2,1,0,1,3,0,0,0,0,3,19,4,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,127,"            return false;
",0,0,0,0,0,1,0,0,0,1,13,6,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,129,"        return bool.booleanValue() ? false : true;
",0,0,0,1,2,1,4,0,0,6,42,5,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,147,"        return !isFalse(bool);
",0,0,0,1,2,1,4,0,0,5,22,4,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,165,"        return bool ? Boolean.TRUE : Boolean.FALSE;
",10,0,0,0,0,1,0,0,0,10,43,5,0.00000,0
defect4j,lang,org/apache/commons/lang/BooleanUtils,51,183,"        if (bool == null) {
",2,1,0,1,3,0,0,0,0,3,19,4,0.00000,0
