dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,180,"        return parsePattern;
",2,0,0,0,0,0,0,0,0,2,20,4,1.00000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,685,"            KeyValue[] textKeyValues= parser.getDisplayNames(field);
",2,0,0,2,4,0,6,2,0,10,56,5,0.20000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,686,"            int idx= Arrays.binarySearch(textKeyValues, new KeyValue(value, -1), IGNORE_CASE_COMPARATOR);
",4,0,0,2,4,0,8,2,0,15,93,6,0.20000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,687,"            if(idx<0) {
",2,1,0,1,3,0,0,0,0,3,11,5,0.20000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,696,"            cal.set(field, textKeyValues[idx].value);
",2,0,1,2,4,0,6,0,0,12,41,6,0.20000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,697,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.20000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,850,"            return iValue-1;
",2,1,0,0,0,0,0,0,0,3,16,8,0.13793,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,250,"        Date date= parse(source, new ParsePosition(0));
",2,0,0,2,4,0,4,4,0,10,47,4,0.10526,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,251,"        if(date==null) {
",2,1,0,1,3,0,0,0,0,3,16,4,0.10526,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,260,"        return date;
",2,0,0,0,0,0,0,0,0,2,12,4,0.10526,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,741,"            cal.set(field, modify(Integer.parseInt(value)));
",0,0,0,3,6,0,14,0,0,14,48,6,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,742,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,276,"        int offset= pos.getIndex();
",2,0,0,1,2,0,4,0,0,6,27,5,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,277,"        Matcher matcher= parsePattern.matcher(source.substring(offset));
",2,0,0,2,4,0,10,2,0,14,64,4,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,278,"        if(!matcher.lookingAt()) {
",0,0,0,2,5,0,4,0,0,5,26,4,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,282,"        Calendar cal= Calendar.getInstance(timeZone, locale);
",2,0,0,1,2,0,8,2,0,12,53,4,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,283,"        cal.clear();
",0,0,0,1,2,0,4,0,0,4,12,5,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,285,"        for(int i=0; i<strategies.length;) {
",8,1,0,1,3,0,0,0,0,9,36,4,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,286,"            Strategy strategy= strategies[i++];
",4,0,1,1,2,0,0,2,0,9,35,6,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,287,"            strategy.setCalendar(this, cal, matcher.group(i));
",0,0,0,2,4,0,12,0,0,12,50,7,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,288,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.10256,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,10,289,"        pos.setIndex(offset+matcher.end());
",2,1,0,2,4,0,8,0,0,11,35,5,0.10256,0
