dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,543,"        if (date == null) {
",2,1,0,1,3,0,0,0,0,3,19,4,1.00000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,546,"        Calendar gval = Calendar.getInstance();
",2,0,0,1,2,0,4,2,0,8,39,4,1.00000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,547,"        gval.setTime(date);
",0,0,0,1,2,0,6,0,0,6,19,5,1.00000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,548,"        modify(gval, field, false);
",0,0,0,1,2,0,6,0,0,7,27,5,1.00000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,549,"        return gval.getTime();
",0,0,0,1,2,0,4,0,0,4,22,5,1.00000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,620,"        if (val.get(Calendar.YEAR) > 280000000) {
",4,1,0,2,5,0,4,0,0,9,41,4,0.25000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,641,"        boolean roundUp = false;
",2,0,0,0,0,0,0,0,0,3,24,5,0.25000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,642,"        for (int i = 0; i < fields.length; i++) {
",10,1,0,1,3,0,0,0,0,12,41,4,0.25000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,643,"            for (int j = 0; j < fields[i].length; j++) {
",8,1,1,2,5,0,0,0,0,14,44,6,0.25000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,644,"                if (fields[i][j] == field) {
",2,1,1,3,7,0,0,0,0,9,28,8,0.25000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,646,"                    if (round && roundUp) {
",4,1,0,1,3,0,0,0,0,5,23,10,0.25000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,663,"                    return;
",0,0,0,0,0,0,0,0,0,0,7,3,0.25000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,667,"            int offset = 0;
",2,0,0,0,0,0,0,0,0,2,15,7,0.25000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,668,"            boolean offsetSet = false;
",2,0,0,0,0,0,0,0,0,3,26,7,0.25000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,670,"            switch (field) {
",2,0,0,1,3,0,0,0,0,2,16,6,0.25000,0
defect4j,lang,org/apache/commons/lang/time/DateUtils,65,700,"            if (!offsetSet) {
",2,0,0,1,3,0,0,0,0,3,17,6,0.25000,0
