dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1613,"        setRenderer(0, renderer, true);
",0,0,0,1,2,0,2,0,0,3,31,5,0.25000,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1614,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.25000,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1665,"        CategoryItemRenderer existing
",1,0,0,0,0,0,0,1,0,2,29,4,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1667,"        if (existing != null) {
",1,1,0,1,3,0,0,0,0,2,23,4,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1672,"        this.renderers.set(index, renderer);
",1,0,0,1,2,0,3,0,0,4,36,5,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1673,"        if (renderer != null) {
",1,1,0,1,3,0,0,0,0,2,23,4,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1674,"            renderer.setPlot(this);
",0,0,0,1,2,0,2,0,0,2,23,7,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1675,"            renderer.addChangeListener(this);
",0,0,0,1,2,0,2,0,0,2,33,7,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1678,"        configureDomainAxes();
",0,0,0,1,2,0,1,0,0,1,22,5,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1679,"        configureRangeAxes();
",0,0,0,1,2,0,1,0,0,1,21,5,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1681,"        if (notify) {
",1,0,0,1,3,0,0,0,0,1,13,4,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1682,"            fireChangeEvent();
",0,0,0,1,2,0,1,0,0,1,18,7,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1684,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,567,"        this(null, null, null, null);
",0,0,0,1,2,0,0,0,0,0,29,3,0.07692,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,568,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.07692,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1339,"        setDataset(0, dataset);
",0,0,0,1,2,0,2,0,0,2,23,5,0.07143,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1340,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.07143,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1358,"            dataset.addChangeListener(this);
",0,0,0,1,2,0,2,0,0,2,32,7,0.04762,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1045,"            Plot parent = getParent();
",1,0,0,1,2,0,1,1,0,3,26,6,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1046,"            if (parent instanceof CategoryPlot) {
",1,0,0,1,3,0,0,1,0,2,37,7,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1352,"        CategoryDataset existing = (CategoryDataset) this.datasets.get(index);
",2,0,0,2,4,0,2,2,0,6,70,4,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1353,"        if (existing != null) {
",1,1,0,1,3,0,0,0,0,2,23,4,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1356,"        this.datasets.set(index, dataset);
",1,0,0,1,2,0,3,0,0,4,34,5,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1357,"        if (dataset != null) {
",1,1,0,1,3,0,0,0,0,2,22,4,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1362,"        DatasetChangeEvent event = new DatasetChangeEvent(this, dataset,
",2,0,0,0,1,0,0,2,0,4,64,4,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1365,"        datasetChanged(event);
",0,0,0,1,2,0,2,0,0,2,22,5,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1367,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04545,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,201,"        this(true, true);
",0,0,0,1,2,0,0,0,0,2,17,4,0.03704,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,202,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.03704,0
defect4j,chart,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,1,1791,"        LegendItemCollection result = new LegendItemCollection();
",1,0,0,1,2,0,0,2,0,3,57,4,0.02703,0
defect4j,chart,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,1,1792,"        if (this.plot == null) {
",1,1,0,1,3,0,0,0,0,2,24,4,0.02703,0
defect4j,chart,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,1,1795,"        int index = this.plot.getIndexOf(this);
",2,0,0,1,2,0,1,0,0,3,39,5,0.02703,0
defect4j,chart,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,1,1796,"        CategoryDataset dataset = this.plot.getDataset(index);
",2,0,0,1,2,0,2,1,0,5,54,4,0.02703,0
defect4j,chart,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,1,1797,"        if (dataset != null) {
",1,1,0,1,3,0,0,0,0,2,22,4,0.02703,1
defect4j,chart,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,1,1798,"            return result;
",1,0,0,0,0,0,0,0,0,1,14,6,0.02703,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1727,"        return this.renderers.indexOf(renderer);
",1,0,0,1,2,0,2,0,0,3,40,5,0.02703,0
defect4j,chart,org/jfree/data/category/DefaultCategoryDataset,1,259,"        addValue(new Double(value), rowKey, columnKey);
",1,0,0,2,4,0,3,1,0,5,47,5,0.02326,0
defect4j,chart,org/jfree/data/category/DefaultCategoryDataset,1,260,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.02326,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,211,"        super();
",0,0,0,1,2,0,0,0,0,0,8,3,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,212,"        this.seriesLinesVisible = new BooleanList();
",1,0,0,1,2,0,0,1,0,3,44,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,213,"        this.baseLinesVisible = lines;
",2,0,0,0,0,0,0,0,0,3,30,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,214,"        this.seriesShapesVisible = new BooleanList();
",1,0,0,1,2,0,0,1,0,3,45,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,215,"        this.baseShapesVisible = shapes;
",2,0,0,0,0,0,0,0,0,3,32,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,216,"        this.seriesShapesFilled = new BooleanList();
",1,0,0,1,2,0,0,1,0,3,44,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,217,"        this.baseShapesFilled = true;
",1,0,0,0,0,0,0,0,0,3,29,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,218,"        this.useFillPaint = false;
",1,0,0,0,0,0,0,0,0,3,26,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,219,"        this.drawOutlines = true;
",1,0,0,0,0,0,0,0,0,3,25,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,220,"        this.useOutlinePaint = false;
",1,0,0,0,0,0,0,0,0,3,29,4,0.02000,0
