dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,135,"        this(null);
",0,0,0,1,2,0,0,0,0,0,11,3,0.50000,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,136,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.50000,0
defect4j,chart,org/jfree/data/general/AbstractDataset,12,160,"        List list = Arrays.asList(this.listenerList.getListenerList());
",4,0,0,2,4,0,6,2,0,12,63,4,0.50000,0
defect4j,chart,org/jfree/data/general/AbstractDataset,12,161,"        return list.contains(listener);
",0,0,0,1,2,1,6,0,0,6,31,5,0.50000,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,144,"        super();
",0,0,0,1,2,0,0,0,0,0,8,3,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,111,"    private double limit = 0.0;
",2,0,0,0,0,1,0,0,0,3,27,2,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,145,"        this.dataset = dataset;
",4,0,0,0,0,0,0,0,0,5,23,4,0.33333,1
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,146,"        PiePlot piePlot = new PiePlot(null);
",2,0,0,1,2,0,0,4,0,7,36,4,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,147,"        this.pieChart = new JFreeChart(piePlot);
",4,0,0,1,2,0,0,2,0,7,40,4,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,148,"        this.pieChart.removeLegend();
",2,0,0,1,2,0,2,0,0,4,29,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,149,"        this.dataExtractOrder = TableOrder.BY_COLUMN;
",6,0,0,0,0,0,0,0,0,7,45,4,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,150,"        this.pieChart.setBackgroundPaint(null);
",2,0,0,1,2,0,2,0,0,4,39,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,151,"        TextTitle seriesTitle = new TextTitle(""Series Title"",
",2,0,0,0,1,0,0,4,0,7,53,4,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,153,"        seriesTitle.setPosition(RectangleEdge.BOTTOM);
",4,0,0,1,2,0,4,0,0,8,46,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,154,"        this.pieChart.setTitle(seriesTitle);
",2,0,0,1,2,0,4,0,0,6,36,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,155,"        this.aggregatedItemsKey = ""Other"";
",2,0,0,0,0,0,0,0,0,4,34,4,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,156,"        this.aggregatedItemsPaint = Color.lightGray;
",6,0,0,0,0,0,0,0,0,7,44,4,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,157,"        this.sectionPaints = new HashMap();
",2,0,0,1,2,0,0,2,0,5,35,4,0.33333,0
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,158,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.33333,0
defect4j,chart,org/jfree/chart/JFreeChart,12,664,"        removeSubtitle(getLegend());
",0,0,0,2,4,0,4,0,0,4,28,5,0.33333,0
defect4j,chart,org/jfree/chart/JFreeChart,12,665,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.33333,0
defect4j,chart,org/jfree/chart/JFreeChart,12,795,"        this.subtitles.remove(title);
",2,0,0,1,2,0,4,0,0,6,29,5,0.33333,0
defect4j,chart,org/jfree/chart/JFreeChart,12,796,"        fireChartChanged();
",0,0,0,1,2,0,2,0,0,2,19,5,0.33333,0
defect4j,chart,org/jfree/chart/JFreeChart,12,797,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.33333,0
defect4j,chart,org/jfree/chart/util/TableOrder,12,69,"    private TableOrder(String name) {
",4,0,0,1,3,1,0,2,0,7,33,2,0.33333,0
