dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,closure,com/google/javascript/rhino/Node,30,943,"    StringBuilder sb = new StringBuilder();
",2,0,0,1,2,0,0,4,0,6,39,4,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,944,"    toString(sb, printSource, printAnnotations, printType);
",0,0,0,1,2,0,10,0,0,10,55,5,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,945,"    return sb.toString();
",0,0,0,1,2,1,4,0,0,4,21,5,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,953,"    sb.append(Token.name(type));
",0,0,0,2,4,0,10,0,0,10,28,5,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,954,"    if (this instanceof StringNode) {
",0,0,0,1,3,0,0,2,0,2,33,6,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,955,"      sb.append(' ');
",0,0,0,1,2,0,4,0,0,5,15,7,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,956,"      sb.append(getString());
",0,0,0,2,4,0,6,0,0,6,23,7,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,957,"    } else if (type == Token.FUNCTION) {
",6,1,0,1,4,0,0,0,0,7,36,5,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,967,"    } else if (type == Token.NUMBER) {
",6,1,0,1,4,0,0,0,0,7,34,6,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,971,"    if (printSource) {
",2,0,0,1,3,0,0,0,0,2,18,4,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,979,"    if (printAnnotations) {
",2,0,0,1,3,0,0,0,0,2,23,4,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,998,"    if (printType) {
",2,0,0,1,3,0,0,0,0,2,16,4,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,1007,"  }
",0,0,0,0,1,0,0,0,0,0,1,3,1,0
defect4j,closure,com/google/javascript/rhino/Token,30,261,"          case BLOCK:           return ""BLOCK"";
",2,0,0,0,0,1,0,0,0,3,37,4,1,0
defect4j,closure,com/google/javascript/rhino/Token,30,264,"          case SCRIPT:          return ""SCRIPT"";
",2,0,0,0,0,1,0,0,0,3,38,4,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,132,"        case SIDE_EFFECT_FLAGS:  return ""side_effect_flags"";
",2,0,0,0,0,1,0,0,0,3,52,4,1,0
defect4j,closure,com/google/javascript/rhino/Node,30,141,"        case FREE_CALL:          return ""free_call"";
",2,0,0,0,0,1,0,0,0,3,44,4,1,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,206,"      return false;
",0,0,0,0,0,1,0,0,0,1,13,6,1,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,227,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,1,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,228,"    return false;
",0,0,0,0,0,1,0,0,0,1,13,4,1,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,122,"    setUp();
",0,0,0,1,2,0,2,0,0,2,8,5,1.00000,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,123,"    boolean result = checkSomePathsWithoutBackEdges(start, end);
",2,0,0,1,2,0,6,0,0,8,60,5,1.00000,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,124,"    tearDown();
",0,0,0,1,2,0,2,0,0,2,11,5,1.00000,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,125,"    return result;
",2,0,0,0,0,1,0,0,0,2,14,4,1.00000,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,201,"    if (nodePredicate.apply(a.getValue()) &&
",0,1,0,2,5,0,8,0,0,9,40,4,1.00000,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,205,"    if (a == b) {
",4,1,0,1,3,0,0,0,0,5,13,4,1.00000,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,208,"    for (DiGraphEdge<N, E> e : a.getOutEdges()) {
",2,0,0,2,5,0,4,6,0,12,45,4,1.00000,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,211,"      if (e.getAnnotation() == VISITED_EDGE) {
",2,1,0,2,5,0,4,0,0,7,40,6,1.00000,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,214,"      e.setAnnotation(VISITED_EDGE);
",0,0,0,1,2,0,6,0,0,6,30,7,1.00000,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,216,"      if (ignoreEdge(e)) {
",0,0,0,2,5,0,4,0,0,4,20,7,1.00000,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,219,"      if (e.getAnnotation() == BACK_EDGE) {
",2,1,0,2,5,0,4,0,0,7,37,6,1.00000,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,223,"      DiGraphNode<N, E> next = e.getDestination();
",2,0,0,1,2,0,4,6,0,12,44,6,1.00000,0
defect4j,closure,com/google/javascript/jscomp/CheckPathsBetweenNodes,30,224,"      if (checkSomePathsWithoutBackEdges(next, b)) {
",0,0,0,2,5,0,6,0,0,6,46,7,1.00000,0
defect4j,closure,com/google/javascript/jscomp/FlowSensitiveInlineVariables,30,356,"          pathCheck = new CheckPathsBetweenNodes<Node, ControlFlowGraph.Branch>(
",6,0,0,0,1,0,0,4,0,10,70,8,1.00000,0
defect4j,closure,com/google/javascript/jscomp/FlowSensitiveInlineVariables,30,364,"        if (pathCheck.somePathsSatisfyPredicate()) {
",0,0,0,2,5,0,4,0,0,4,44,8,1.00000,0
defect4j,closure,com/google/javascript/jscomp/FlowSensitiveInlineVariables,30,103,"          if (!ControlFlowGraph.isEnteringNewCfgNode(c) && apply(c)) {
",0,1,0,3,7,0,10,0,0,12,60,10,0.80000,0
defect4j,closure,com/google/javascript/jscomp/FlowSensitiveInlineVariables,30,389,"        Node rhs = def.getLastChild();
",2,0,0,1,2,0,4,2,0,8,30,8,0.69231,0
defect4j,closure,com/google/javascript/jscomp/FlowSensitiveInlineVariables,30,390,"        def.removeChild(rhs);
",0,0,0,1,2,0,6,0,0,6,21,9,0.69231,0
defect4j,closure,com/google/javascript/jscomp/FlowSensitiveInlineVariables,30,391,"        useParent.replaceChild(use, rhs);
",0,0,0,1,2,0,8,0,0,8,33,9,0.69231,0
defect4j,closure,com/google/javascript/jscomp/FlowSensitiveInlineVariables,30,392,"      } else {
",0,0,0,0,2,0,0,0,0,0,8,3,0.69231,0
defect4j,closure,com/google/javascript/jscomp/graph/LinkedDirectedGraph,30,313,"    List<GraphEdge<N, E>> result = Lists.newArrayList();
",2,0,0,1,2,0,4,8,0,14,52,4,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/LinkedDirectedGraph,30,314,"    for (DiGraphNode<N, E> node : nodes.values()) {
",2,0,0,2,5,0,4,6,0,12,47,4,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/LinkedDirectedGraph,30,315,"      for (DiGraphEdge<N, E> edge : node.getOutEdges()) {
",2,0,0,2,5,0,4,6,0,12,51,6,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/LinkedDirectedGraph,30,316,"        result.add(edge);
",0,0,0,1,2,0,6,0,0,6,17,9,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/LinkedDirectedGraph,30,317,"      }
",0,0,0,0,1,0,0,0,0,0,1,3,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/LinkedDirectedGraph,30,318,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/LinkedDirectedGraph,30,319,"    return Collections.unmodifiableList(result);
",0,0,0,1,2,1,6,0,0,6,44,5,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/Graph,30,246,"    if (nodeAnnotationStack == null) {
",2,1,0,1,3,0,0,0,0,3,34,4,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/Graph,30,247,"      nodeAnnotationStack = Lists.newLinkedList();
",2,0,0,1,2,0,4,0,0,7,44,6,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/Graph,30,249,"    pushAnnotations(nodeAnnotationStack, getNodes());
",0,0,0,2,4,0,6,0,0,6,49,5,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/Graph,30,250,"  }
",0,0,0,0,1,0,0,0,0,0,1,3,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/Graph,30,257,"    Preconditions.checkNotNull(nodeAnnotationStack,
",0,0,0,0,1,0,6,0,0,6,47,5,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/Graph,30,259,"    popAnnotations(nodeAnnotationStack);
",0,0,0,1,2,0,4,0,0,4,36,5,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/Graph,30,260,"  }
",0,0,0,0,1,0,0,0,0,0,1,3,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/Graph,30,267,"    if (edgeAnnotationStack == null) {
",2,1,0,1,3,0,0,0,0,3,34,4,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/Graph,30,268,"      edgeAnnotationStack = Lists.newLinkedList();
",2,0,0,1,2,0,4,0,0,7,44,6,0.66667,0
defect4j,closure,com/google/javascript/jscomp/graph/Graph,30,270,"    pushAnnotations(edgeAnnotationStack, getEdges());
",0,0,0,2,4,0,6,0,0,6,49,5,0.66667,0
