dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,closure,com/google/javascript/rhino/jstype/RecordType,33,261,"            return false;
",0,0,0,0,0,1,0,0,0,1,13,12,0.25000,0
defect4j,closure,com/google/javascript/rhino/jstype/PrototypeObjectType,33,573,"            typeToInfer = getNativeType(JSTypeNative.VOID_TYPE)
",6,0,0,1,2,0,2,0,0,9,51,12,0.14286,0
defect4j,closure,com/google/javascript/rhino/jstype/RecordType,33,116,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.09091,0
defect4j,closure,com/google/javascript/rhino/jstype/RecordType,33,117,"    return true;
",0,0,0,0,0,1,0,0,0,1,12,4,0.09091,0
defect4j,closure,com/google/javascript/rhino/jstype/PrototypeObjectType,33,568,"      for (String prop : constraintObj.getOwnPropertyNames()) {
",2,0,0,2,5,0,4,2,0,8,57,6,0.08333,0
defect4j,closure,com/google/javascript/rhino/jstype/PrototypeObjectType,33,569,"        JSType propType = constraintObj.getPropertyType(prop);
",2,0,0,1,2,0,6,2,0,10,54,8,0.08333,0
defect4j,closure,com/google/javascript/rhino/jstype/PrototypeObjectType,33,570,"        if (!isPropertyTypeDeclared(prop)) {
",0,0,0,2,5,0,4,0,0,5,36,8,0.08333,0
defect4j,closure,com/google/javascript/rhino/jstype/PrototypeObjectType,33,571,"          JSType typeToInfer = propType;
",4,0,0,0,0,0,0,2,0,6,30,10,0.08333,0
defect4j,closure,com/google/javascript/rhino/jstype/PrototypeObjectType,33,572,"          if (!hasProperty(prop)) {
",0,0,0,2,5,0,4,0,0,5,25,10,0.08333,0
defect4j,closure,com/google/javascript/rhino/jstype/PrototypeObjectType,33,576,"          defineInferredProperty(prop, typeToInfer, null);
",0,0,0,1,2,0,6,0,0,7,48,10,0.08333,0
defect4j,closure,com/google/javascript/rhino/jstype/PrototypeObjectType,33,578,"      }
",0,0,0,0,1,0,0,0,0,0,1,3,0.08333,0
defect4j,closure,com/google/javascript/rhino/jstype/RecordType,33,112,"    for (String key : keySet) {
",4,0,0,1,3,0,0,2,0,6,27,4,0.07143,0
defect4j,closure,com/google/javascript/rhino/jstype/RecordType,33,113,"      if (!otherProps.get(key).isEquivalentTo(properties.get(key))) {
",0,0,0,4,9,0,14,0,0,15,63,6,0.07143,0
defect4j,closure,com/google/javascript/rhino/jstype/RecordType,33,215,"      return true;
",0,0,0,0,0,1,0,0,0,1,12,6,0.07143,0
defect4j,closure,com/google/javascript/jscomp/parsing/JsDocInfoParser,33,2107,"      next();
",0,0,0,1,2,0,2,0,0,2,7,7,0.05882,0
defect4j,closure,com/google/javascript/jscomp/parsing/JsDocInfoParser,33,2110,"      skipEOLs();
",0,0,0,1,2,0,2,0,0,2,11,7,0.05882,0
defect4j,closure,com/google/javascript/jscomp/parsing/JsDocInfoParser,33,2111,"      token = next();
",2,0,0,1,2,0,2,0,0,5,15,6,0.05882,0
defect4j,closure,com/google/javascript/jscomp/parsing/JsDocInfoParser,33,2112,"    } while (true);
",0,0,0,1,3,0,0,0,0,1,15,4,0.05882,0
defect4j,closure,com/google/javascript/rhino/jstype/RecordType,33,260,"          if (!propA.isSubtype(propB)) {
",0,0,0,2,5,0,6,0,0,7,30,10,0.05882,0
defect4j,closure,com/google/javascript/rhino/jstype/RecordType,33,107,"    Set<String> keySet = properties.keySet();
",2,0,0,1,2,0,4,4,0,10,41,4,0.05000,0
defect4j,closure,com/google/javascript/rhino/jstype/RecordType,33,108,"    Map<String, JSType> otherProps = otherRecord.properties;
",6,0,0,0,0,0,0,6,0,12,56,4,0.05000,0
defect4j,closure,com/google/javascript/rhino/jstype/RecordType,33,109,"    if (!otherProps.keySet().equals(keySet)) {
",0,0,0,3,7,0,8,0,0,9,42,4,0.05000,0
defect4j,closure,com/google/javascript/rhino/jstype/RecordType,33,209,"      return true;
",0,0,0,0,0,1,0,0,0,1,12,6,0.04762,0
defect4j,closure,com/google/javascript/rhino/jstype/PrototypeObjectType,33,375,"          sb.append("", "");
",0,0,0,1,2,0,4,0,0,5,16,12,0.04545,0
defect4j,closure,com/google/javascript/jscomp/TypeCheck,33,405,"          if (enterSection) {
",2,0,0,1,3,0,0,0,0,2,19,7,0.04348,0
defect4j,closure,com/google/javascript/jscomp/TypeCheck,33,406,"            noTypeCheckSection++;
",2,0,0,0,0,0,0,0,0,3,21,9,0.04348,0
defect4j,closure,com/google/javascript/jscomp/TypeCheck,33,408,"            noTypeCheckSection--;
",2,0,0,0,0,0,0,0,0,3,21,9,0.04348,0
defect4j,closure,com/google/javascript/jscomp/TypeInference,33,723,"        type = getNativeType(STRING_TYPE);
",2,0,0,1,2,0,4,0,0,7,34,9,0.04167,0
defect4j,closure,com/google/javascript/jscomp/parsing/JsDocInfoParser,33,534,"                  if (!jsdocBuilder.recordNoTypeCheck()) {
",0,0,0,2,5,0,4,0,0,5,40,13,0.04000,0
defect4j,closure,com/google/javascript/jscomp/parsing/JsDocInfoParser,33,538,"                  token = eatTokensUntilEOL();
",2,0,0,1,2,0,2,0,0,5,28,13,0.04000,0
defect4j,closure,com/google/javascript/jscomp/parsing/JsDocInfoParser,33,539,"                  continue retry;
",2,0,0,0,0,0,0,0,0,2,15,13,0.04000,0
defect4j,closure,com/google/javascript/rhino/JSDocInfoBuilder,33,684,"    if (!currentInfo.isNoTypeCheck()) {
",0,0,0,2,5,0,4,0,0,5,35,4,0.04000,0
defect4j,closure,com/google/javascript/rhino/JSDocInfoBuilder,33,685,"      currentInfo.setNoCheck(true);
",0,0,0,1,2,0,4,0,0,5,29,7,0.04000,0
defect4j,closure,com/google/javascript/rhino/JSDocInfoBuilder,33,686,"      populated = true;
",2,0,0,0,0,0,0,0,0,4,17,6,0.04000,0
defect4j,closure,com/google/javascript/rhino/JSDocInfoBuilder,33,687,"      return true;
",0,0,0,0,0,1,0,0,0,1,12,6,0.04000,0
defect4j,closure,com/google/javascript/rhino/jstype/JSTypeRegistry,33,1629,"        fieldNameNode = fieldTypeNode.getFirstChild();
",2,0,0,1,2,0,4,0,0,7,46,8,0.04000,0
defect4j,closure,com/google/javascript/rhino/jstype/JSTypeRegistry,33,1630,"        hasType = true;
",2,0,0,0,0,0,0,0,0,4,15,8,0.04000,0
defect4j,closure,com/google/javascript/rhino/jstype/JSTypeRegistry,33,1647,"        fieldType = createFromTypeNodesInternal(
",2,0,0,0,1,0,2,0,0,5,40,8,0.04000,0
defect4j,closure,com/google/javascript/jscomp/NodeUtil,33,3080,"      return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.03846,0
defect4j,closure,com/google/javascript/rhino/JSDocInfo,33,361,"    setFlag(value, MASK_NOCHECK);
",0,0,0,1,2,0,6,0,0,6,29,5,0.03846,0
defect4j,closure,com/google/javascript/rhino/JSDocInfo,33,362,"  }
",0,0,0,0,1,0,0,0,0,0,1,3,0.03846,0
defect4j,closure,com/google/javascript/rhino/jstype/JSTypeRegistry,33,1456,"        return createRecordTypeFromNodes(
",0,0,0,0,1,1,2,0,0,2,33,6,0.03846,0
defect4j,closure,com/google/javascript/rhino/jstype/JSTypeRegistry,33,1617,"    RecordTypeBuilder builder = new RecordTypeBuilder(this);
",2,0,0,1,2,0,0,4,0,6,56,4,0.03846,0
defect4j,closure,com/google/javascript/rhino/jstype/JSTypeRegistry,33,1620,"    for (Node fieldTypeNode = n.getFirstChild();
",2,0,0,1,3,0,4,2,0,8,44,5,0.03846,0
defect4j,closure,com/google/javascript/rhino/jstype/JSTypeRegistry,33,1621,"         fieldTypeNode != null;
",2,1,0,0,0,0,0,0,0,3,22,4,0.03846,0
defect4j,closure,com/google/javascript/rhino/jstype/JSTypeRegistry,33,1625,"      Node fieldNameNode = fieldTypeNode;
",4,0,0,0,0,0,0,2,0,6,35,6,0.03846,0
