dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,430,"        this(null, null, null, null);
",0,0,0,1,2,0,0,0,0,0,29,3,0.36364,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,431,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.36364,0
defect4j,chart,org/jfree/chart/plot/Marker,14,144,"        this(Color.gray);
",2,0,0,1,2,0,0,0,0,2,17,5,0.36000,0
defect4j,chart,org/jfree/chart/plot/Marker,14,145,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.36000,0
defect4j,chart,org/jfree/chart/plot/Marker,14,153,"        this(paint, new BasicStroke(0.5f), Color.gray, new BasicStroke(0.5f), 
",3,0,0,2,5,0,0,2,0,5,69,4,0.36000,0
defect4j,chart,org/jfree/chart/plot/Marker,14,155,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.36000,0
defect4j,chart,org/jfree/chart/plot/ValueMarker,14,68,"        super();
",0,0,0,1,2,0,0,0,0,0,8,3,0.36000,0
defect4j,chart,org/jfree/chart/plot/ValueMarker,14,69,"        this.value = value;
",2,0,0,0,0,0,0,0,0,3,19,4,0.36000,0
defect4j,chart,org/jfree/chart/plot/ValueMarker,14,70,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.36000,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2232,"        return removeDomainMarker(marker, Layer.FOREGROUND);
",2,0,0,1,2,0,2,0,0,4,52,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2248,"        return removeDomainMarker(0, marker, layer);
",0,0,0,1,2,0,3,0,0,3,44,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2265,"    	return removeDomainMarker(index, marker, layer, true);
",0,0,0,1,2,0,4,0,0,5,54,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2285,"        if (layer == Layer.FOREGROUND) {
",3,1,0,1,3,0,0,0,0,4,32,4,0.33333,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2286,"            markers = (ArrayList) this.foregroundDomainMarkers.get(new Integer(
",2,0,0,1,4,0,1,2,0,6,67,6,0.33333,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2293,"        boolean removed = markers.remove(marker);
",1,0,0,1,2,0,3,0,0,4,41,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2465,"        return removeRangeMarker(marker, Layer.FOREGROUND);
",2,0,0,1,2,0,2,0,0,4,51,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2481,"        return removeRangeMarker(0, marker, layer);
",0,0,0,1,2,0,3,0,0,3,43,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2498,"    	return removeRangeMarker(index, marker, layer, true);
",0,0,0,1,2,0,4,0,0,5,53,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2517,"        if (marker == null) {
",1,1,0,1,3,0,0,0,0,2,21,4,0.33333,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2521,"        if (layer == Layer.FOREGROUND) {
",3,1,0,1,3,0,0,0,0,4,32,4,0.33333,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2522,"            markers = (ArrayList) this.foregroundRangeMarkers.get(new Integer(
",2,0,0,1,4,0,1,2,0,6,66,6,0.33333,0
defect4j,chart,org/jfree/chart/plot/XYPlot,14,2529,"        boolean removed = markers.remove(marker);
",1,0,0,1,2,0,3,0,0,4,41,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,2106,"        return removeDomainMarker(marker, Layer.FOREGROUND);
",2,0,0,1,2,0,2,0,0,4,52,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,2122,"        return removeDomainMarker(0, marker, layer);
",0,0,0,1,2,0,3,0,0,3,44,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,2139,"    	return removeDomainMarker(index, marker, layer, true);
",0,0,0,1,2,0,4,0,0,5,54,5,0.33333,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,2158,"        if (layer == Layer.FOREGROUND) {
",3,1,0,1,3,0,0,0,0,4,32,4,0.33333,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,2159,"            markers = (ArrayList) this.foregroundDomainMarkers.get(new Integer(
",2,0,0,1,4,0,1,2,0,6,67,6,0.33333,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,2166,"        boolean removed = markers.remove(marker);
",1,0,0,1,2,0,3,0,0,4,41,5,0.33333,0
