dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,chart,org/jfree/data/UnknownKeyException,22,56,"        super(message);
",2,0,0,1,2,0,0,0,0,2,15,4,8.00000,0
defect4j,chart,org/jfree/data/UnknownKeyException,22,57,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,8.00000,0
defect4j,chart,org/jfree/data/KeyedObject,22,85,"        return this.key;
",2,0,0,0,0,1,0,0,0,2,16,5,1.38462,0
defect4j,chart,org/jfree/data/KeyedObjects,22,134,"            KeyedObject ko = (KeyedObject) iterator.next();
",2,0,0,2,4,0,4,4,0,10,47,6,1.38462,0
defect4j,chart,org/jfree/data/KeyedObjects,22,135,"            if (ko.getKey().equals(key)) {
",0,0,0,3,7,0,8,0,0,8,30,7,1.38462,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,262,"        if (rowKey == null) {
",2,1,0,1,3,0,0,0,0,3,21,4,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,265,"        if (columnKey == null) {
",2,1,0,1,3,0,0,0,0,3,24,4,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,269,"        int rowIndex = this.rowKeys.indexOf(rowKey);
",4,0,0,1,2,0,4,0,0,8,44,5,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,270,"        if (rowIndex >= 0) {
",2,1,0,1,3,0,0,0,0,3,20,4,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,274,"            this.rowKeys.add(rowKey);
",2,0,0,1,2,0,4,0,0,6,25,7,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,275,"            row = new KeyedObjects();
",2,0,0,1,2,0,0,2,0,5,25,6,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,276,"            this.rows.add(row);
",2,0,0,1,2,0,4,0,0,6,19,7,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,278,"        row.setObject(columnKey, object);
",0,0,0,1,2,0,8,0,0,8,33,5,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,279,"        int columnIndex = this.columnKeys.indexOf(columnKey);
",4,0,0,1,2,0,4,0,0,8,53,5,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,280,"        if (columnIndex < 0) {
",2,1,0,1,3,0,0,0,0,3,22,4,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,281,"            this.columnKeys.add(columnKey);
",2,0,0,1,2,0,4,0,0,6,31,7,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,284,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,1.24138,0
defect4j,chart,org/jfree/data/KeyedObject,22,74,"    public KeyedObject(Comparable key, Object object) {
",6,0,0,1,3,1,0,4,0,11,51,2,1.24138,0
defect4j,chart,org/jfree/data/KeyedObject,22,75,"        this.key = key;
",4,0,0,0,0,0,0,0,0,5,15,4,1.24138,0
defect4j,chart,org/jfree/data/KeyedObject,22,76,"        this.object = object;
",4,0,0,0,0,0,0,0,0,5,21,4,1.24138,0
defect4j,chart,org/jfree/data/KeyedObject,22,77,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,67,"    public KeyedObjects() {
",2,0,0,1,3,1,0,0,0,3,23,2,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,68,"        this.data = new java.util.ArrayList();
",8,0,0,1,2,0,0,0,0,9,38,4,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,69,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,128,"        if (key == null) {
",2,1,0,1,3,0,0,0,0,3,18,4,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,131,"        int i = 0;
",2,0,0,0,0,0,0,0,0,2,10,5,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,132,"        Iterator iterator = this.data.iterator();
",4,0,0,1,2,0,2,2,0,8,41,4,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,133,"        while (iterator.hasNext()) {
",0,0,0,2,5,0,4,0,0,4,28,5,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,140,"        return -1;
",0,0,0,0,0,1,0,0,0,1,10,4,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,201,"        int keyIndex = getIndex(key);
",2,0,0,1,2,0,4,0,0,6,29,5,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,202,"        if (keyIndex >= 0) {
",2,1,0,1,3,0,0,0,0,3,20,4,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,207,"            KeyedObject ko = new KeyedObject(key, object);
",6,0,0,1,2,0,0,4,0,10,46,6,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,208,"            this.data.add(ko);
",2,0,0,1,2,0,4,0,0,6,18,7,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects,22,210,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,1.24138,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,74,"    public KeyedObjects2D() {
",2,0,0,1,3,1,0,0,0,3,25,2,1.16129,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,75,"        this.rowKeys = new java.util.ArrayList();
",8,0,0,1,2,0,0,0,0,9,41,4,1.16129,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,76,"        this.columnKeys = new java.util.ArrayList();
",8,0,0,1,2,0,0,0,0,9,44,4,1.16129,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,77,"        this.rows = new java.util.ArrayList();
",8,0,0,1,2,0,0,0,0,9,38,4,1.16129,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,78,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,1.16129,0
defect4j,chart,org/jfree/data/KeyedObjects,22,138,"            i++;
",2,0,0,0,0,0,0,0,0,3,4,6,1.06667,0
defect4j,chart,org/jfree/data/KeyedObjects,22,139,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,1.06667,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,370,"        int index = getColumnIndex(columnKey);
",2,0,0,1,2,0,4,0,0,6,38,5,1.00000,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,371,"        if (index < 0) {
",2,1,0,1,3,0,0,0,0,3,16,4,1.00000,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,375,"        Iterator iterator = this.rows.iterator();
",4,0,0,1,2,0,2,2,0,8,41,4,1.00000,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,376,"        while (iterator.hasNext()) {
",0,0,0,2,5,0,4,0,0,4,28,5,1.00000,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,377,"            KeyedObjects rowData = (KeyedObjects) iterator.next();
",2,0,0,2,4,0,4,4,0,10,54,6,1.00000,0
defect4j,chart,org/jfree/data/KeyedObjects2D,22,378,"                rowData.removeValue(columnKey);
",0,0,0,1,2,0,6,0,0,6,31,7,1.00000,0
defect4j,chart,org/jfree/data/KeyedObjects,22,171,"            throw new UnknownKeyException(""The key ("" + key 
",2,1,0,0,2,0,0,2,0,6,47,7,1.00000,0
defect4j,chart,org/jfree/data/KeyedObjects,22,266,"        int index = getIndex(key);
",2,0,0,1,2,0,4,0,0,6,26,5,1.00000,0
