dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,90,"    public DefaultStatisticalCategoryDataset() {
",2,0,0,1,3,1,0,0,0,3,44,2,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,91,"        this.data = new KeyedObjects2D();
",2,0,0,1,2,0,0,2,0,5,33,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,92,"        this.minimumRangeValue = Double.NaN;
",6,0,0,0,0,0,0,0,0,7,36,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,93,"        this.maximumRangeValue = Double.NaN;
",6,0,0,0,0,0,0,0,0,7,36,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,94,"        this.minimumRangeValueIncStdDev = Double.NaN;
",6,0,0,0,0,0,0,0,0,7,45,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,95,"        this.maximumRangeValueIncStdDev = Double.NaN;
",6,0,0,0,0,0,0,0,0,7,45,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,96,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,107,"        Number result = null;
",2,0,0,0,0,0,0,2,0,4,21,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,108,"        MeanAndStandardDeviation masd 
",2,0,0,0,0,0,0,2,0,4,29,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,110,"        if (masd != null) {
",2,1,0,1,3,0,0,0,0,3,19,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,111,"            result = masd.getMean();
",2,0,0,1,2,0,4,0,0,7,24,6,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,113,"        return result;
",2,0,0,0,0,1,0,0,0,2,14,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,126,"        return getMeanValue(row, column);
",0,0,0,1,2,1,6,0,0,6,33,5,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,169,"        Number result = null;
",2,0,0,0,0,0,0,2,0,4,21,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,170,"        MeanAndStandardDeviation masd 
",2,0,0,0,0,0,0,2,0,4,29,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,172,"        if (masd != null) {
",2,1,0,1,3,0,0,0,0,3,19,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,173,"            result = masd.getStandardDeviation();
",2,0,0,1,2,0,4,0,0,7,37,6,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,175,"        return result;
",2,0,0,0,0,1,0,0,0,2,14,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,215,"        return this.data.getColumnKey(column);
",2,0,0,1,2,1,4,0,0,6,38,5,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,246,"        return this.data.getRowKey(row);
",2,0,0,1,2,1,4,0,0,6,32,5,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,264,"        return this.data.getRowCount();
",2,0,0,1,2,1,2,0,0,4,31,5,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,273,"        return this.data.getColumnCount();
",2,0,0,1,2,1,2,0,0,4,34,5,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,286,"        add(new Double(mean), new Double(standardDeviation), rowKey, columnKey);
",4,0,0,3,6,0,6,4,0,14,72,5,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,287,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,299,"        MeanAndStandardDeviation item = new MeanAndStandardDeviation(
",2,0,0,0,1,0,0,4,0,6,61,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,301,"        this.data.addObject(item, rowKey, columnKey);
",2,0,0,1,2,0,8,0,0,10,45,5,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,302,"        double m = 0.0;
",2,0,0,0,0,0,0,0,0,2,15,5,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,303,"        double sd = 0.0;
",2,0,0,0,0,0,0,0,0,2,16,5,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,304,"        if (mean != null) {
",2,1,0,1,3,0,0,0,0,3,19,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,305,"            m = mean.doubleValue();
",2,0,0,1,2,0,4,0,0,7,23,6,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,307,"        if (standardDeviation != null) {
",2,1,0,1,3,0,0,0,0,3,32,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,308,"            sd = standardDeviation.doubleValue();   
",2,0,0,1,2,0,4,0,0,7,37,6,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,311,"        if (!Double.isNaN(m)) {
",0,0,0,2,5,0,6,0,0,7,23,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,312,"            if (Double.isNaN(this.maximumRangeValue) 
",2,0,0,1,3,0,4,0,0,6,40,8,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,314,"                this.maximumRangeValue = m;
",4,0,0,0,0,0,0,0,0,5,27,8,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,318,"        if (!Double.isNaN(m + sd)) {
",4,1,0,2,5,0,4,0,0,10,28,4,16.00000,0
defect4j,chart,org/jfree/data/statistics/DefaultStatisticalCategoryDataset,25,319,"            if (Double.isNaN(this.maximumRangeValueIncStdDev) 
",2,0,0,1,3,0,4,0,0,6,49,8,16.00000,0
