dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,other,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line
defect4j,mockito,org/mockito/exceptions/verification/WantedButNotInvoked,33,20,        return new RemoveFirstLine().of(super.toString());,1,0,0,2,6,3,1,1,1,7,50,5,1.0,0,0
defect4j,mockito,org/mockito/exceptions/Reporter,33,251,"            StringBuilder sb = new StringBuilder(""\nHowever, there were other interactions with this mock:\n"");",1,0,0,0,2,2,0,2,2,5,99,6,0.09091,0,0
defect4j,mockito,org/mockito/exceptions/Reporter,33,252,            for (PrintableInvocation i : invocations) {,2,0,0,1,3,1,0,1,0,5,43,6,0.09091,0,0
defect4j,mockito,org/mockito/exceptions/Reporter,33,253,                 sb.append(i.getLocation());,0,0,0,2,4,0,4,0,0,3,27,9,0.09091,0,0
defect4j,mockito,org/mockito/exceptions/Reporter,33,254,"                 sb.append(""\n"");",0,0,0,1,2,0,2,0,1,4,16,9,0.09091,0,0
defect4j,mockito,org/mockito/exceptions/Reporter,33,255,            },0,0,0,0,1,0,0,0,0,1,1,2,0.09091,0,0
defect4j,mockito,org/mockito/exceptions/Reporter,33,256,            allInvocations = sb.toString();,1,0,0,1,2,0,2,0,1,5,31,6,0.09091,0,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,33,68,                continue;,0,0,0,0,0,1,0,0,0,1,9,2,0.04545,0,0
defect4j,mockito,org/mockito/exceptions/Reporter,33,248,        if (invocations.isEmpty()) {,0,0,0,2,5,1,2,0,0,4,28,5,0.04348,0,0
defect4j,mockito,org/mockito/exceptions/Reporter,33,259,        String message = createWantedButNotInvokedMessage(wanted);,1,0,0,1,2,0,2,1,1,6,58,4,0.04348,0,0
defect4j,mockito,org/mockito/exceptions/Reporter,33,260,        throw new WantedButNotInvoked(message + allInvocations);,2,1,0,1,2,2,0,1,1,7,56,4,0.04348,0,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,33,84,            return false;,0,0,0,0,0,1,0,0,1,2,13,6,0.04167,0,0
defect4j,mockito,org/mockito/exceptions/verification/WantedButNotInvoked,33,15,        super(message);,1,0,0,1,2,1,0,0,1,5,15,3,0.03333,0,0
defect4j,mockito,org/mockito/exceptions/verification/WantedButNotInvoked,33,16,    },0,0,0,0,1,0,0,0,0,1,1,2,0.03333,0,0
defect4j,mockito,org/mockito/exceptions/Reporter,33,264,        return join(,0,0,0,0,1,1,1,0,1,4,12,4,0.03333,0,0
