dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,other,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,253,                registerTypeVariablesOn(genericInterface);,0,0,0,1,2,0,2,0,1,4,42,7,0.125,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,53,            return delegate.returnValueFor(rawType);,0,0,0,1,2,1,3,0,0,4,40,7,0.07692,1,1
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,194,            return new NotGenericReturnTypeSupport(genericReturnType);,1,0,0,1,2,2,0,1,1,6,58,6,0.05556,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,444,        public NotGenericReturnTypeSupport(Type genericReturnType) {,2,0,0,1,3,1,0,1,1,6,60,3,0.05556,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,445,            returnType = (Class<?>) genericReturnType;,2,0,0,1,2,0,0,1,1,5,42,5,0.05556,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,446,        },0,0,0,0,1,0,0,0,0,1,1,2,0.05556,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,450,            return returnType;,1,0,0,0,0,1,0,0,0,2,18,5,0.05556,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,107,                return returnTypeGenericMetadata;,1,0,0,0,0,1,0,0,0,2,33,9,0.05263,1,1
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,116,                return mock;,1,0,0,0,0,1,0,0,0,2,12,10,0.05263,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,148,        return new Class[0];,0,0,0,0,2,2,0,1,0,3,20,7,0.05,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,56,"        return getMock(invocation, returnTypeGenericMetadata);",0,0,0,0,2,1,3,0,1,4,54,4,0.04348,1,1
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,62,    	InternalMockHandler<Object> handler = new MockUtil().getMockHandler(invocation.getMock());,1,0,0,2,6,1,3,3,1,7,90,4,0.04348,1,1
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,63,    	InvocationContainerImpl container = (InvocationContainerImpl) handler.getInvocationContainer();,1,0,0,1,4,0,2,2,0,5,95,4,0.04348,1,1
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,66,        for (StubbedInvocationMatcher stubbedInvocationMatcher : container.getStubbedInvocations()) {,1,0,0,2,5,1,2,1,0,6,93,4,0.04348,1,1
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,73,"        return recordDeepStubMock(createNewDeepStubMock(returnTypeGenericMetadata), container);",0,0,0,1,4,1,4,0,2,5,87,4,0.04348,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,87,        return mockitoCore.mock(,0,0,0,0,1,1,2,0,0,3,24,5,0.04348,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,94,        MockSettings mockSettings =,1,0,0,0,0,0,0,1,0,2,27,4,0.04348,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,99,        return mockSettings,0,0,0,0,0,1,1,0,0,2,19,5,0.04348,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,104,        return new ReturnsDeepStubs() {,0,0,0,1,3,2,0,1,1,5,31,4,0.04348,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,114,        container.addAnswer(new Answer<Object>() {,0,0,0,1,4,1,2,2,1,6,42,5,0.04348,1,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,120,        return mock;,1,0,0,0,0,1,0,0,0,2,12,4,0.04348,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,48,        GenericMetadataSupport returnTypeGenericMetadata =,1,0,0,0,0,0,0,1,0,2,50,4,0.04167,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,51,        Class<?> rawType = returnTypeGenericMetadata.rawType();,1,0,0,1,2,0,2,1,0,5,55,4,0.04167,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,52,        if (!mockitoCore.isTypeMockable(rawType)) {,0,0,0,2,5,1,3,0,1,5,43,4,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,59,public abstract class GenericMetadataSupport implements Serializable {,1,0,0,0,1,4,0,1,2,5,70,1,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,66,"    protected Map<TypeVariable, Type> contextualActualTypeParameters = new HashMap<TypeVariable, Type>();",1,0,0,1,2,2,0,6,2,6,101,2,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,70,        if (!(classType instanceof ParameterizedType)) {,1,0,0,2,5,2,0,1,1,6,48,4,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,71,            return;,0,0,0,0,0,1,0,0,1,2,7,5,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,90,        for (TypeVariable typeParameter : typeParameters) {,2,0,0,1,3,1,0,1,0,5,51,4,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,94,    },0,0,0,0,1,0,0,0,0,1,1,2,0.04167,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,127,        CreationSettings mockSettings = (CreationSettings) new MockUtil().getMockHandler(mock).getMockSettings();,1,0,0,1,8,1,3,3,1,7,105,4,0.04167,0,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,23,128,        return GenericMetadataSupport.inferFrom(mockSettings.getTypeToMock());,0,0,0,2,4,1,4,0,0,4,70,5,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,190,        Type genericReturnType = method.getGenericReturnType();,1,0,0,1,2,0,2,1,0,5,55,4,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,193,        if (genericReturnType instanceof Class) {,1,0,0,1,3,2,0,1,0,5,41,5,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,219,"        Checks.checkNotNull(type, ""type"");",0,0,0,0,2,0,3,0,1,3,34,5,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,220,        if (type instanceof Class) {,1,0,0,1,3,2,0,1,0,5,28,5,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,221,            return new FromClassGenericMetadataSupport((Class<?>) type);,1,0,0,2,4,2,0,2,1,6,60,6,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,244,        public FromClassGenericMetadataSupport(Class<?> clazz) {,2,0,0,1,3,1,0,1,1,6,56,3,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,245,            this.clazz = clazz;,2,0,0,0,0,1,0,0,1,3,19,5,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,246,            readActualTypeParametersOnDeclaringClass();,0,0,0,1,2,0,1,0,1,4,43,5,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,247,        },0,0,0,0,1,0,0,0,0,1,1,2,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,250,            registerTypeParametersOn(clazz.getTypeParameters());,0,0,0,2,4,0,3,0,1,4,52,5,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,251,            registerTypeVariablesOn(clazz.getGenericSuperclass());,0,0,0,2,4,0,3,0,1,4,54,5,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,252,            for (Type genericInterface : clazz.getGenericInterfaces()) {,1,0,0,2,5,1,2,1,0,6,60,5,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,255,        },0,0,0,0,1,0,0,0,0,1,1,2,0.04167,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,23,554,"    public static class WildCardBoundedType implements BoundedType, Serializable {",1,0,0,0,1,4,0,2,2,5,78,2,0.04167,0,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,23,125,        return stubbed;,1,0,0,0,0,1,0,0,0,2,15,4,0.03846,0,0
defect4j,mockito,org/mockito/internal/MockitoCore,23,48,        return mockUtil.isTypeMockable(typeToMock);,0,0,0,1,2,1,3,0,0,4,43,5,0.03333,0,0
defect4j,mockito,org/mockito/internal/util/Primitives,23,32,        return (Class<T>) primitiveTypes.get(clazz);,0,0,0,1,4,1,3,2,0,5,44,5,0.03226,0,0
defect4j,mockito,org/mockito/internal/creation/SerializableMockitoMethodProxy,23,33,        if (methodProxy == null),1,1,0,1,2,1,0,0,0,5,24,4,0.03226,0,0
defect4j,mockito,org/mockito/internal/creation/SerializableMockitoMethodProxy,23,35,        return methodProxy;,1,0,0,0,0,1,0,0,0,2,19,4,0.03226,0,0
