dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,other,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,11,55,            return method.equals(o);,0,0,0,1,2,1,3,0,0,4,24,5,1.33333,1,1
defect4j,mockito,org/mockito/internal/util/MockUtil,11,69,        return isMockitoMock(mock) && getMockSettings(mock).getSpiedInstance() != null;,0,2,0,1,6,1,5,0,2,6,79,4,0.00816,0,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,11,76,        return null;,0,0,0,0,0,1,0,0,0,1,12,2,0.00816,0,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,11,72,        } else if (isMockOrSpy(instance)) {,0,0,0,2,6,2,2,0,1,5,35,5,0.00765,0,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,11,86,        return mockUtil.isMock(instance),0,1,0,1,2,1,3,0,0,5,32,4,0.00765,0,0
defect4j,mockito,org/mockito/internal/creation/CglibMockMaker,11,42,            return null;,0,0,0,0,0,1,0,0,0,1,12,2,0.0075,0,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,11,12,public class DelegatingMethod implements MockitoMethod {,1,0,0,0,1,3,0,1,1,5,56,1,0.00593,0,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,11,16,    public DelegatingMethod(Method method) {,2,0,0,1,3,1,0,1,1,6,40,2,0.00593,0,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,11,17,"        assert method != null : ""Method cannot be null"";",1,1,0,0,0,1,0,0,1,4,48,4,0.00593,0,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,11,18,        this.method = method;,2,0,0,0,0,1,0,0,1,3,21,4,0.00593,0,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,11,19,    },0,0,0,0,1,0,0,0,0,1,1,2,0.00593,0,0
defect4j,mockito,org/mockito/internal/util/MockUtil,11,65,        return isMockitoMock(mock);,0,0,0,1,2,1,2,0,1,5,27,4,0.00567,0,0
defect4j,mockito,org/mockito/internal/creation/CglibMockMaker,11,41,        if (!(mock instanceof Factory)) {,1,0,0,2,5,2,0,1,1,6,33,4,0.00531,0,0
defect4j,mockito,org/mockito/internal/util/MockUtil,11,73,        return mockMaker.getHandler(mock) != null;,0,1,0,1,2,1,3,0,0,5,42,4,0.00531,0,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,11,49,            if (field.isAnnotationPresent(Spy.class) && !field.isAnnotationPresent(InjectMocks.class)) {,0,1,0,2,7,3,4,2,1,7,92,6,0.00517,0,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/InjectMocksScanner,11,52,            if (null != field.getAnnotation(InjectMocks.class)) {,0,1,0,2,5,2,2,1,0,6,53,6,0.00517,0,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,11,59,"            FieldReader fieldReader = new FieldReader(instance, field);",3,0,0,0,2,1,0,2,1,5,59,6,0.00517,0,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,11,61,"            Object mockInstance = preparedMock(fieldReader.read(), field);",1,0,0,1,4,0,4,1,1,6,62,6,0.00517,0,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,11,62,            if (mockInstance != null) {,1,1,0,1,3,1,0,0,0,5,27,6,0.00517,0,0
defect4j,mockito,org/mockito/internal/configuration/DefaultAnnotationEngine,11,64,            boolean alreadyAssigned = false;,1,0,0,0,0,1,0,0,1,3,32,7,0.00517,0,0
defect4j,mockito,org/mockito/internal/configuration/DefaultAnnotationEngine,11,65,            for(Annotation annotation : field.getAnnotations()) {           ,1,0,0,2,5,1,2,1,0,6,53,6,0.00517,0,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,11,70,        if (isAnnotatedByMockOrSpy(field)) {,0,0,0,2,5,1,2,0,1,5,36,4,0.00517,0,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,11,80,        return null != field.getAnnotation(Spy.class),0,3,0,1,2,2,2,1,0,6,45,4,0.00517,0,0
defect4j,mockito,org/mockito/MockitoAnnotations,11,115,"            processAnnotationDeprecatedWay(annotationEngine, testClass, field);",0,0,0,0,2,0,4,0,1,3,67,6,0.00517,0,0
defect4j,mockito,org/mockito/MockitoAnnotations,11,121,        boolean alreadyAssigned = false;,1,0,0,0,0,1,0,0,1,3,32,5,0.00517,0,0
defect4j,mockito,org/mockito/MockitoAnnotations,11,122,        for(Annotation annotation : field.getAnnotations()) {,1,0,0,2,5,1,2,1,0,6,53,4,0.00517,0,0
defect4j,mockito,org/mockito/MockitoAnnotations,11,135,    },0,0,0,0,1,0,0,0,0,1,1,2,0.00517,0,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldReader,11,15,    final AccessibilityChanger changer = new AccessibilityChanger();,1,0,0,1,2,2,0,2,2,6,64,2,0.00508,0,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldReader,11,17,"    public FieldReader(Object target, Field field) {",3,0,0,0,3,1,0,2,1,5,48,2,0.00508,0,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldReader,11,18,        this.target = target;,2,0,0,0,0,1,0,0,1,3,21,4,0.00508,0,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldReader,11,19,        this.field = field;,2,0,0,0,0,1,0,0,1,3,19,4,0.00508,0,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldReader,11,20,        changer.enableAccess(field);,0,0,0,1,2,0,3,0,0,3,28,5,0.00508,0,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldReader,11,21,    },0,0,0,0,1,0,0,0,0,1,1,2,0.00508,0,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldReader,11,29,            return field.get(target);,0,0,0,1,2,1,3,0,0,4,25,7,0.00508,0,0
defect4j,mockito,org/mockito/internal/util/reflection/AccessibilityChanger,11,9,public class AccessibilityChanger {,1,0,0,0,1,2,0,0,1,4,35,1,0.00504,0,0
defect4j,mockito,org/mockito/internal/util/reflection/AccessibilityChanger,11,11,    private Boolean wasAccessible = null;,1,0,0,0,0,1,0,1,1,4,37,2,0.00504,0,0
defect4j,mockito,org/mockito/internal/util/reflection/AccessibilityChanger,11,29,        wasAccessible = accessibleObject.isAccessible();,1,0,0,1,2,0,2,0,1,5,48,4,0.00504,0,0
defect4j,mockito,org/mockito/internal/util/reflection/AccessibilityChanger,11,30,        accessibleObject.setAccessible(true);,0,0,0,1,2,0,2,0,1,4,37,5,0.00504,0,0
