dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,other,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,7,41,        } catch (Throwable t){,1,0,0,1,4,1,0,1,0,5,22,6,1.0,0,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,7,42,"            notifyMethodCallException(invocation, t);",0,0,0,0,2,0,3,0,1,3,41,7,1.0,0,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,7,43,            throw t;,1,0,0,0,0,1,0,0,0,2,8,7,1.0,0,0
defect4j,mockito,org/mockito/internal/configuration/GlobalConfiguration,7,59,        return GLOBAL_CONFIGURATION.get().cleansStackTrace();,0,0,0,1,4,1,3,0,0,4,53,5,1.0,0,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,7,59,		for (InvocationListener listener : invocationListeners) {,2,0,0,1,3,1,0,1,0,5,57,4,1.0,0,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,7,66,	},0,0,0,0,1,0,0,0,0,1,1,2,1.0,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,7,392,                return (Class<?>) type;,1,0,0,1,2,1,0,1,0,5,23,8,0.125,1,1
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,7,430,            List<Type> extraInterfaces = extraInterfaces();,1,0,0,1,2,0,1,2,1,6,47,5,0.125,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,7,431,            List<Class<?>> rawExtraInterfaces = new ArrayList<Class<?>>();,1,0,0,1,2,1,0,4,1,6,62,5,0.125,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,7,432,            for (Type extraInterface : extraInterfaces) {,2,0,0,1,3,1,0,1,0,5,45,5,0.125,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,7,439,            return rawExtraInterfaces.toArray(new Class[rawExtraInterfaces.size()]);,0,0,0,2,6,2,4,1,0,5,72,6,0.125,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,7,414,                return Arrays.asList(((BoundedType) type).interfaceBounds());,1,0,0,3,8,1,3,1,0,6,61,8,0.11111,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,7,451,                Type actualFirstBound = extractActualBoundedTypeOf(((BoundedType) type).firstBound());,2,0,0,3,8,0,2,2,1,6,86,7,0.11111,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,7,452,                if (!(actualFirstBound instanceof BoundedType)) {,1,0,0,2,5,2,0,1,1,6,49,7,0.11111,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,7,453,"                    return type; // avoid going one step further, ie avoid : O(TypeVar) -> K(TypeVar) -> Some ParamType",1,0,0,1,4,1,0,0,0,4,99,9,0.11111,0,0
defect4j,mockito,org/mockito/internal/creation/cglib/ClassImposterizer,7,106,            enhancer.setSuperclass(Object.class);,0,0,0,1,2,1,2,1,0,5,37,7,0.1,0,0
defect4j,mockito,org/mockito/internal/creation/cglib/ClassImposterizer,7,107,            enhancer.setInterfaces(allMockedTypes);,0,0,0,1,2,0,3,0,0,3,39,7,0.1,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,7,398,                return extractRawTypeOf(((BoundedType) type).firstBound());,1,0,0,3,8,1,2,1,1,7,59,7,0.1,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,7,412,            Type type = extractActualBoundedTypeOf(typeVariable);,1,0,0,1,2,0,2,1,1,6,53,5,0.1,0,0
defect4j,mockito,org/mockito/internal/util/reflection/GenericMetadataSupport,7,413,            if (type instanceof BoundedType) {,1,0,0,1,3,2,0,1,0,5,34,6,0.1,0,0
