dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict
defect4j,mockito,org/mockito/internal/invocation/ArgumentsProcessor,1,26,        final int nonVarArgsCount = args.length - 1;,6,1,0,0,0,1,0,0,0,8,44,4,26.0,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsProcessor,1,28,        if (args[nonVarArgsCount] == null) {,0,1,1,2,5,0,0,0,0,5,36,4,26.0,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsProcessor,1,34,        final int varArgsCount = varArgs.length;,6,0,0,0,0,1,0,0,0,7,40,4,26.0,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsProcessor,1,35,        Object[] newArgs = new Object[nonVarArgsCount + varArgsCount];,0,0,0,2,4,0,0,0,0,6,62,4,26.0,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsProcessor,1,36,"        System.arraycopy(args, 0, newArgs, 0, nonVarArgsCount);",0,0,0,1,2,0,10,0,0,10,55,5,26.0,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsProcessor,1,37,"        System.arraycopy(varArgs, 0, newArgs, nonVarArgsCount, varArgsCount);",0,0,0,1,2,0,12,0,0,12,69,5,26.0,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsProcessor,1,38,        return newArgs;,2,0,0,0,0,1,0,0,0,2,15,4,26.0,0,0,-1
defect4j,mockito,org/mockito/internal/util/collections/ArrayUtils,1,8,public class ArrayUtils {,2,0,0,0,1,1,0,0,0,3,25,1,24.14286,0,0,-1
defect4j,mockito,org/mockito/internal/util/collections/ArrayUtils,1,11,        return array == null || array.length == 0;,2,1,0,0,0,1,0,2,0,5,42,18,24.14286,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsProcessor,1,32,            varArgs = ArrayEquals.createObjectArray(args[nonVarArgsCount]);,18,1,1,2,4,0,4,10,0,40,63,1,18.89286,0,0,-1
defect4j,mockito,org/mockito/internal/matchers/ArrayEquals,1,67,        if (array instanceof Object[]) {,2,0,0,2,5,0,0,2,0,4,32,5,17.06452,0,0,-1
defect4j,mockito,org/mockito/internal/matchers/ArrayEquals,1,68,            return (Object[]) array;,0,0,0,2,4,1,0,0,0,7,24,4,13.78125,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,1,41,        Object[] rawArgs = actual.getRawArguments();,6,0,0,2,4,0,4,4,0,14,44,1,9.0,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,1,42,        List<Matcher> matchers = invocationMatcher.getMatchers();,0,0,0,1,2,0,0,0,0,3,57,4,9.0,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,1,44,        if (rawArgs.length != matchers.size()) {,0,0,0,2,5,0,0,0,0,7,40,4,9.0,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,1,23,            return false;,2,0,0,0,0,1,0,0,0,4,13,6,4.8,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,1,64,            } else if (!m.matches(rawArgs[i])){,0,0,1,3,8,0,4,0,0,9,35,7,3.52174,0,0,-1
defect4j,mockito,org/mockito/Matchers,1,227,        return (T) reportMatcher(AnyVararg.ANY_VARARG).returnNull();,4,0,0,3,6,1,4,2,0,10,60,5,3.36842,0,0,-1
defect4j,mockito,org/mockito/internal/matchers/AnyVararg,1,13,"public class AnyVararg extends ArgumentMatcher implements VarargMatcher, Serializable {",2,0,0,0,1,1,0,6,0,9,87,1,3.24,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,1,48,        for (int i = 0; i < rawArgs.length; i++) {,10,1,0,1,3,0,0,0,0,12,42,4,3.24,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,1,49,            Matcher m = matchers.get(i);,2,0,0,1,2,0,6,2,0,10,28,6,3.24,0,0,-1
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,1,51,            if (rawArgs[i] != null && rawArgs[i].getClass().isArray() && i == rawArgs.length-1) {,0,0,0,5,11,0,0,0,0,16,85,4,3.24,0,0,-1
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,1,40,        } catch (Throwable t){,2,0,0,1,4,0,0,2,0,4,22,6,2.97619,0,0,-1
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,1,41,"            notifyMethodCallException(invocation, t);",0,0,0,1,2,0,6,0,0,6,41,8,2.97619,0,0,-1
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,1,42,            throw t;,2,0,0,0,0,0,0,0,0,2,8,7,2.97619,0,0,-1
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,1,58,        for (InvocationListener listener : invocationListeners) {,4,0,0,1,3,0,0,2,0,6,57,4,2.97619,0,0,-1
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,1,65,    },0,0,0,0,1,0,0,0,0,1,1,4,2.97619,0,0,-1
defect4j,mockito,org/mockito/internal/matchers/AnyVararg,1,19,        return true;,0,0,0,0,0,1,0,0,0,1,12,4,2.78261,0,0,-1
