dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1171,"            buffer.append(mValues[calendar.get(mField)]);
",0,0,1,3,6,0,10,0,0,12,45,6,1.00000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1172,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,1.00000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1130,"            buffer.append(mValue);
",0,0,0,1,2,0,6,0,0,6,22,6,1.00000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1131,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,1.00000,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,820,"        Calendar c = new GregorianCalendar(mTimeZone);
",4,0,0,1,2,0,0,4,0,8,46,4,0.03333,1
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,821,"        c.setTime(date);
",0,0,0,1,2,0,6,0,0,6,16,5,0.03333,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,822,"        return applyRules(c, new StringBuffer(mMaxLengthEstimate)).toString();
",2,0,0,3,6,1,6,2,0,10,70,5,0.03333,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1115,"        StringLiteral(String value) {
",4,0,0,1,3,0,0,2,0,6,29,3,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1116,"            mValue = value;
",4,0,0,0,0,0,0,0,0,5,15,5,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1117,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1123,"            return mValue.length();
",0,0,0,1,2,1,4,0,0,4,23,6,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1348,"            appendTo(buffer, calendar.get(mField));
",0,0,0,2,4,0,10,0,0,10,39,6,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1349,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1355,"            if (value < 100) {
",2,1,0,1,3,0,0,0,0,3,18,5,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1356,"                buffer.append((char)(value / 10 + '0'));
",2,2,0,3,6,0,4,0,0,9,40,8,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1357,"                buffer.append((char)(value % 10 + '0'));
",2,2,0,3,6,0,4,0,0,9,40,8,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,1361,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,196,"        return getInstance(pattern, null, locale);
",0,0,0,1,2,1,6,0,0,7,42,4,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,645,"                rule = new TextField(Calendar.DAY_OF_WEEK, tokenLen < 4 ? shortWeekdays : weekdays);
",12,1,0,1,2,0,0,2,0,16,84,7,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,646,"                break;
",0,0,0,0,0,0,0,0,0,0,6,3,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,687,"                    rule = new StringLiteral(sub);
",4,0,0,1,2,0,0,2,0,7,30,9,0.02857,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,26,689,"                break;
",0,0,0,0,0,0,0,0,0,0,6,3,0.02857,0
