dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,other,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line
defect4j,chart,org/jfree/data/xy/XYSeries,5,527,"        return addOrUpdate(new Double(x), new Double(y));",2,0,0,1,6,3,1,2,3,7,49,4,1.0,0,0
defect4j,chart,org/jfree/data/xy/XYSeries,5,564,"                this.data.add(-index - 1, new XYDataItem(x, y));",4,1,0,0,4,2,1,1,2,7,48,9,1.0,1,1
defect4j,chart,org/jfree/data/xy/XYSeries,5,563,            if (this.autoSort) {,1,0,0,1,3,2,0,0,0,4,20,7,0.5,0,0
defect4j,chart,org/jfree/data/xy/XYSeries,5,570,            if (getItemCount() > this.maximumItemCount) {,1,1,0,2,5,2,1,0,1,7,45,6,0.5,0,0
defect4j,chart,org/jfree/data/xy/XYSeries,5,541,        if (x == null) {,1,1,0,1,3,1,0,0,0,5,16,4,0.33333,0,0
defect4j,chart,org/jfree/data/xy/XYSeries,5,546,        XYDataItem overwritten = null;,1,0,0,0,0,0,0,1,0,2,30,4,0.33333,0,0
defect4j,chart,org/jfree/data/xy/XYSeries,5,547,        int index = indexOf(x);,1,0,0,1,2,1,2,0,1,6,23,5,0.33333,0,0
defect4j,chart,org/jfree/data/xy/XYSeries,5,548,        if (index >= 0 && !this.allowDuplicateXValues) {,2,2,0,1,3,2,0,0,1,6,48,4,0.33333,1,0
defect4j,chart,org/jfree/data/xy/XYSeries,5,574,        fireSeriesChanged();,0,0,0,1,2,0,1,0,1,4,20,4,0.33333,0,0
defect4j,chart,org/jfree/data/xy/XYSeries,5,575,        return overwritten;,1,0,0,0,0,1,0,0,0,2,19,4,0.33333,0,0
defect4j,chart,org/jfree/data/xy/XYSeries,5,590,"            return Collections.binarySearch(this.data, new XYDataItem(x, null));",2,0,0,0,4,3,2,1,1,6,68,7,0.14286,0,0
defect4j,chart,org/jfree/data/xy/XYDataItem,5,191,                    result = 0;,1,0,0,0,0,0,0,0,1,2,11,10,0.1,0,0
defect4j,chart,org/jfree/data/xy/XYSeries,5,589,        if (this.autoSort) {,1,0,0,1,3,2,0,0,0,4,20,5,0.05556,0,0
defect4j,chart,org/jfree/data/xy/XYDataItem,5,179,        if (o1 instanceof XYDataItem) {,1,0,0,1,3,2,0,1,0,5,31,5,0.01205,0,0
defect4j,chart,org/jfree/data/xy/XYDataItem,5,180,            XYDataItem dataItem = (XYDataItem) o1;,2,0,0,1,2,0,0,2,0,4,38,6,0.01205,0,0
defect4j,chart,org/jfree/data/xy/XYDataItem,5,181,            double compare = this.x.doubleValue(),2,1,0,1,2,2,1,0,0,6,37,7,0.01205,0,0
defect4j,chart,org/jfree/data/xy/XYDataItem,5,183,            if (compare > 0.0) {,1,1,0,1,3,1,0,0,0,5,20,6,0.01205,0,0
