dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,other,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line
defect4j,chart,org/jfree/data/time/Week,8,175,"        this(time, RegularTimePeriod.DEFAULT_TIME_ZONE, Locale.getDefault());",3,0,0,1,4,1,2,0,0,5,69,4,0.5,1,0
defect4j,chart,org/jfree/data/time/Week,8,176,    },0,0,0,0,1,0,0,0,0,1,1,2,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,188,"    public Week(Date time, TimeZone zone, Locale locale) {",4,0,0,0,3,1,0,3,1,5,54,2,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,189,        if (time == null) {,1,1,0,1,3,1,0,0,0,5,19,4,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,192,        if (zone == null) {,1,1,0,1,3,1,0,0,0,5,19,4,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,195,        if (locale == null) {,1,1,0,1,3,1,0,0,0,5,21,4,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,198,"        Calendar calendar = Calendar.getInstance(zone, locale);",1,0,0,0,2,0,4,1,0,4,55,4,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,199,        calendar.setTime(time);,0,0,0,1,2,0,3,0,0,3,23,5,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,204,        int tempWeek = calendar.get(Calendar.WEEK_OF_YEAR);,3,0,0,1,2,1,2,0,0,5,51,5,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,205,        if (tempWeek == 1,1,2,0,0,1,1,0,0,0,4,17,4,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,211,"            this.week = (byte) Math.min(tempWeek, LAST_WEEK_IN_YEAR);",1,0,0,1,4,2,4,0,1,6,57,6,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,212,            int yyyy = calendar.get(Calendar.YEAR);,3,0,0,1,2,1,2,0,0,5,39,7,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,215,            if (calendar.get(Calendar.MONTH) == Calendar.JANUARY,4,2,0,1,3,1,2,0,0,6,52,6,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,219,            this.year = (short) yyyy;,2,0,0,1,2,2,0,0,1,5,25,6,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,221,        peg(calendar);,0,0,0,1,2,0,2,0,1,4,14,4,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,222,    },0,0,0,0,1,0,0,0,0,1,1,2,0.5,0,0
defect4j,chart,org/jfree/data/time/Week,8,248,        return this.week;,1,0,0,0,0,2,0,0,0,2,17,5,0.33333,0,0
defect4j,chart,org/jfree/data/time/RegularTimePeriod,8,70,"public abstract class RegularTimePeriod implements TimePeriod, Comparable,",1,0,0,0,0,4,0,2,2,4,74,1,0.04545,0,0
defect4j,chart,org/jfree/data/time/RegularTimePeriod,8,161,    public static final TimeZone DEFAULT_TIME_ZONE = TimeZone.getDefault();,1,0,0,1,2,3,2,1,3,7,71,2,0.04545,0,0
defect4j,chart,org/jfree/data/time/Week,8,127,"    public Week(int week, int year) {",3,0,0,0,3,3,0,0,1,4,33,2,0.04545,0,0
defect4j,chart,org/jfree/data/time/Week,8,128,        if ((week < FIRST_WEEK_IN_YEAR) && (week > LAST_WEEK_IN_YEAR)) {,4,3,0,2,7,1,0,0,0,5,64,4,0.04545,0,0
defect4j,chart,org/jfree/data/time/Week,8,132,        this.week = (byte) week;,2,0,0,1,2,2,0,0,1,5,24,4,0.04545,0,0
defect4j,chart,org/jfree/data/time/Week,8,133,        this.year = (short) year;,2,0,0,1,2,2,0,0,1,5,25,4,0.04545,0,0
defect4j,chart,org/jfree/data/time/Week,8,134,        peg(Calendar.getInstance());,0,0,0,2,4,0,3,0,1,4,28,4,0.04545,0,0
defect4j,chart,org/jfree/data/time/Week,8,135,    },0,0,0,0,1,0,0,0,0,1,1,2,0.04545,0,0
defect4j,chart,org/jfree/data/time/Week,8,288,        this.firstMillisecond = getFirstMillisecond(calendar);,1,0,0,1,2,1,2,0,2,6,54,4,0.04545,0,0
defect4j,chart,org/jfree/data/time/Week,8,289,        this.lastMillisecond = getLastMillisecond(calendar);,1,0,0,1,2,1,2,0,2,6,52,4,0.04545,0,0
defect4j,chart,org/jfree/data/time/Week,8,290,    },0,0,0,0,1,0,0,0,0,1,1,2,0.04545,0,0
