dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,closure,com/google/javascript/jscomp/TypeCheck,2,1575,"    for (String name : currentPropertyNames) {
",4,0,0,1,3,0,0,2,0,6,42,4,0.00000,1
defect4j,closure,com/google/javascript/rhino/jstype/NamedType,4,202,"    if (detectImplicitPrototypeCycle()) {
",0,0,0,2,5,0,2,0,0,2,37,5,0.00000,1
defect4j,closure,com/google/javascript/jscomp/NodeUtil,10,1417,"      return allResultsMatch(n, MAY_BE_STRING_PREDICATE);
",0,0,0,1,2,1,6,0,0,6,51,7,0.03448,1
defect4j,closure,com/google/javascript/jscomp/TypeCheck,11,1315,"      return;
",0,0,0,0,0,1,0,0,0,0,7,3,0.00179,1
defect4j,closure,com/google/javascript/jscomp/MaybeReachingVariableUse,12,160,"    return false;
",0,0,0,0,0,1,0,0,0,1,13,4,0.00568,1
defect4j,closure,com/google/javascript/jscomp/PeepholeOptimizationsPass,13,128,"        c = next;
",4,0,0,0,0,0,0,0,0,5,9,8,0.00223,1
defect4j,closure,com/google/javascript/jscomp/ControlFlowAnalysis,14,767,"              cfa.createEdge(fromNode, Branch.UNCOND, finallyNode);
",4,0,0,1,2,0,8,0,0,12,53,14,0.81818,1
defect4j,closure,com/google/javascript/jscomp/ScopedAliases,16,175,"      this.aliasName = aliasName;
",4,0,0,0,0,0,0,0,0,5,27,5,0.25000,1
defect4j,closure,com/google/javascript/jscomp/parsing/IRFactory,42,570,"      return newNode(
",0,0,0,0,1,1,2,0,0,2,15,6,0.01299,1
defect4j,closure,com/google/javascript/jscomp/RemoveUnusedVars,45,739,"          }
",0,0,0,0,1,0,0,0,0,0,1,3,0.03125,1
defect4j,closure,com/google/javascript/jscomp/CodeConsumer,51,241,"    if ((long) x == x) {
",4,1,0,2,5,0,0,0,0,5,20,4,0.00063,1
defect4j,closure,com/google/javascript/jscomp/CodeGenerator,52,745,"    return len > 0;
",2,1,0,0,0,1,0,0,0,3,15,4,0.04000,1
defect4j,closure,com/google/javascript/jscomp/FunctionRewriter,55,117,"    return NodeUtil.isFunctionExpression(n);
",0,0,0,1,2,1,6,0,0,6,40,5,0.04762,1
defect4j,closure,com/google/javascript/jscomp/ClosureCodingConvention,57,197,"          if (target != null) {
",2,1,0,1,3,0,0,0,0,3,21,10,0.09091,1
defect4j,closure,com/google/javascript/jscomp/LiveVariablesAnalysis,58,208,"          computeGenKill(rhs, gen, kill, conditional);
",0,0,0,1,2,0,10,0,0,10,44,8,0.00000,1
defect4j,closure,com/google/javascript/jscomp/Compiler,59,255,"    if (options.checkGlobalThisLevel.isOn()) {
",4,0,0,2,5,0,2,0,0,6,42,5,0.00017,1
defect4j,closure,com/google/javascript/jscomp/Compiler,64,1473,"    builder.setTagAsStrict(
",0,0,0,0,1,0,4,0,0,4,23,5,0.00031,1
defect4j,closure,com/google/javascript/jscomp/CodeGenerator,65,1015,"        case '\0': sb.append(""\\0""); break;
",0,0,0,1,2,0,4,0,0,6,35,6,0.00000,1
defect4j,closure,com/google/javascript/jscomp/parsing/JsDocInfoParser,68,1761,"      return reportTypeSyntaxWarning(""msg.jsdoc.missing.lp"");
",0,0,0,1,2,1,2,0,0,3,55,7,1.00000,1
defect4j,closure,com/google/javascript/jscomp/CheckAccessControls,71,416,"      boolean isOverride = t.inGlobalScope() &&
",2,2,0,1,2,0,4,0,0,8,41,7,0.05797,1
defect4j,closure,com/google/javascript/jscomp/FunctionToBlockMutator,72,152,"  }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00709,1
defect4j,closure,com/google/javascript/jscomp/CodeGenerator,73,1045,"            if (c > 0x1f && c <= 0x7f) {
",4,3,0,1,3,0,0,0,0,7,28,9,0.00219,1
defect4j,closure,com/google/javascript/jscomp/DeadAssignmentsElimination,76,365,"        return checkHookBranchReadBeforeKill(
",0,0,0,0,1,1,2,0,0,2,37,6,0.20000,1
defect4j,closure,com/google/javascript/jscomp/CodeGenerator,77,966,"        case '\n': sb.append(""\\n""); break;
",0,0,0,1,2,0,4,0,0,6,35,6,0.00000,1
defect4j,closure,com/google/javascript/jscomp/PeepholeFoldConstants,78,718,"          error(DiagnosticType.error(""JSC_DIVIDE_BY_0_ERROR"", ""Divide by 0""), right);
",0,0,0,2,4,0,8,0,0,10,75,8,0.00000,1
defect4j,closure,com/google/javascript/jscomp/VarCheck,79,221,"  }
",0,0,0,0,1,0,0,0,0,0,1,3,0.48485,1
defect4j,closure,com/google/javascript/jscomp/parsing/IRFactory,81,517,"        name = new Name();
",2,0,0,1,2,0,0,2,0,5,18,7,0.00049,1
