project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/joda/time/Period,13,967,        int[] values = getValues();  // cloned,1.0,0,,0
org/joda/time/Period,13,968,"        getPeriodType().setIndexedField(this, PeriodType.MILLI_INDEX, values, millis);",1.0,0,,0
org/joda/time/Period,13,969,"        return new Period(values, getPeriodType());",1.0,0,,0
org/joda/time/format/FormatUtils,13,337,            if (value != Long.MIN_VALUE) {,0.5,0,,0
org/joda/time/format/FormatUtils,13,338,                return calculateDigitCount(-value) + 1;,0.5,0,,0
org/joda/time/format/FormatUtils,13,237,            buf.append('-');,0.33333,0,,0
org/joda/time/format/FormatUtils,13,238,            if (value != Integer.MIN_VALUE) {,0.33333,0,,0
org/joda/time/format/FormatUtils,13,239,                value = -value;,0.33333,0,,0
org/joda/time/format/FormatUtils,13,81,                digits = 3;,0.25,0,,0
org/joda/time/format/FormatUtils,13,251,            int d = ((value + 1) * 13421772) >> 27;,0.25,0,,0
org/joda/time/format/FormatUtils,13,252,            buf.append((char) (d + '0'));,0.25,0,,0
org/joda/time/format/FormatUtils,13,254,            buf.append((char) (value - (d << 3) - (d << 1) + '0'));,0.25,0,,0
org/joda/time/format/FormatUtils,13,255,        } else {,0.25,0,,0
org/joda/time/format/FormatUtils,13,247,        } else if (value < 100) {,0.2,0,,0
org/joda/time/Period,13,226,"        return new Period(new int[] {0, 0, 0, 0, 0, 0, 0, millis}, PeriodType.standard());",0.16667,0,,0
org/joda/time/Period,13,212,"        return new Period(new int[] {0, 0, 0, 0, 0, 0, seconds, 0}, PeriodType.standard());",0.125,0,,0
org/joda/time/format/PeriodFormatterBuilder,13,1103,                    sum -= 4; // remove three digits and decimal point,0.125,0,,0
org/joda/time/Period,13,110,"        return new Period(new int[] {years, 0, 0, 0, 0, 0, 0, 0, 0}, PeriodType.standard());",0.07143,0,,0
org/joda/time/format/PeriodFormatterBuilder,13,1651,                sum += iText.length();,0.07143,1,,1
org/joda/time/format/PeriodFormatterBuilder,13,1098,"                sum = Math.max(sum, 4);",0.07143,1,,0
org/joda/time/format/PeriodFormatterBuilder,13,1100,                sum++;,0.07143,0,,0
org/joda/time/format/PeriodFormatterBuilder,13,1101,                if (iFieldType == SECONDS_OPTIONAL_MILLIS &&,0.07143,0,,0
org/joda/time/format/PeriodFormatterBuilder,13,1106,                valueLong = valueLong / DateTimeConstants.MILLIS_PER_SECOND;,0.07143,0,,0
org/joda/time/format/PeriodFormatterBuilder,13,1674,                buf.append(iText);,0.06667,1,,1
org/joda/time/format/PeriodFormatterBuilder,13,1127,                value = (int) (valueLong / DateTimeConstants.MILLIS_PER_SECOND);,0.06667,0,,0
org/joda/time/format/PeriodFormatterBuilder,13,1140,                int dp = (int) (Math.abs(valueLong) % DateTimeConstants.MILLIS_PER_SECOND);,0.06667,0,,0
org/joda/time/format/PeriodFormatterBuilder,13,1141,                if (iFieldType == SECONDS_MILLIS || dp > 0) {,0.06667,0,,0
org/joda/time/format/PeriodFormatterBuilder,13,1142,                    buf.append('.');,0.06667,0,,0
