project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/joda/time/chrono/GJChronology,18,356,        if ((base = getBase()) != null) {,0.05556,0,,0
org/joda/time/chrono/GJChronology,18,364,            instant = iGregorianChronology.getDateTimeMillis,0.05556,1,,1
org/joda/time/field/FieldUtils,18,233,            throw new IllegalFieldValueException,0.05556,0,,0
org/joda/time/DateMidnight,18,343,"        super(year, monthOfYear, dayOfMonth, 0, 0, 0, 0, chronology);",0.03333,0,,0
org/joda/time/IllegalFieldValueException,18,53,"            buf.append(""must be in the range ["")",0.01961,0,,0
org/joda/time/IllegalFieldValueException,18,50,        } else if (upperBound == null) {,0.01563,0,,0
org/joda/time/IllegalFieldValueException,18,108,"        super(createMessage(fieldType.getName(), value, lowerBound, upperBound, null));",0.01471,0,,0
org/joda/time/IllegalFieldValueException,18,109,        iDateTimeFieldType = fieldType;,0.01471,0,,0
org/joda/time/IllegalFieldValueException,18,110,        iDurationFieldType = null;,0.01471,0,,0
org/joda/time/IllegalFieldValueException,18,111,        iFieldName = fieldType.getName();,0.01471,0,,0
org/joda/time/IllegalFieldValueException,18,112,        iNumberValue = value;,0.01471,0,,0
org/joda/time/IllegalFieldValueException,18,113,        iStringValue = null;,0.01471,0,,0
org/joda/time/IllegalFieldValueException,18,114,        iLowerBound = lowerBound;,0.01471,0,,0
org/joda/time/IllegalFieldValueException,18,115,        iUpperBound = upperBound;,0.01471,0,,0
org/joda/time/IllegalFieldValueException,18,116,        iMessage = super.getMessage();,0.01471,0,,0
org/joda/time/IllegalFieldValueException,18,117,    },0.01471,0,,0
org/joda/time/IllegalFieldValueException,18,41,        StringBuffer buf = new StringBuffer(),0.01282,0,,0
org/joda/time/IllegalFieldValueException,18,44,        if (lowerBound == null) {,0.01282,0,,0
org/joda/time/IllegalFieldValueException,18,59,        if (explain != null) {,0.01282,0,,0
org/joda/time/IllegalFieldValueException,18,63,        return buf.toString();,0.01282,0,,0
org/joda/time/DateTimeFieldType,18,378,        return iName;,0.00833,0,,0
org/joda/time/chrono/GJChronology,18,123,"        return getInstance(DateTimeZone.UTC, DEFAULT_CUTOVER, 4);",0.00541,0,,0
org/joda/time/chrono/GJChronology,18,194,            cutoverInstant = gregorianCutover.toInstant();,0.00129,0,,0
org/joda/time/Instant,18,144,        return this;,0.00129,0,,0
org/joda/time/chrono/JulianChronology,18,224,            leapYears = (relativeYear + 3) >> 2;,0.00104,0,,0
org/joda/time/chrono/GJChronology,18,489,"            fields.millisOfSecond = new CutoverField(julian.millisOfSecond(), fields.millisOfSecond, iCutoverMillis);",0.00104,1,,1
org/joda/time/chrono/GJChronology,18,490,"            fields.millisOfDay = new CutoverField(julian.millisOfDay(), fields.millisOfDay, iCutoverMillis);",0.00104,0,,0
org/joda/time/chrono/GJChronology,18,491,"            fields.secondOfMinute = new CutoverField(julian.secondOfMinute(), fields.secondOfMinute, iCutoverMillis);",0.00104,0,,0
org/joda/time/chrono/GJChronology,18,492,"            fields.secondOfDay = new CutoverField(julian.secondOfDay(), fields.secondOfDay, iCutoverMillis);",0.00104,0,,0
org/joda/time/chrono/GJChronology,18,493,"            fields.minuteOfHour = new CutoverField(julian.minuteOfHour(), fields.minuteOfHour, iCutoverMillis);",0.00104,0,,0
org/joda/time/chrono/GJChronology,18,494,"            fields.minuteOfDay = new CutoverField(julian.minuteOfDay(), fields.minuteOfDay, iCutoverMillis);",0.00104,0,,0
org/joda/time/chrono/GJChronology,18,495,"            fields.hourOfDay = new CutoverField(julian.hourOfDay(), fields.hourOfDay, iCutoverMillis);",0.00104,0,,0
org/joda/time/chrono/GJChronology,18,496,"            fields.hourOfHalfday = new CutoverField(julian.hourOfHalfday(), fields.hourOfHalfday, iCutoverMillis);",0.00104,0,,0
org/joda/time/chrono/GJChronology,18,497,"            fields.clockhourOfDay = new CutoverField(julian.clockhourOfDay(), fields.clockhourOfDay, iCutoverMillis);",0.00104,0,,0
org/joda/time/chrono/GJChronology,18,498,"            fields.clockhourOfHalfday = new CutoverField(julian.clockhourOfHalfday(),",0.00104,0,,0
org/joda/time/chrono/GJChronology,18,500,"            fields.halfdayOfDay = new CutoverField(julian.halfdayOfDay(), fields.halfdayOfDay, iCutoverMillis);",0.00104,0,,0
org/joda/time/chrono/BasicYearDateTimeField,18,131,            instant = iChronology.getYearMillis(year + 1);,0.00104,0,,0
org/joda/time/field/BaseDateTimeField,18,886,        long newInstant = roundFloor(instant);,0.00104,0,,0
org/joda/time/field/BaseDateTimeField,18,887,        if (newInstant != instant) {,0.00104,0,,0
org/joda/time/field/BaseDateTimeField,18,888,"            instant = add(newInstant, 1);",0.00104,0,,0
org/joda/time/field/BaseDateTimeField,18,890,        return instant;,0.00104,0,,0
org/joda/time/chrono/GJChronology,18,922,"            this(julianField, gregorianField, null, cutoverMillis, false);",0.00104,0,,0
org/joda/time/chrono/GJChronology,18,923,        },0.00104,0,,0
org/joda/time/chrono/GJChronology,18,933,"            this(julianField, gregorianField, durationField, cutoverMillis, false);",0.00104,0,,0
org/joda/time/chrono/GJChronology,18,934,        },0.00104,0,,0
