project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/joda/time/DateTime,26,1694,"        return withMillis(getChronology().millisOfSecond().set(getMillis(), millis));",1.125,0,,0
org/joda/time/DateTime,26,1646,"        return withMillis(getChronology().hourOfDay().set(getMillis(), hour));",1.0,0,,0
org/joda/time/tz/ZoneInfoProvider,26,162,        return getZone((String)obj);,0.66667,0,,0
org/joda/time/DateTime,26,220,    },0.625,0,,0
org/joda/time/DateTime,26,219,"        super(instant, zone);",0.5814,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2686,                    isOptional = true;,0.5814,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2687,                    break;,0.5814,0,,0
org/joda/time/DateTime,26,518,        chronology = DateTimeUtils.getChronology(chronology);,0.57143,0,,0
org/joda/time/DateTime,26,519,        if (getChronology() == chronology) {,0.57143,0,,0
org/joda/time/DateTime,26,522,        return super.toDateTime(chronology);,0.57143,0,,0
org/joda/time/DateTime,26,1662,"        return withMillis(getChronology().minuteOfHour().set(getMillis(), minute));",0.57143,0,,0
org/joda/time/format/DateTimeParserBucket,26,335,            iSavedFields = savedFields = (SavedField[])iSavedFields.clone();,0.56818,0,,0
org/joda/time/format/DateTimeParserBucket,26,336,            iSavedFieldsShared = false;,0.56818,0,,0
org/joda/time/base/BaseDateTime,26,151,    },0.52083,0,,0
org/joda/time/base/BaseDateTime,26,148,"        Chronology chrono = checkChronology(converter.getChronology(instant, zone));",0.5,0,,0
org/joda/time/base/BaseDateTime,26,149,        iChronology = chrono;,0.5,0,,0
org/joda/time/base/BaseDateTime,26,150,"        iMillis = checkInstant(converter.getInstantMillis(instant, chrono), chrono);",0.5,0,,0
org/joda/time/DateTimeZone,26,843,        return getOffset(instant) == getStandardOffset(instant);,0.5,0,,0
org/joda/time/tz/CachedDateTimeZone,26,210,            return iNextInfo.getOffset(millis);,0.48039,0,,0
org/joda/time/base/BaseDateTime,26,146,        super();,0.4717,0,,0
org/joda/time/base/BaseDateTime,26,147,        InstantConverter converter = ConverterManager.getInstance().getInstantConverter(instant);,0.4717,0,,0
org/joda/time/base/AbstractInstant,26,177,"        return new DateTime(getMillis(), chronology);",0.44444,0,,0
org/joda/time/tz/CachedDateTimeZone,26,220,            return iNextInfo.getStandardOffset(millis);,0.44444,0,,0
org/joda/time/tz/CachedDateTimeZone,26,170,            periodStart = next;,0.36842,0,,0
org/joda/time/tz/CachedDateTimeZone,26,171,"            chain = (chain.iNextInfo = new Info(iZone, periodStart));",0.36842,0,,0
org/joda/time/tz/CachedDateTimeZone,26,172,        },0.36842,0,,0
org/joda/time/tz/DateTimeZoneBuilder,26,1547,            long[] transitions = iTransitions;,0.36364,0,,0
org/joda/time/tz/DateTimeZoneBuilder,26,1548,"            int i = Arrays.binarySearch(transitions, instant);",0.36364,0,,0
org/joda/time/tz/DateTimeZoneBuilder,26,1549,            if (i >= 0) {,0.36364,0,,0
org/joda/time/tz/DateTimeZoneBuilder,26,1552,            i = ~i;,0.36364,0,,0
org/joda/time/tz/DateTimeZoneBuilder,26,1553,            if (i < transitions.length) {,0.36364,0,,0
org/joda/time/tz/CachedDateTimeZone,26,115,        return getInfo(instant).getStandardOffset(instant);,0.36364,0,,0
org/joda/time/tz/CachedDateTimeZone,26,214,            if (iNextInfo == null || millis < iNextInfo.iPeriodStart) {,0.36364,0,,0
org/joda/time/tz/CachedDateTimeZone,26,215,                if (iStandardOffset == Integer.MIN_VALUE) {,0.36364,0,,0
org/joda/time/tz/CachedDateTimeZone,26,216,                    iStandardOffset = iZoneRef.getStandardOffset(iPeriodStart);,0.36364,0,,0
org/joda/time/tz/CachedDateTimeZone,26,218,                return iStandardOffset;,0.36364,0,,0
org/joda/time/convert/AbstractConverter,26,67,        return ISOChronology.getInstance(zone);,0.35211,0,,0
org/joda/time/DateTime,26,536,"        return (newMillis == getMillis() ? this : new DateTime(newMillis, getChronology()));",0.34783,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2001,            DateTimeField field = iFieldType.getField(bucket.getChronology());,0.34722,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2003,"            int limit = Math.min(iMaxDigits, text.length() - position);",0.34722,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2005,            long value = 0;,0.34722,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2006,            long n = field.getDurationField().getUnitMillis() * 10;,0.34722,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2007,            int length = 0;,0.34722,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2008,            while (length < limit) {,0.34722,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2009,                char c = text.charAt(position + length);,0.34722,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2010,                if (c < '0' || c > '9') {,0.34722,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2013,                length++;,0.34722,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2014,                long nn = n / 10;,0.34722,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2015,                value += (c - '0') * nn;,0.34722,0,,0
org/joda/time/format/DateTimeFormatterBuilder,26,2016,                n = nn;,0.34722,0,,0
