project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/joda/time/format/PeriodFormatterBuilder,27,192,        if (formatter == null) {,1.0,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,195,        clearPrefix();,1.0,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,196,"        append0(formatter.getPrinter(), formatter.getParser());",1.0,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,197,        return this;,1.0,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,818,"                return new Object[] {Literal.EMPTY, Literal.EMPTY};",1.0,1,,1
org/joda/time/format/PeriodFormatter,27,324,            newPos = ~newPos;,0.16667,0,,0
org/joda/time/format/PeriodFormatter,27,326,"        throw new IllegalArgumentException(FormatUtils.createErrorMessage(text, newPos));",0.14286,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1304,"                setFieldValue(period, SECONDS, parseInt(text, position, length));",0.14286,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1305,"                setFieldValue(period, MILLIS, 0);",0.14286,0,,0
org/joda/time/MutablePeriod,27,925,"        super.setField(DurationFieldType.seconds(), seconds);",0.04545,0,,0
org/joda/time/MutablePeriod,27,926,    },0.04545,0,,0
org/joda/time/MutablePeriod,27,947,"        super.setField(DurationFieldType.millis(), millis);",0.04545,0,,0
org/joda/time/MutablePeriod,27,948,    },0.04545,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1303,            } else if (fractPos < 0) {,0.04545,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1520,                period.setSeconds(value);,0.04545,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1521,                break;,0.04545,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1523,                period.setMillis(value);,0.04545,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,898,                    break search;,0.03226,1,,1
org/joda/time/format/PeriodFormatterBuilder,27,901,            return ~position;,0.03226,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1720,                        position += parsedForm.length();,0.02941,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1721,                        found = true;,0.02941,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1722,                        break;,0.02941,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,896,                    break;,0.02439,0,,0
org/joda/time/base/AbstractPeriod,27,124,        return new Period(this);,0.02381,0,,0
org/joda/time/format/PeriodFormatter,27,321,                return period;,0.02381,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,874,            String text = iText;,0.02381,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,875,            int textLength = text.length();,0.02381,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,876,"            if (periodStr.regionMatches(true, position, text, 0, textLength)) {",0.02381,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,877,                return position + textLength;,0.02381,0,,0
org/joda/time/format/PeriodFormatter,27,320,            if (newPos >= text.length()) {,0.02326,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1218,                    if (!mustParse) {,0.02326,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1222,                        return ~suffixPos;,0.02326,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,889,                    return pos;,0.02326,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,883,            String text = iText;,0.02273,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,884,            int textLength = text.length();,0.02273,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,885,            int sourceLength = periodStr.length();,0.02273,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,887,            for (int pos = position; pos < sourceLength; pos++) {,0.02273,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,888,"                if (periodStr.regionMatches(true, pos, text, 0, textLength)) {",0.02273,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,892,                switch (periodStr.charAt(pos)) {,0.02273,0,,0
org/joda/time/format/PeriodFormatter,27,304,        return parseMutablePeriod(text).toPeriod();,0.02222,0,,0
org/joda/time/format/PeriodFormatter,27,302,        checkParser();,0.02174,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1565,"            if (periodStr.regionMatches(true, position, iText, 0, iText.length())) {",0.02174,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1566,                return position + iText.length();,0.02174,0,,0
org/joda/time/Period,27,594,"        super(period, null, null);",0.02128,0,,0
org/joda/time/Period,27,595,    },0.02128,0,,0
org/joda/time/format/PeriodFormatter,27,315,        checkParser();,0.02128,0,,0
org/joda/time/format/PeriodFormatter,27,317,"        MutablePeriod period = new MutablePeriod(0, iParseType);",0.02128,0,,0
org/joda/time/format/PeriodFormatter,27,318,"        int newPos = getParser().parseInto(period, text, 0, iLocale);",0.02128,0,,0
org/joda/time/format/PeriodFormatter,27,319,        if (newPos >= 0) {,0.02128,0,,0
org/joda/time/convert/ReadablePeriodConverter,27,70,        ReadablePeriod period = (ReadablePeriod) object;,0.02,0,,0
org/joda/time/convert/ReadablePeriodConverter,27,71,        return period.getPeriodType();,0.02,0,,0
org/joda/time/MutablePeriod,27,172,"        super(duration, type, null);",0.01961,0,,0
org/joda/time/MutablePeriod,27,173,    },0.01961,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1744,            return position;,0.01887,0,,0
org/joda/time/base/BasePeriod,27,418,        iValues = newValues;,0.01852,0,,0
org/joda/time/base/BasePeriod,27,419,    },0.01852,0,,0
org/joda/time/convert/ReadablePeriodConverter,27,59,    },0.01852,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1734,            if (found && position == oldPos) {,0.01852,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1739,            if (position > oldPos && !found && !iUseBefore) {,0.01852,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1336,"                position = iSuffix.parse(text, position);",0.01852,0,,0
org/joda/time/base/BasePeriod,27,404,            setPeriodInternal(period);,0.01818,0,,0
org/joda/time/base/BasePeriod,27,412,        int[] newValues = new int[size()];,0.01818,0,,0
org/joda/time/base/BasePeriod,27,413,"        for (int i = 0, isize = period.size(); i < isize; i++) {",0.01818,0,,0
org/joda/time/base/BasePeriod,27,414,            DurationFieldType type = period.getFieldType(i);,0.01818,0,,0
org/joda/time/base/BasePeriod,27,415,            int value = period.getValue(i);,0.01818,0,,0
org/joda/time/base/BasePeriod,27,416,"            checkAndUpdate(type, newValues, value);",0.01818,0,,0
org/joda/time/convert/ReadablePeriodConverter,27,58,        duration.setPeriod((ReadablePeriod) object);,0.01818,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1215,                    mustParse = true;,0.01818,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1236,"                limit = Math.min(iMaxParsedDigits, suffixPos - position);",0.01818,0,,0
org/joda/time/base/BasePeriod,27,465,"        setFieldInto(iValues, field, value);",0.01786,0,,0
org/joda/time/base/BasePeriod,27,466,    },0.01786,0,,0
org/joda/time/MutablePeriod,27,399,    },0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1702,            int oldPos = position;,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1703,"            position = iBeforeParser.parseInto(period, periodStr, position, locale);",0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1705,            if (position < 0) {,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1709,            boolean found = false;,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1710,            if (position > oldPos) {,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1712,                String[] parsedForms = iParsedForms;,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1713,                int length = parsedForms.length;,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1714,                for (int i=0; i < length; i++) {,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1715,                    String parsedForm = parsedForms[i];,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1716,                    if ((parsedForm == null || parsedForm.length() == 0) ||,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1727,            oldPos = position;,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1728,"            position = iAfterParser.parseInto(period, periodStr, position, locale);",0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1730,            if (position < 0) {,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1212,"                suffixPos = iSuffix.scan(text, position);",0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1213,                if (suffixPos >= 0) {,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1246,                char c = text.charAt(position + length);,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1248,                if (length == 0 && (c == '-' || c == '+') && !iRejectSignedValues) {,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1269,                if (c >= '0' && c <= '9') {,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1270,                    hasDigits = true;,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1285,                length++;,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1286,            },0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1292,            if (suffixPos >= 0 && position + length != suffixPos) {,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1300,            if (iFieldType != SECONDS_MILLIS && iFieldType != SECONDS_OPTIONAL_MILLIS) {,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1333,            position += length;,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1335,            if (position >= 0 && iSuffix != null) {,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1339,            return position;,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1349,            if (length >= 10) {,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1498,            switch (field) {,0.01786,0,,0
org/joda/time/format/PeriodFormatterBuilder,27,1526,        },0.01786,0,,0
org/joda/time/base/BasePeriod,27,252,"            iValues = new MutablePeriod(period, type, chrono).getValues();",0.01754,0,,0
org/joda/time/base/BasePeriod,27,484,            values[index] = value;,0.01754,0,,0
org/joda/time/MutablePeriod,27,398,"        super(period, type, chrono);",0.01754,0,,0
org/joda/time/base/BasePeriod,27,406,    },0.01724,0,,0
org/joda/time/base/BasePeriod,27,486,    },0.01724,0,,0
org/joda/time/MutablePeriod,27,441,    },0.01724,0,,0
