project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/joda/time/format/DateTimeFormatter,16,698,        DateTimeParser parser = requireParser();,6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,699,        if (instant == null) {,6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,703,        long instantMillis = instant.getMillis();,6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,704,        Chronology chrono = instant.getChronology();,6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,705,        long instantLocal = instantMillis + chrono.getZone().getOffset(instantMillis);,6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,706,        chrono = selectChronology(chrono);,6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,708,        DateTimeParserBucket bucket = new DateTimeParserBucket(,6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,710,"        int newPos = parser.parseInto(bucket, text, position);",6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,711,"        instant.setMillis(bucket.computeMillis(false, text));",6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,712,        if (iOffsetParsed && bucket.getOffsetInteger() != null) {,6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,717,            chrono = chrono.withZone(bucket.getZone());,6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,719,        instant.setChronology(chrono);,6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,720,        if (iZone != null) {,6.125,0,,0
org/joda/time/format/DateTimeFormatter,16,723,        return newPos;,6.125,0,,0
org/joda/time/format/DateTimeParserBucket,16,357,"                saveField(DateTimeFieldType.year(), iDefaultYear);",4.45455,0,,0
org/joda/time/format/DateTimeParserBucket,16,358,"                return computeMillis(resetFields, text);",4.45455,0,,0
org/joda/time/base/BaseDateTime,16,329,        iChronology = checkChronology(chronology);,3.0625,0,,0
org/joda/time/base/BaseDateTime,16,330,    },3.0625,0,,0
org/joda/time/MutableDateTime,16,564,        super.setChronology(chronology);,3.0625,0,,0
org/joda/time/MutableDateTime,16,565,    },3.0625,0,,0
org/joda/time/MutableDateTime,16,351,"        super(year, monthOfYear, dayOfMonth,",2.57895,0,,0
org/joda/time/MutableDateTime,16,353,    },2.57895,0,,0
org/joda/time/field/BaseDurationField,16,150,            return 0;,1.88462,0,,0
org/joda/time/format/DateTimeParserBucket,16,518,            return 1;,1.48485,0,,0
org/joda/time/format/DateTimeParserBucket,16,421,                    SavedField t = array[j];,1.225,0,,0
org/joda/time/format/DateTimeParserBucket,16,422,                    array[j] = array[j-1];,1.225,0,,0
org/joda/time/format/DateTimeParserBucket,16,423,                    array[j-1] = t;,1.225,0,,0
org/joda/time/format/ISODateTimeFormat,16,971,        if (dtx == null) {,0.83051,0,,0
org/joda/time/format/ISODateTimeFormat,16,972,            dtx = new DateTimeFormatterBuilder(),0.83051,0,,0
org/joda/time/format/ISODateTimeFormat,16,977,        return dtx;,0.83051,0,,0
org/joda/time/format/ISODateTimeFormat,16,935,        if (ttx == null) {,0.75385,0,,0
org/joda/time/format/ISODateTimeFormat,16,936,            ttx = new DateTimeFormatterBuilder(),0.75385,0,,0
org/joda/time/format/ISODateTimeFormat,16,941,        return ttx;,0.75385,0,,0
org/joda/time/format/DateTimeFormatterBuilder,16,938,        return appendShortText(DateTimeFieldType.dayOfWeek());,0.73134,0,,0
org/joda/time/format/ISODateTimeFormat,16,897,        if (tx == null) {,0.72059,0,,0
org/joda/time/format/ISODateTimeFormat,16,898,            tx = new DateTimeFormatterBuilder(),0.72059,0,,0
org/joda/time/format/ISODateTimeFormat,16,903,        return tx;,0.72059,0,,0
org/joda/time/format/ISODateTimeFormat,16,1442,        if (hms == null) {,0.69014,0,,0
