project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/joda/time/MutableDateTime,3,785,"            setMillis(getChronology().hours().add(getMillis(), hours));",2.77778,1,,1
org/joda/time/MutableDateTime,3,786,    },2.77778,1,,1
org/joda/time/DateTimeZone,3,931,                    return offsetPrev;,0.92593,0,,0
org/joda/time/chrono/ZonedChronology,3,351,            int offset = this.iZone.getOffsetFromLocal(instant);,0.45455,0,,0
org/joda/time/chrono/ZonedChronology,3,352,            long diff = instant - offset;,0.45455,0,,0
org/joda/time/chrono/ZonedChronology,3,354,            if ((instant ^ diff) < 0 && (instant ^ offset) < 0) {,0.45455,0,,0
org/joda/time/chrono/ZonedChronology,3,357,            return offset;,0.45455,0,,0
org/joda/time/chrono/BasicYearDateTimeField,3,60,            return instant;,0.44444,0,,0
org/joda/time/MutableDateTime,3,351,"        super(year, monthOfYear, dayOfMonth,",0.43103,0,,0
org/joda/time/MutableDateTime,3,353,    },0.43103,0,,0
org/joda/time/field/ImpreciseDateTimeField,3,183,"            return ImpreciseDateTimeField.this.add(instant, value);",0.40909,0,,0
org/joda/time/chrono/ZonedChronology,3,315,            int offset = getOffsetToAdd(instant);,0.26042,0,,0
org/joda/time/chrono/ZonedChronology,3,316,"            instant = iField.add(instant + offset, value);",0.26042,0,,0
org/joda/time/chrono/ZonedChronology,3,317,            return instant - (iTimeField ? offset : getOffsetFromLocalToSubtract(instant));,0.26042,0,,0
org/joda/time/MutableDateTime,3,1229,        return ISODateTimeFormat.dateTime().print(this);,0.2551,0,,0
org/joda/time/tz/CachedDateTimeZone,3,202,            return iNextInfo.getOffset(millis);,0.24038,0,,0
org/joda/time/chrono/ZonedChronology,3,341,            int offset = this.iZone.getOffset(instant);,0.22523,0,,0
org/joda/time/chrono/ZonedChronology,3,342,            long sum = instant + offset;,0.22523,0,,0
org/joda/time/chrono/ZonedChronology,3,344,            if ((instant ^ sum) < 0 && (instant ^ offset) >= 0) {,0.22523,0,,0
org/joda/time/chrono/ZonedChronology,3,347,            return offset;,0.22523,0,,0
org/joda/time/chrono/BasicGJChronology,3,190,                    dayOfYear++;,0.19685,0,,0
org/joda/time/MutableDateTime,3,639,"            setMillis(type.getField(getChronology()).add(getMillis(), amount));",0.16667,0,,0
org/joda/time/MutableDateTime,3,640,    },0.16667,0,,0
org/joda/time/MutableDateTime,3,660,"            setMillis(getChronology().years().add(getMillis(), years));",0.16667,1,,1
org/joda/time/MutableDateTime,3,661,    },0.16667,1,,1
org/joda/time/MutableDateTime,3,702,"            setMillis(getChronology().months().add(getMillis(), months));",0.16667,1,,1
org/joda/time/MutableDateTime,3,703,    },0.16667,1,,1
org/joda/time/MutableDateTime,3,723,"            setMillis(getChronology().weeks().add(getMillis(), weeks));",0.16667,1,,1
org/joda/time/MutableDateTime,3,724,    },0.16667,1,,1
org/joda/time/MutableDateTime,3,764,"            setMillis(getChronology().days().add(getMillis(), days));",0.16667,1,,1
org/joda/time/MutableDateTime,3,765,    },0.16667,1,,1
org/joda/time/chrono/BasicMonthOfYearDateTimeField,3,94,            return instant; // the easy case,0.16667,0,,0
org/joda/time/MutableDateTime,3,456,                break;,0.1634,0,,0
org/joda/time/MutableDateTime,3,454,        switch (iRoundingMode) {,0.15723,0,,0
org/joda/time/MutableDateTime,3,473,        super.setMillis(instant);,0.15723,0,,0
org/joda/time/MutableDateTime,3,474,    },0.15723,0,,0
org/joda/time/base/BaseDateTime,3,317,"        iMillis = checkInstant(instant, iChronology);",0.15723,0,,0
org/joda/time/base/BaseDateTime,3,318,    },0.15723,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2158,                buf.append('+');,0.14368,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,1962,                if (buf != null) {,0.13298,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,1963,                    while (--minDigits >= 0) {,0.13298,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,1964,                        buf.append('0');,0.13298,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,1971,                return;,0.13298,0,,0
org/joda/time/MutableDateTime,3,636,        if (type == null) {,0.125,0,,0
org/joda/time/base/BaseDateTime,3,225,    },0.11161,0,,0
org/joda/time/base/BaseDateTime,3,223,"        this(year, monthOfYear, dayOfMonth, hourOfDay,",0.11062,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2182,            displayOffset -= minutes * DateTimeConstants.MILLIS_PER_MINUTE;,0.10638,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2183,            if (displayOffset == 0 && iMinFields <= 2) {,0.10638,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2184,                return;,0.10638,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2176,                buf.append(':');,0.10593,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2157,            if (displayOffset >= 0) {,0.10549,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2164,            int hours = displayOffset / DateTimeConstants.MILLIS_PER_HOUR;,0.10549,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2165,"            FormatUtils.appendPaddedInteger(buf, hours, 2);",0.10549,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2166,            if (iMaxFields == 1) {,0.10549,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2169,            displayOffset -= hours * (int)DateTimeConstants.MILLIS_PER_HOUR;,0.10549,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2170,            if (displayOffset == 0 && iMinFields <= 1) {,0.10549,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2174,            int minutes = displayOffset / DateTimeConstants.MILLIS_PER_MINUTE;,0.10549,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2175,            if (iShowSeparators) {,0.10549,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2178,"            FormatUtils.appendPaddedInteger(buf, minutes, 2);",0.10549,0,,0
org/joda/time/format/DateTimeFormatterBuilder,3,2179,            if (iMaxFields == 2) {,0.10549,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,593,            } else if (iMode == 's') {,0.10163,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,596,                offset = 0;,0.10163,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,591,            if (iMode == 'w') {,0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,600,            instant += offset;,0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,602,            Chronology chrono = ISOChronology.getInstanceUTC();,0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,603,"            long prev = chrono.monthOfYear().set(instant, iMonthOfYear);",0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,605,"            prev = chrono.millisOfDay().set(prev, 0);",0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,606,"            prev = chrono.millisOfDay().add(prev, iMillisOfDay);",0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,607,"            prev = setDayOfMonthPrevious(chrono, prev);",0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,609,            if (iDayOfWeek == 0) {,0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,615,"                prev = setDayOfWeek(chrono, prev);",0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,616,                if (prev >= instant) {,0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,625,            return prev - offset;,0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,691,"                prev = setDayOfMonth(chrono, prev);",0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,701,            },0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,702,            return prev;,0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,1244,            instant++;,0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,1246,            int standardOffset = iStandardOffset;,0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,1247,            Recurrence startRecurrence = iStartRecurrence;,0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,1248,            Recurrence endRecurrence = iEndRecurrence;,0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,1253,                start = startRecurrence.previous,0.10121,0,,0
org/joda/time/tz/DateTimeZoneBuilder,3,1255,                if (instant < 0 && start > 0) {,0.10121,0,,0
