project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/mockito/Matchers,35,362,        return reportMatcher(new InstanceOf(clazz)).<T>returnNull();,0.5,1,1,0
org/mockito/internal/matchers/InstanceOf,35,16,    public InstanceOf(Class<?> clazz) {,0.44444,0,-1,0
org/mockito/internal/matchers/InstanceOf,35,17,        this.clazz = clazz;,0.44444,0,-1,0
org/mockito/internal/matchers/InstanceOf,35,18,    },0.44444,0,-1,0
org/mockito/internal/progress/ThreadSafeMockingProgress,35,58,        threadSafely().reset();,0.22857,0,-1,0
org/mockito/internal/progress/ThreadSafeMockingProgress,35,59,    },0.22857,0,-1,0
org/mockito/internal/progress/MockingProgressImpl,35,97,        stubbingInProgress = null;,0.22857,0,-1,0
org/mockito/internal/progress/MockingProgressImpl,35,98,        verificationMode = null;,0.22857,0,-1,0
org/mockito/internal/progress/MockingProgressImpl,35,99,        getArgumentMatcherStorage().reset();,0.22857,0,-1,0
org/mockito/internal/progress/MockingProgressImpl,35,100,    },0.22857,0,-1,0
org/mockito/internal/progress/ArgumentMatcherStorageImpl,35,111,        matcherStack.clear();,0.22857,0,-1,0
org/mockito/internal/progress/ArgumentMatcherStorageImpl,35,112,    },0.22857,0,-1,0
org/mockito/internal/progress/HandyReturnValues,35,28,        return null;,0.20779,0,-1,0
org/mockito/internal/matchers/Same,35,16,    public Same(Object wanted) {,0.2,0,-1,0
org/mockito/internal/matchers/Same,35,17,        this.wanted = wanted;,0.2,0,-1,0
org/mockito/internal/matchers/Same,35,18,    },0.2,0,-1,0
org/mockito/Matchers,35,516,        return reportMatcher(new Same(value)).<T>returnNull();,0.2,1,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,35,115,        } else if (type == Character.TYPE) {,0.17978,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,35,118,            return 0;,0.17978,0,-1,0
org/mockito/Matchers,35,717,        return mockingProgress.getArgumentMatcherStorage().reportMatcher(matcher);,0.13008,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,35,74,            return primitiveOf(type);,0.125,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,35,113,        if (type == Boolean.TYPE) {,0.125,0,-1,0
org/mockito/internal/progress/ArgumentMatcherStorageImpl,35,30,        matcherStack.push(new LocalizedMatcher(matcher));,0.11594,0,-1,0
org/mockito/internal/progress/ArgumentMatcherStorageImpl,35,31,        return new HandyReturnValues();,0.11594,0,-1,0
org/mockito/internal/matchers/LocalizedMatcher,35,17,    public LocalizedMatcher(Matcher actualMatcher) {,0.11511,0,-1,0
org/mockito/internal/progress/HandyReturnValues,35,17,public class HandyReturnValues {,0.11511,0,-1,0
org/mockito/internal/matchers/LocalizedMatcher,35,18,        this.actualMatcher = actualMatcher;,0.11511,0,-1,0
org/mockito/internal/matchers/LocalizedMatcher,35,19,        this.location = new Location();,0.11511,0,-1,0
org/mockito/internal/matchers/LocalizedMatcher,35,20,    },0.11511,0,-1,0
org/mockito/Mockito,35,1416,        return times(0);,0.1,0,-1,0
org/mockito/Mockito,35,1033,"        return MOCKITO_CORE.verify(mock, times(1));",0.08654,0,-1,0
org/mockito/Mockito,35,1395,        return VerificationModeFactory.times(wantedNumberOfInvocations);,0.07882,0,-1,0
