project_path,version,lines,statement,suspicious,faulty,predict,miss_line,predictions0,predictions1
org/mockito/internal/invocation/ArgumentsProcessor,1,26,        final int nonVarArgsCount = args.length - 1;,26.0,0,,0,0.2212393319556395,0.778760668044361
org/mockito/internal/invocation/ArgumentsProcessor,1,28,        if (args[nonVarArgsCount] == null) {,26.0,0,,0,0.4084749065165986,0.591525093445831
org/mockito/internal/invocation/ArgumentsProcessor,1,34,        final int varArgsCount = varArgs.length;,26.0,0,,0,0.3931796518285828,0.6068203481714175
org/mockito/internal/invocation/ArgumentsProcessor,1,35,        Object[] newArgs = new Object[nonVarArgsCount + varArgsCount];,26.0,0,,0,0.02446241193868518,0.975537588061315
org/mockito/internal/invocation/ArgumentsProcessor,1,36,"        System.arraycopy(args, 0, newArgs, 0, nonVarArgsCount);",26.0,0,,0,0.28612492073306406,0.7138750792669364
org/mockito/internal/invocation/ArgumentsProcessor,1,37,"        System.arraycopy(varArgs, 0, newArgs, nonVarArgsCount, varArgsCount);",26.0,0,,0,0.1760401488780797,0.8239598511219209
org/mockito/internal/invocation/ArgumentsProcessor,1,38,        return newArgs;,26.0,0,,0,0.5801059231684408,0.4198940768315596
org/mockito/internal/util/collections/ArrayUtils,1,8,public class ArrayUtils {,24.14286,0,-1,0
org/mockito/internal/util/collections/ArrayUtils,1,11,        return array == null || array.length == 0;,24.14286,0,-1,0
org/mockito/internal/invocation/ArgumentsProcessor,1,32,            varArgs = ArrayEquals.createObjectArray(args[nonVarArgsCount]);,18.89286,0,-1,0
org/mockito/internal/matchers/ArrayEquals,1,67,        if (array instanceof Object[]) {,17.06452,0,-1,0
org/mockito/internal/matchers/ArrayEquals,1,68,            return (Object[]) array;,13.78125,0,-1,0
org/mockito/internal/invocation/ArgumentsProcessor,1,30,            varArgs = new Object[] { null };,9.0,0,-1,0
org/mockito/internal/invocation/ArgumentsComparator,1,41,        Object[] rawArgs = actual.getRawArguments();,9.0,0,-1,0
org/mockito/internal/invocation/ArgumentsComparator,1,42,        List<Matcher> matchers = invocationMatcher.getMatchers();,9.0,0,-1,0
org/mockito/internal/invocation/ArgumentsComparator,1,44,        if (rawArgs.length != matchers.size()) {,9.0,0,-1,0
org/mockito/internal/invocation/ArgumentsComparator,1,23,            return false;,4.8,0,-1,0
org/mockito/internal/invocation/ArgumentsComparator,1,64,            } else if (!m.matches(rawArgs[i])){,3.52174,0,-1,0
org/mockito/Matchers,1,227,        return (T) reportMatcher(AnyVararg.ANY_VARARG).returnNull();,3.36842,0,-1,0
org/mockito/internal/matchers/AnyVararg,1,13,"public class AnyVararg extends ArgumentMatcher implements VarargMatcher, Serializable {",3.24,0,-1,0
org/mockito/internal/matchers/AnyVararg,1,16,    public static final Matcher ANY_VARARG = new AnyVararg();,3.24,0,-1,0
org/mockito/internal/invocation/ArgumentsComparator,1,48,        for (int i = 0; i < rawArgs.length; i++) {,3.24,0,-1,0
org/mockito/internal/invocation/ArgumentsComparator,1,49,            Matcher m = matchers.get(i);,3.24,0,-1,0
org/mockito/internal/invocation/ArgumentsComparator,1,51,            if (rawArgs[i] != null && rawArgs[i].getClass().isArray() && i == rawArgs.length-1) {,3.24,0,-1,0
org/mockito/internal/handler/InvocationNotifierHandler,1,40,        } catch (Throwable t){,2.97619,0,-1,0
org/mockito/internal/handler/InvocationNotifierHandler,1,41,"            notifyMethodCallException(invocation, t);",2.97619,0,-1,0
org/mockito/internal/handler/InvocationNotifierHandler,1,42,            throw t;,2.97619,0,-1,0
