project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/mockito/exceptions/verification/SmartNullPointerException,30,14,        super(message);,0.2,0,1,0
org/mockito/exceptions/verification/SmartNullPointerException,30,15,    },0.2,0,1,0
org/mockito/exceptions/Reporter,30,439,        throw new SmartNullPointerException(join(,0.2,0,1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,30,45,        private final Location location = new Location();,0.11111,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,30,47,        private ThrowingInterceptor(InvocationOnMock invocation) {,0.11111,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,30,48,            this.invocation = invocation;,0.11111,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,30,49,        },0.11111,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,30,73,        Class<?> type = invocation.getMethod().getReturnType();,0.11111,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,30,74,        if (ClassImposterizer.INSTANCE.canImposterise(type)) {,0.11111,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,30,75,"            return ClassImposterizer.INSTANCE.imposterise(new ThrowingInterceptor(invocation), type);",0.11111,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,30,69,        Object defaultReturnValue = delegate.answer(invocation);,0.08333,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,30,70,        if (defaultReturnValue != null) {,0.08333,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,30,72,        return null;,0.08333,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,30,68,        }  else if (type.isArray()) {,0.06667,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,30,61,        Class<?> returnType = invocation.getMethod().getReturnType();,0.0625,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,30,62,        return returnValueFor(returnType);,0.0625,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,30,56,        Object ret = delegate.answer(invocation);,0.05556,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,30,57,        if (ret != null) {,0.05556,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,30,66,        if (type == String.class) {,0.05556,0,-1,0
org/mockito/internal/invocation/SerializableMethod,30,55,"            return declaringClass.getDeclaredMethod(methodName, parameterTypes);",0.01754,0,-1,0
org/mockito/exceptions/base/MockitoException,30,22,        super(message);,0.00763,0,-1,0
org/mockito/exceptions/base/MockitoException,30,23,        filterStackTrace();,0.00763,0,-1,0
org/mockito/exceptions/base/MockitoException,30,24,    },0.00763,0,-1,0
org/mockito/internal/invocation/SerializableMethod,30,50,        return isVarArgs;,0.00746,0,-1,0
org/mockito/exceptions/base/MockitoException,30,27,        unfilteredStackTrace = getStackTrace();,0.00735,0,-1,0
org/mockito/exceptions/base/MockitoException,30,29,        ConditionalStackTraceFilter filter = new ConditionalStackTraceFilter();,0.00735,0,-1,0
org/mockito/exceptions/base/MockitoException,30,30,        filter.filter(this);,0.00735,0,-1,0
org/mockito/exceptions/base/MockitoException,30,31,    },0.00735,0,-1,0
org/mockito/internal/invocation/SerializableMethod,30,24,    public SerializableMethod(Method method) {,0.00709,0,-1,0
org/mockito/internal/invocation/SerializableMethod,30,25,        declaringClass = method.getDeclaringClass();,0.00709,0,-1,0
org/mockito/internal/invocation/SerializableMethod,30,26,        methodName = method.getName();,0.00709,0,-1,0
org/mockito/internal/invocation/SerializableMethod,30,27,        parameterTypes = method.getParameterTypes();,0.00709,0,-1,0
org/mockito/internal/invocation/SerializableMethod,30,28,        returnType = method.getReturnType();,0.00709,0,-1,0
org/mockito/internal/invocation/SerializableMethod,30,29,        exceptionTypes = method.getExceptionTypes();,0.00709,0,-1,0
org/mockito/internal/invocation/SerializableMethod,30,30,        isVarArgs = method.isVarArgs();,0.00709,0,-1,0
org/mockito/internal/invocation/SerializableMethod,30,31,    },0.00709,0,-1,0
org/mockito/internal/debugging/Location,30,32,"        return ""-> at "" + filtered[0].toString();",0.0051,0,-1,0
org/mockito/internal/debugging/Location,30,28,"        StackTraceElement[] filtered = stackTraceFilter.filter(stackTraceHolder.getStackTrace(), false);",0.00508,0,-1,0
org/mockito/internal/debugging/Location,30,29,        if (filtered.length == 0) {,0.00508,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,49,            top = new LinkedList<StackTraceElement>();,0.00495,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,39,            lastBad = i;,0.00476,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,40,            if (firstBad == -1) {,0.00476,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,41,                firstBad = i;,0.00476,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,17,"        boolean fromMockObject = e.getClassName().contains(""$$EnhancerByMockitoWithCGLIB$$"");",0.00474,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,18,"        boolean fromOrgMockito = e.getClassName().startsWith(""org.mockito."");",0.00474,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,19,"        boolean isRunner = e.getClassName().startsWith(""org.mockito.runners."");",0.00474,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,20,"        boolean isInternalRunner = e.getClassName().startsWith(""org.mockito.internal.runners."");",0.00474,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,21,        return (fromMockObject || fromOrgMockito) && !isRunner && !isInternalRunner;,0.00474,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,36,            if (!this.isBad(unfilteredStackTrace.get(i))) {,0.00474,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,37,                continue;,0.00474,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,31,        List<StackTraceElement> unfilteredStackTrace = Arrays.asList(target);,0.00472,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,33,        int lastBad = -1;,0.00472,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,34,        int firstBad = -1;,0.00472,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,35,        for (int i = 0; i < unfilteredStackTrace.size(); i++) {,0.00472,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,46,        if (keepTop && firstBad != -1) {,0.00472,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,52,"        List<StackTraceElement> bottom = unfilteredStackTrace.subList(lastBad + 1, unfilteredStackTrace.size());",0.00472,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,53,        List<StackTraceElement> filtered = new ArrayList<StackTraceElement>(top);,0.00472,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,54,        filtered.addAll(bottom);,0.00472,0,-1,0
org/mockito/internal/exceptions/base/StackTraceFilter,30,55,        return filtered.toArray(new StackTraceElement[]{});,0.00472,0,-1,0
org/mockito/internal/util/StringJoiner,30,10,"        StringBuilder out = new StringBuilder(""\n"");",0.00357,0,-1,0
org/mockito/internal/util/StringJoiner,30,11,        for (Object line : linesToBreak) {,0.00357,0,-1,0
org/mockito/internal/util/StringJoiner,30,12,"            out.append(line.toString()).append(""\n"");",0.00357,0,-1,0
org/mockito/internal/util/StringJoiner,30,14,"        int lastBreak = out.lastIndexOf(""\n"");",0.00357,0,-1,0
org/mockito/internal/util/StringJoiner,30,15,"        return out.replace(lastBreak, lastBreak+1, """").toString();",0.00357,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,110,        } else if (type == HashMap.class) {,0.00337,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,112,        } else if (type == SortedMap.class) {,0.00337,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,114,        } else if (type == TreeMap.class) {,0.00337,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,116,        } else if (type == LinkedHashMap.class) {,0.00337,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,120,        return null;,0.00337,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,104,        } else if (type == LinkedList.class) {,0.00336,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,106,        } else if (type == ArrayList.class) {,0.00336,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,108,        } else if (type == Map.class) {,0.00336,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,90,        } else if (type == Collection.class) {,0.00331,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,92,        } else if (type == Set.class) {,0.00331,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,94,        } else if (type == HashSet.class) {,0.00331,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,96,        } else if (type == SortedSet.class) {,0.00331,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,98,        } else if (type == TreeSet.class) {,0.00331,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,100,        } else if (type == LinkedHashSet.class) {,0.00331,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,102,        } else if (type == List.class) {,0.00331,0,-1,0
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,30,86,        } else if (Primitives.isPrimitiveWrapper(type)) {,0.0033,0,-1,0
org/mockito/internal/exceptions/base/ConditionalStackTraceFilter,30,20,            return;,0.00303,0,-1,0
org/mockito/internal/util/Primitives,30,14,        return wrapperReturnValues.containsKey(type);,0.00295,0,-1,0
org/mockito/internal/exceptions/base/ConditionalStackTraceFilter,30,19,        if (!config.cleansStackTrace()) {,0.00292,0,-1,0
org/mockito/internal/configuration/GlobalConfiguration,30,59,        return globalConfiguration.get().cleansStackTrace();,0.00292,0,-1,0
org/mockito/internal/exceptions/base/ConditionalStackTraceFilter,30,12,public class ConditionalStackTraceFilter implements Serializable {,0.00285,0,-1,0
org/mockito/internal/exceptions/base/ConditionalStackTraceFilter,30,15,    private IMockitoConfiguration config = new GlobalConfiguration();,0.00285,0,-1,0
org/mockito/internal/exceptions/base/ConditionalStackTraceFilter,30,16,    private StackTraceFilter filter = new StackTraceFilter();,0.00285,0,-1,0
org/mockito/internal/util/Primitives,30,29,"    private static Map<Class<?>, Object> wrapperReturnValues = new HashMap<Class<?>, Object>();",0.0028,0,-1,0
org/mockito/internal/util/Primitives,30,30,"    private static Map<Class<?>, Class<?>> primitiveTypes = new HashMap<Class<?>, Class<?>>();",0.0028,0,-1,0
org/mockito/internal/util/Primitives,30,31,"    private static Map<Class<?>, Object> primitiveValues = new HashMap<Class<?>, Object>();",0.0028,0,-1,0
org/mockito/internal/util/Primitives,30,34,"        wrapperReturnValues.put(Boolean.class, Boolean.FALSE);",0.0028,0,-1,0
org/mockito/internal/util/Primitives,30,35,"        wrapperReturnValues.put(Character.class, new Character((char) 0));",0.0028,0,-1,0
org/mockito/internal/util/Primitives,30,36,"        wrapperReturnValues.put(Byte.class, new Byte((byte) 0));",0.0028,0,-1,0
org/mockito/internal/util/Primitives,30,37,"        wrapperReturnValues.put(Short.class, new Short((short) 0));",0.0028,0,-1,0
org/mockito/internal/util/Primitives,30,38,"        wrapperReturnValues.put(Integer.class, new Integer(0));",0.0028,0,-1,0
org/mockito/internal/util/Primitives,30,39,"        wrapperReturnValues.put(Long.class, new Long(0));",0.0028,0,-1,0
org/mockito/internal/util/Primitives,30,40,"        wrapperReturnValues.put(Float.class, new Float(0));",0.0028,0,-1,0
