dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,other,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,180,        return parsePattern;,1,0,0,0,0,1,0,0,0,2,20,4,1.0,1,1
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,260,        return date;,1,0,0,0,0,1,0,0,0,2,12,4,0.10526,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,732,"            cal.set(field, modify(Integer.parseInt(value)));",0,0,0,2,6,0,7,0,1,4,48,6,0.10256,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,733,        },0,0,0,0,1,0,0,0,0,1,1,2,0.10256,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,741,            return iValue;,1,0,0,0,0,1,0,0,0,2,14,5,0.10256,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,282,"        Calendar cal= Calendar.getInstance(timeZone, locale);",1,0,0,0,2,0,4,1,0,4,53,4,0.10256,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,283,        cal.clear();,0,0,0,1,2,0,2,0,0,3,12,5,0.10256,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,285,        for(int i=0; i<strategies.length;) {,4,1,0,1,3,2,0,0,0,5,36,4,0.10256,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,286,            Strategy strategy= strategies[i++];,2,0,1,0,2,0,0,1,1,5,35,6,0.10256,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,287,"            strategy.setCalendar(this, cal, matcher.group(i));",0,0,0,1,4,1,6,0,0,4,50,7,0.10256,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,288,        },0,0,0,0,1,0,0,0,0,1,1,2,0.10256,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,289,        pos.setIndex(offset+matcher.end());,1,1,0,2,4,0,4,0,0,5,35,5,0.10256,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,290,        return cal.getTime();,0,0,0,1,2,1,2,0,0,4,21,5,0.10256,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,250,"        Date date= parse(source, new ParsePosition(0));",1,0,0,1,4,1,2,2,2,7,47,4,0.1,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,251,        if(date==null) {,1,1,0,1,3,1,0,0,0,5,16,4,0.1,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,276,        int offset= pos.getIndex();,1,0,0,1,2,1,2,0,0,5,27,5,0.09756,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,277,        Matcher matcher= parsePattern.matcher(source.substring(offset));,1,0,0,2,4,0,5,1,0,5,64,4,0.09756,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,278,        if(!matcher.lookingAt()) {,0,0,0,2,5,1,2,0,1,5,26,4,0.09756,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,537,            if(formatField.length()>2) {,0,1,0,2,5,1,2,0,0,5,28,5,0.07692,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,538,"                formatField= formatField.substring(1, formatField.length()-1);",1,1,0,1,4,0,4,0,1,6,62,7,0.07692,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDatePrinter,9,359,            return new UnpaddedNumberField(field);,1,0,0,1,2,2,0,1,1,6,38,5,0.05,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDatePrinter,9,707,        UnpaddedNumberField(int field) {,2,0,0,1,3,1,0,0,0,4,32,3,0.05,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDatePrinter,9,708,            mField = field;,2,0,0,0,0,0,0,0,1,2,15,5,0.05,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDatePrinter,9,709,        },0,0,0,0,1,0,0,0,0,1,1,2,0.05,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDatePrinter,9,716,            return 4;,0,0,0,0,0,1,0,0,0,1,9,2,0.05,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,9,472,        return parser.parse(source);,0,0,0,1,2,1,3,0,0,4,28,5,0.04762,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,566,            return DAY_OF_MONTH_STRATEGY;,1,0,0,0,0,1,0,0,0,2,29,5,0.0396,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,145,            collector.add(currentStrategy);,0,0,0,1,2,0,3,0,0,3,31,7,0.03774,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,304,        for(int i= 0; i<value.length(); ++i) {,3,1,0,2,5,2,2,0,1,7,38,4,0.0367,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,305,            char c= value.charAt(i);,1,0,0,1,2,1,3,0,0,5,24,7,0.0367,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,306,            switch(c) {,1,0,0,1,3,1,0,0,0,4,11,6,0.0367,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,331,            regex.append(c);,0,0,0,1,2,0,3,0,0,3,16,7,0.0367,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,333,        return regex;,1,0,0,0,0,1,0,0,0,2,13,4,0.0367,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,542,            return new CopyQuotedStrategy(formatField);,1,0,0,1,2,2,0,1,1,6,43,5,0.0367,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,68,"public class FastDateParser implements DateParser, Serializable {",1,0,0,0,1,3,0,2,1,5,65,1,0.0367,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,603,        CopyQuotedStrategy(String formatField) {,2,0,0,1,3,0,0,1,0,4,40,3,0.0367,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,604,            this.formatField= formatField;,2,0,0,0,0,1,0,0,1,3,30,5,0.0367,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,605,        },0,0,0,0,1,0,0,0,0,1,1,2,0.0367,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,624,"            escapeRegex(regex, formatField, true);",0,0,0,0,2,0,3,0,2,3,38,5,0.0367,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,625,            return false;,0,0,0,0,0,1,0,0,1,2,13,5,0.0367,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,718,            if(parser.isNextNumber()) {,0,0,0,2,5,1,2,0,0,4,27,6,0.03604,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,722,"                regex.append(""(\\p{IsNd}++)"");",0,0,0,2,6,0,2,0,1,4,30,8,0.03604,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,724,            return true;,0,0,0,0,0,1,0,0,1,2,12,5,0.03604,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,104,"    protected FastDateParser(String pattern, TimeZone timeZone, Locale locale) {",4,0,0,0,3,1,0,3,1,5,76,2,0.03604,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,105,        this.pattern = pattern;,2,0,0,0,0,1,0,0,1,3,23,4,0.03604,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,106,        this.timeZone = timeZone;,2,0,0,0,0,1,0,0,1,3,25,4,0.03604,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,107,        this.locale = locale;,2,0,0,0,0,1,0,0,1,3,21,4,0.03604,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,108,        init();,0,0,0,1,2,0,1,0,1,4,7,4,0.03604,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,109,    },0,0,0,0,1,0,0,0,0,1,1,2,0.03604,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateParser,9,116,"        thisYear= Calendar.getInstance(timeZone, locale).get(Calendar.YEAR);",3,0,0,1,4,0,5,0,1,5,68,4,0.03604,0,0
