dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,other,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,253,                ch = (char) (random.nextInt(gap) + start);,2,1,0,2,6,1,3,0,1,7,42,8,0.5,1,1
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,163,"        return random(count, start, end, letters, numbers, null, RANDOM);",0,0,0,0,2,1,7,0,1,4,65,4,0.33333,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,234,        if (start == 0 && end == 0) {,2,3,0,1,3,1,0,0,0,5,29,4,0.33333,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,247,        char[] buffer = new char[count];,1,0,1,0,4,3,0,0,0,4,32,5,0.33333,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,248,        int gap = end - start;,3,1,0,0,0,1,0,0,0,3,22,5,0.33333,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,250,        while (count-- != 0) {,1,1,0,1,3,1,0,0,1,6,22,4,0.33333,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,252,            if (chars == null) {,1,1,0,1,3,1,0,0,0,5,20,6,0.33333,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,225,        if (count == 0) {,1,1,0,1,3,1,0,0,0,5,17,4,0.25,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,227,        } else if (count < 0) {,1,1,0,1,4,2,0,0,0,5,23,5,0.25,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,230,        if (chars != null && chars.length == 0) {,3,3,0,1,3,1,0,0,0,5,41,4,0.25,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,43,    private static final Random RANDOM = new Random();,1,0,0,1,2,4,0,2,4,6,50,2,0.2,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,54,      super();,0,0,0,1,2,1,0,0,1,4,8,3,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,55,    },0,0,0,0,1,0,0,0,0,1,1,2,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,69,"        return random(count, false, false);",0,0,0,0,2,1,2,0,3,4,35,4,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,83,"        return random(count, 32, 127, false, false);",0,0,0,0,2,1,2,0,3,4,44,4,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,97,"        return random(count, true, false);",0,0,0,0,2,1,2,0,3,4,34,4,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,111,"        return random(count, true, true);",0,0,0,0,2,1,2,0,3,4,33,4,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,125,"        return random(count, false, true);",0,0,0,0,2,1,2,0,3,4,34,4,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,143,"        return random(count, 0, 0, letters, numbers);",0,0,0,0,2,1,4,0,1,4,45,4,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,187,"        return random(count, start, end, letters, numbers, chars, RANDOM);",0,0,0,0,2,1,8,0,1,4,66,4,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,226,"            return """";",0,0,0,0,0,1,0,0,1,2,10,6,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,228,"            throw new IllegalArgumentException(""Requested random string length "" + count + "" is less than 0."");",1,1,0,1,2,2,0,1,3,7,99,7,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,231,"            throw new IllegalArgumentException(""The chars array must not be empty"");",0,0,0,1,2,2,0,1,2,5,72,6,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,235,            if (chars != null) {,1,1,0,1,3,1,0,0,0,5,20,6,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,236,                end = chars.length;,3,0,0,0,0,0,0,0,1,2,19,8,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,238,                if (!letters && !numbers) {,2,1,0,1,3,1,0,0,2,6,27,8,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,239,                    end = Integer.MAX_VALUE;,3,0,0,0,0,0,0,0,1,2,24,10,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,241,                    end = 'z' + 1;,1,1,0,0,0,0,0,0,2,3,14,10,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,242,                    start = ' ';                ,1,0,0,0,0,0,0,0,2,2,12,10,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,255,                ch = chars[random.nextInt(gap) + start];,2,1,1,1,4,0,3,0,1,7,40,8,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,257,            if (letters && Character.isLetter(ch),1,3,0,1,3,1,3,0,0,6,37,6,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,260,                if(ch >= 56320 && ch <= 57343) {,2,3,0,1,3,1,0,0,0,5,32,8,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,261,                    if(count == 0) {,1,1,0,1,3,1,0,0,0,5,16,10,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,262,                        count++;,1,0,0,0,0,0,0,0,1,2,8,12,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,265,                        buffer[count] = ch;,1,0,1,0,2,0,0,0,1,4,19,12,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,266,                        count--;,1,0,0,0,0,0,0,0,1,2,8,12,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,267,                        buffer[count] = (char) (55296 + random.nextInt(128));,0,1,1,2,8,1,2,0,1,7,53,12,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,269,                } else if(ch >= 55296 && ch <= 56191) {,2,3,0,1,4,2,0,0,0,5,39,9,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,270,                    if(count == 0) {,1,1,0,1,3,1,0,0,0,5,16,11,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,271,                        count++;,1,0,0,0,0,0,0,0,1,2,8,13,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,274,                        buffer[count] = (char) (56320 + random.nextInt(128));,0,1,1,2,8,1,2,0,1,7,53,13,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,275,                        count--;,1,0,0,0,0,0,0,0,1,2,8,13,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,276,                        buffer[count] = ch;,1,0,1,0,2,0,0,0,1,4,19,13,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,278,                } else if(ch >= 56192 && ch <= 56319) {,2,3,0,1,4,2,0,0,0,5,39,10,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,280,                    count++;,1,0,0,0,0,0,0,0,1,2,8,12,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,282,                    buffer[count] = ch;,1,0,1,0,2,0,0,0,1,4,19,12,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,285,                count++;,1,0,0,0,0,0,0,0,1,2,8,8,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,287,        },0,0,0,0,1,0,0,0,0,1,1,2,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,288,        return new String(buffer);,1,0,0,1,2,2,0,1,1,6,26,4,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,306,        if (chars == null) {,1,1,0,1,3,1,0,0,0,5,20,4,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,307,"            return random(count, 0, 0, false, false, null, RANDOM);",0,0,0,0,2,1,3,0,3,4,55,6,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,309,"        return random(count, chars.toCharArray());",0,0,0,1,4,1,4,0,1,5,42,4,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,325,        if (chars == null) {,1,1,0,1,3,1,0,0,0,5,20,4,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,326,"            return random(count, 0, 0, false, false, null, RANDOM);",0,0,0,0,2,1,3,0,3,4,55,6,0.0,0,0
defect4j,lang,org/apache/commons/lang3/RandomStringUtils,11,328,"        return random(count, 0, chars.length, false, false, chars, RANDOM);",2,0,0,0,2,1,4,0,3,5,67,4,0.0,0,0
