dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,mockito,org/mockito/exceptions/Reporter,14,246,"            allInvocations = ""Actually, there were zero interactions with this mock.\n"";
",2,0,0,0,0,0,0,0,0,4,76,6,0.08333,0
defect4j,mockito,org/mockito/exceptions/Reporter,14,245,"        if (invocations.isEmpty()) {
",0,0,0,2,5,0,4,0,0,4,28,5,0.04545,0
defect4j,mockito,org/mockito/exceptions/Reporter,14,256,"        String message = createWantedButNotInvokedMessage(wanted);
",2,0,0,1,2,0,4,2,0,8,58,4,0.04545,0
defect4j,mockito,org/mockito/exceptions/Reporter,14,257,"        throw new WantedButNotInvoked(message + allInvocations);
",4,1,0,1,2,0,0,2,0,7,56,5,0.04545,0
defect4j,mockito,org/mockito/exceptions/verification/WantedButNotInvoked,14,15,"        super(message);
",2,0,0,1,2,0,0,0,0,2,15,4,0.03571,0
defect4j,mockito,org/mockito/exceptions/verification/WantedButNotInvoked,14,16,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.03571,0
defect4j,mockito,org/mockito/exceptions/Reporter,14,261,"        return join(
",0,0,0,0,1,1,2,0,0,2,12,5,0.03571,0
defect4j,mockito,org/mockito/internal/invocation/Invocation,14,174,"            return method.getReturnType().isAssignableFrom(clazz);
",0,0,0,2,4,1,8,0,0,8,54,7,0.00901,0
defect4j,mockito,org/mockito/internal/stubbing/BaseStubbing,14,15,"        return thenAnswer(new Returns(value));
",2,0,0,2,4,1,2,2,0,6,38,5,0.00877,0
defect4j,mockito,org/mockito/exceptions/base/MockitoAssertionError,14,17,"        super(message);
",2,0,0,1,2,0,0,0,0,2,15,4,0.00806,0
defect4j,mockito,org/mockito/exceptions/base/MockitoAssertionError,14,19,"        unfilteredStackTrace = getStackTrace();
",2,0,0,1,2,0,2,0,0,5,39,4,0.00806,0
defect4j,mockito,org/mockito/exceptions/base/MockitoAssertionError,14,21,"        ConditionalStackTraceFilter filter = new ConditionalStackTraceFilter();
",2,0,0,1,2,0,0,4,0,6,71,4,0.00806,0
defect4j,mockito,org/mockito/exceptions/base/MockitoAssertionError,14,22,"        filter.filter(this);
",0,0,0,1,2,0,4,0,0,4,20,5,0.00806,0
defect4j,mockito,org/mockito/exceptions/base/MockitoAssertionError,14,23,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00806,0
defect4j,mockito,org/mockito/internal/stubbing/answers/Returns,14,30,"        return value.getClass();
",0,0,0,1,2,1,4,0,0,4,24,5,0.00763,0
defect4j,mockito,org/mockito/internal/invocation/Invocation,14,171,"        if (method.getReturnType().isPrimitive()) {
",0,0,0,3,7,0,6,0,0,6,43,5,0.00763,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,14,53,"        return invocation.toString(matchers, new PrintSettings());
",0,0,0,2,4,1,6,2,0,8,58,5,0.00758,0
defect4j,mockito,org/mockito/Mockito,14,1102,"        return MOCKITO_CORE.verify(mock, times(1));
",0,0,0,2,4,1,8,0,0,8,43,5,0.00758,0
