dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,closure,com/google/javascript/jscomp/NodeUtil,34,2147,"      case Token.ADD: return ""+"";
",4,0,0,0,0,1,0,0,0,5,27,4,0.00360,0
defect4j,closure,com/google/javascript/jscomp/NodeUtil,34,1196,"      case Token.ADD:    return 11;
",4,0,0,0,0,1,0,0,0,4,29,6,0.00350,0
defect4j,closure,com/google/javascript/jscomp/CodeGenerator,34,98,"      Preconditions.checkState(
",0,0,0,0,1,0,4,0,0,4,25,7,0.00053,0
defect4j,closure,com/google/javascript/jscomp/CodeGenerator,34,102,"      int p = NodeUtil.precedence(type);
",2,0,0,1,2,0,6,0,0,8,34,7,0.00053,0
defect4j,closure,com/google/javascript/jscomp/CodeGenerator,34,106,"      Context rhsContext = getContextForNoInOperator(context);
",2,0,0,1,2,0,4,2,0,8,56,6,0.00053,0
defect4j,closure,com/google/javascript/jscomp/CodeGenerator,34,111,"      if (last.getType() == type &&
",2,2,0,1,3,0,4,0,0,8,29,6,0.00053,0
defect4j,closure,com/google/javascript/jscomp/CodeGenerator,34,116,"      } else if (NodeUtil.isAssignmentOp(n) && NodeUtil.isAssignmentOp(last)) {
",0,1,0,3,8,0,12,0,0,13,73,7,0.00053,0
defect4j,closure,com/google/javascript/jscomp/CodeGenerator,34,122,"        addExpr(first, p, context);
",0,0,0,1,2,0,8,0,0,8,27,10,0.00053,0
defect4j,closure,com/google/javascript/rhino/Node,34,504,"    return new NumberNode(number);
",2,0,0,1,2,1,0,2,0,4,30,5,0.00049,0
defect4j,closure,com/google/javascript/rhino/Node,34,155,"      super(Token.NUMBER);
",4,0,0,1,2,0,0,0,0,4,20,6,0.00049,0
defect4j,closure,com/google/javascript/rhino/Node,34,156,"      this.number = number;
",4,0,0,0,0,0,0,0,0,5,21,5,0.00049,0
defect4j,closure,com/google/javascript/rhino/Node,34,157,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00049,0
defect4j,closure,com/google/javascript/jscomp/CodeGenerator,34,1176,"    return (context == Context.IN_FOR_INIT_CLAUSE
",6,1,0,0,1,1,0,0,0,7,45,6,0.00036,0
defect4j,closure,com/google/javascript/jscomp/NodeUtil,34,1452,"    return false;
",0,0,0,0,0,1,0,0,0,1,13,4,0.00035,0
defect4j,closure,com/google/javascript/jscomp/NodeUtil,34,1437,"    switch (n.getType()){
",0,0,0,2,5,0,4,0,0,4,21,5,0.00035,0
