dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,closure,com/google/javascript/rhino/IR,27,231,"    Preconditions.checkState(tryBody.isBlock());
",0,0,0,2,4,0,8,0,0,8,44,5,4.00000,0
defect4j,closure,com/google/javascript/rhino/IR,27,232,"    Preconditions.checkState(catchNode.isCatch());
",0,0,0,2,4,0,8,0,0,8,46,5,4.00000,0
defect4j,closure,com/google/javascript/rhino/IR,27,233,"    Node catchBody = block(catchNode).copyInformationFrom(catchNode);
",2,0,0,2,4,0,8,2,0,12,65,4,4.00000,0
defect4j,closure,com/google/javascript/rhino/IR,27,246,"    Preconditions.checkState(expr.isName());
",0,0,0,2,4,0,8,0,0,8,40,5,4.00000,0
defect4j,closure,com/google/javascript/rhino/IR,27,247,"    Preconditions.checkState(body.isBlock());
",0,0,0,2,4,0,8,0,0,8,41,5,4.00000,0
defect4j,closure,com/google/javascript/rhino/IR,27,248,"    return new Node(Token.CATCH, expr, body);
",8,0,0,1,2,1,0,2,0,10,41,5,4.00000,0
defect4j,closure,com/google/javascript/rhino/IR,27,501,"        return false;
",0,0,0,0,0,1,0,0,0,1,13,5,4.00000,0
defect4j,closure,com/google/javascript/rhino/IR,27,224,"    Preconditions.checkState(tryBody.isLabelName());
",0,0,0,2,4,0,8,0,0,8,48,5,0.50000,0
defect4j,closure,com/google/javascript/rhino/IR,27,239,"    Preconditions.checkState(finallyBody.isBlock());
",0,0,0,2,4,0,8,0,0,8,48,5,0.50000,0
defect4j,closure,com/google/javascript/rhino/IR,27,240,"    Node tryNode = tryCatch(tryBody, catchNode);
",2,0,0,1,2,0,6,2,0,10,44,4,0.50000,0
defect4j,closure,com/google/javascript/rhino/IR,27,97,"    Preconditions.checkState(mayBeStatement(stmt));
",0,0,0,2,4,0,8,0,0,8,47,5,0.08000,0
defect4j,closure,com/google/javascript/rhino/Node,27,2293,"    return this.getType() == Token.LABEL_NAME;
",4,1,0,1,2,1,2,0,0,7,42,4,0.01190,0
defect4j,closure,com/google/javascript/rhino/IR,27,293,"    return Node.newString(Token.NAME, name);
",4,0,0,1,2,1,6,0,0,10,40,5,0.00475,0
defect4j,closure,com/google/javascript/rhino/Node,27,2205,"    return this.getType() == Token.CATCH;
",4,1,0,1,2,1,2,0,0,7,37,4,0.00424,0
defect4j,closure,com/google/javascript/rhino/IR,27,92,"    Node block = new Node(Token.BLOCK);
",6,0,0,1,2,0,0,4,0,10,35,4,0.00225,0
defect4j,closure,com/google/javascript/rhino/IR,27,93,"    return block;
",2,0,0,0,0,1,0,0,0,2,13,4,0.00225,0
defect4j,closure,com/google/javascript/rhino/Node,27,529,"    return type;
",2,0,0,0,0,1,0,0,0,2,12,4,0.00136,0
defect4j,closure,com/google/javascript/rhino/Node,27,361,"  public Node(int nodeType) {
",4,0,0,1,3,1,0,0,0,5,27,2,0.00131,0
defect4j,closure,com/google/javascript/rhino/Node,27,362,"    type = nodeType;
",4,0,0,0,0,0,0,0,0,5,16,4,0.00131,0
