dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,chart,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,1,1797,"        if (dataset != null) {
",2,1,0,1,3,0,0,0,0,3,22,4,0.02703,1
defect4j,chart,org/jfree/data/general/DatasetUtilities,2,1248,"                        maximum = Math.max(maximum, uvalue);
",2,0,0,1,2,0,8,0,0,11,36,12,0.00000,1
defect4j,chart,org/jfree/data/time/TimeSeries,3,1057,"        copy.data = new java.util.ArrayList();
",10,0,0,1,2,0,0,0,0,11,38,4,0.50000,1
defect4j,chart,org/jfree/chart/util/ShapeList,6,111,"        return super.equals(obj);
",4,0,0,1,2,1,0,0,0,4,25,5,0.01810,1
defect4j,chart,org/jfree/data/time/TimePeriodValues,7,302,"            long e = getDataItem(this.minMiddleIndex).getPeriod().getEnd()
",4,0,0,3,6,0,6,0,0,10,62,7,0.08333,1
defect4j,chart,org/jfree/data/time/Week,8,175,"        this(time, RegularTimePeriod.DEFAULT_TIME_ZONE, Locale.getDefault());
",6,0,0,2,4,0,4,0,0,10,69,4,0.50000,1
defect4j,chart,org/jfree/data/time/TimeSeries,9,944,"        if (endIndex < 0) {
",2,1,0,1,3,0,0,0,0,3,19,4,1.00000,1
defect4j,chart,org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator,10,65,"        return "" title=\"""" + toolTipText
",2,1,0,0,0,1,0,0,0,4,32,4,0.00000,1
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,275,"        PathIterator iterator2 = p1.getPathIterator(null);
",2,0,0,1,2,0,4,2,0,8,50,4,0.06667,1
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,145,"        this.dataset = dataset;
",4,0,0,0,0,0,0,0,0,5,23,4,0.33333,1
defect4j,chart,org/jfree/chart/plot/PiePlot,15,2053,"        state.setLatestAngle(plot.getStartAngle());
",0,0,0,2,4,0,8,0,0,8,43,5,0.00000,1
defect4j,chart,org/jfree/data/category/DefaultIntervalCategoryDataset,16,338,"        if (categoryKeys.length != this.startData[0].length) {
",8,1,0,2,5,0,0,0,0,9,54,4,0.14286,1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,19,973,"        int result = this.rangeAxes.indexOf(axis);
",4,0,0,1,2,0,4,0,0,8,42,5,1.00000,1
defect4j,chart,org/jfree/chart/plot/ValueMarker,20,95,"        super(paint, stroke, paint, stroke, alpha);
",10,0,0,1,2,0,0,0,0,10,43,4,0.01064,1
defect4j,chart,org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset,21,742,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,1.00000,1
defect4j,chart,org/jfree/data/KeyedObjects2D,22,345,"        removeRow(index);
",0,0,0,1,2,0,4,0,0,4,17,5,0.20000,1
defect4j,chart,org/jfree/chart/renderer/GrayPaintScale,24,126,"        int g = (int) ((value - this.lowerBound) / (this.upperBound 
",8,3,0,2,6,0,0,0,0,11,59,5,0.00000,1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1613,"        setRenderer(0, renderer, true);
",0,0,0,1,2,0,4,0,0,5,31,5,0.25000,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1614,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.25000,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1665,"        CategoryItemRenderer existing
",2,0,0,0,0,0,0,2,0,4,29,4,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1667,"        if (existing != null) {
",2,1,0,1,3,0,0,0,0,3,23,4,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1672,"        this.renderers.set(index, renderer);
",2,0,0,1,2,0,6,0,0,8,36,5,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1673,"        if (renderer != null) {
",2,1,0,1,3,0,0,0,0,3,23,4,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1674,"            renderer.setPlot(this);
",0,0,0,1,2,0,4,0,0,4,23,7,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1675,"            renderer.addChangeListener(this);
",0,0,0,1,2,0,4,0,0,4,33,7,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1678,"        configureDomainAxes();
",0,0,0,1,2,0,2,0,0,2,22,5,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1679,"        configureRangeAxes();
",0,0,0,1,2,0,2,0,0,2,21,5,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1681,"        if (notify) {
",2,0,0,1,3,0,0,0,0,2,13,4,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1682,"            fireChangeEvent();
",0,0,0,1,2,0,2,0,0,2,18,7,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1684,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.14286,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,567,"        this(null, null, null, null);
",0,0,0,1,2,0,0,0,0,0,29,3,0.07692,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,568,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.07692,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1339,"        setDataset(0, dataset);
",0,0,0,1,2,0,4,0,0,4,23,5,0.07143,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1340,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.07143,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1358,"            dataset.addChangeListener(this);
",0,0,0,1,2,0,4,0,0,4,32,7,0.04762,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1045,"            Plot parent = getParent();
",2,0,0,1,2,0,2,2,0,6,26,6,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1046,"            if (parent instanceof CategoryPlot) {
",2,0,0,1,3,0,0,2,0,4,37,7,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1352,"        CategoryDataset existing = (CategoryDataset) this.datasets.get(index);
",4,0,0,2,4,0,4,4,0,12,70,4,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1353,"        if (existing != null) {
",2,1,0,1,3,0,0,0,0,3,23,4,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1356,"        this.datasets.set(index, dataset);
",2,0,0,1,2,0,6,0,0,8,34,5,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1357,"        if (dataset != null) {
",2,1,0,1,3,0,0,0,0,3,22,4,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1362,"        DatasetChangeEvent event = new DatasetChangeEvent(this, dataset,
",4,0,0,0,1,0,0,4,0,8,64,4,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1365,"        datasetChanged(event);
",0,0,0,1,2,0,4,0,0,4,22,5,0.04545,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1367,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.04545,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,201,"        this(true, true);
",0,0,0,1,2,0,0,0,0,2,17,4,0.03704,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,202,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.03704,0
defect4j,chart,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,1,1791,"        LegendItemCollection result = new LegendItemCollection();
",2,0,0,1,2,0,0,4,0,6,57,4,0.02703,0
defect4j,chart,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,1,1792,"        if (this.plot == null) {
",2,1,0,1,3,0,0,0,0,3,24,4,0.02703,0
defect4j,chart,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,1,1795,"        int index = this.plot.getIndexOf(this);
",4,0,0,1,2,0,2,0,0,6,39,5,0.02703,0
defect4j,chart,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,1,1796,"        CategoryDataset dataset = this.plot.getDataset(index);
",4,0,0,1,2,0,4,2,0,10,54,4,0.02703,0
defect4j,chart,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,1,1798,"            return result;
",2,0,0,0,0,1,0,0,0,2,14,6,0.02703,0
defect4j,chart,org/jfree/chart/plot/CategoryPlot,1,1727,"        return this.renderers.indexOf(renderer);
",2,0,0,1,2,1,4,0,0,6,40,5,0.02703,0
defect4j,chart,org/jfree/data/category/DefaultCategoryDataset,1,259,"        addValue(new Double(value), rowKey, columnKey);
",2,0,0,2,4,0,6,2,0,10,47,5,0.02326,0
defect4j,chart,org/jfree/data/category/DefaultCategoryDataset,1,260,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.02326,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,211,"        super();
",0,0,0,1,2,0,0,0,0,0,8,3,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,212,"        this.seriesLinesVisible = new BooleanList();
",2,0,0,1,2,0,0,2,0,5,44,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,213,"        this.baseLinesVisible = lines;
",4,0,0,0,0,0,0,0,0,5,30,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,214,"        this.seriesShapesVisible = new BooleanList();
",2,0,0,1,2,0,0,2,0,5,45,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,215,"        this.baseShapesVisible = shapes;
",4,0,0,0,0,0,0,0,0,5,32,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,216,"        this.seriesShapesFilled = new BooleanList();
",2,0,0,1,2,0,0,2,0,5,44,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,217,"        this.baseShapesFilled = true;
",2,0,0,0,0,0,0,0,0,4,29,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,218,"        this.useFillPaint = false;
",2,0,0,0,0,0,0,0,0,4,26,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,219,"        this.drawOutlines = true;
",2,0,0,0,0,0,0,0,0,4,25,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,220,"        this.useOutlinePaint = false;
",2,0,0,0,0,0,0,0,0,4,29,4,0.02000,0
defect4j,chart,org/jfree/chart/renderer/category/LineAndShapeRenderer,1,221,"        this.useSeriesOffset = false;  // preserves old behaviour
",2,0,0,0,0,0,0,0,0,4,57,4,0.02000,0
defect4j,chart,org/jfree/data/ComparableObjectItem,2,72,"    public ComparableObjectItem(Comparable x, Object y) {
",6,0,0,1,3,1,0,4,0,11,53,2,1,0
defect4j,chart,org/jfree/data/ComparableObjectItem,2,73,"        if (x == null) {
",2,1,0,1,3,0,0,0,0,3,16,4,1,0
defect4j,chart,org/jfree/data/ComparableObjectItem,2,76,"        this.x = x;
",4,0,0,0,0,0,0,0,0,5,11,4,1,0
defect4j,chart,org/jfree/data/ComparableObjectItem,2,77,"        this.obj = y;
",4,0,0,0,0,0,0,0,0,5,13,4,1,0
defect4j,chart,org/jfree/data/ComparableObjectItem,2,78,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,1,0
defect4j,chart,org/jfree/data/ComparableObjectItem,2,95,"        return this.obj;
",2,0,0,0,0,1,0,0,0,2,16,5,1,0
defect4j,chart,org/jfree/data/ComparableObjectSeries,2,98,"        super(key);
",2,0,0,1,2,0,0,0,0,2,11,4,1,0
defect4j,chart,org/jfree/data/ComparableObjectSeries,2,67,"    private int maximumItemCount = Integer.MAX_VALUE;
",6,0,0,0,0,1,0,0,0,7,49,2,1,0
defect4j,chart,org/jfree/data/ComparableObjectSeries,2,99,"        this.data = new java.util.ArrayList();
",8,0,0,1,2,0,0,0,0,9,38,4,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,1050,"        if (start < 0) {
",2,1,0,1,3,0,0,0,0,3,16,4,0.50000,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,1053,"        if (end < start) {
",4,1,0,1,3,0,0,0,0,5,18,4,0.50000,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,1056,"        TimeSeries copy = (TimeSeries) super.clone();
",4,0,0,2,4,0,0,4,0,8,45,4,0.50000,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,1058,"        if (this.data.size() > 0) {
",2,1,0,2,5,0,2,0,0,5,27,4,0.50000,0
defect4j,chart,org/jfree/chart/util/AbstractObjectList,4,166,"        return -1;
",0,0,0,0,0,1,0,0,0,1,10,4,1,0
defect4j,chart,org/jfree/chart/axis/Axis,4,1222,"        Object[] listeners = this.listenerList.getListenerList();
",4,0,0,2,4,0,2,2,0,8,57,4,1,0
defect4j,chart,org/jfree/chart/axis/Axis,4,1223,"        for (int i = listeners.length - 2; i >= 0; i -= 2) {
",10,2,0,1,3,0,0,0,0,13,52,4,1,0
defect4j,chart,org/jfree/chart/axis/Axis,4,1228,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,1,0
defect4j,chart,org/jfree/chart/event/AxisChangeEvent,4,61,"        super(axis);
",2,0,0,1,2,0,0,0,0,2,12,4,1,0
defect4j,chart,org/jfree/chart/event/AxisChangeEvent,4,62,"        this.axis = axis;
",4,0,0,0,0,0,0,0,0,5,17,4,1,0
