project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/joda/time/MonthDay,10,334,"        this(monthOfYear, dayOfMonth, null);",2.0,0,1,0
org/joda/time/MonthDay,10,335,    },2.0,0,1,0
org/joda/time/MonthDay,10,352,"        super(new int[] {monthOfYear, dayOfMonth}, chronology);",2.0,0,1,0
org/joda/time/MonthDay,10,353,    },2.0,0,1,0
org/joda/time/MonthDay,10,79,    private static final DateTimeFieldType[] FIELD_TYPES = new DateTimeFieldType[] {,2.0,0,0,0
org/joda/time/MonthDay,10,84,    private static final DateTimeFormatter PARSER = new DateTimeFormatterBuilder(),2.0,0,1,0
org/joda/time/MonthDay,10,395,        return 2;,2.0,0,0,0
org/joda/time/MonthDay,10,408,        switch (index) {,2.0,0,1,0
org/joda/time/MonthDay,10,410,            return chrono.monthOfYear();,2.0,0,0,0
org/joda/time/MonthDay,10,412,            return chrono.dayOfMonth();,2.0,0,0,0
org/joda/time/MonthDay,10,426,        return FIELD_TYPES[index];,2.0,0,0,0
org/joda/time/chrono/BasicGJChronology,10,129,        return MAX_DAYS_PER_MONTH_ARRAY[month - 1];,2.0,0,0,0
org/joda/time/chrono/BasicDayOfMonthDateTimeField,10,89,                return iChronology.getDaysInMonthMax(month);,2.0,0,0,0
org/joda/time/format/DateTimeFormat,10,147,"    private static final Map<String, DateTimeFormatter> cPatternedCache = new HashMap<String, DateTimeFormatter>(7);",2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,149,    private static final DateTimeFormatter[] cStyleCache = new DateTimeFormatter[25];,2.0,0,0,0
org/joda/time/format/DateTimeFormat,10,170,        return createFormatterForPattern(pattern);,2.0,0,0,0
org/joda/time/format/DateTimeFormat,10,400,        int length = pattern.length();,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,401,        int[] indexRef = new int[1];,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,403,        for (int i=0; i<length; i++) {,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,404,            indexRef[0] = i;,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,405,"            String token = parseToken(pattern, indexRef);",2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,406,            i = indexRef[0];,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,408,            int tokenLen = token.length();,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,409,            if (tokenLen == 0) {,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,412,            char c = token.charAt(0);,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,414,            switch (c) {,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,479,                if (tokenLen >= 3) {,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,486,                    builder.appendMonthOfYear(tokenLen);,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,488,                break;,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,490,                builder.appendDayOfMonth(tokenLen);,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,491,                break;,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,549,                String sub = token.substring(1);,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,550,                if (sub.length() == 1) {,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,551,                    builder.appendLiteral(sub.charAt(0));,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,555,                    builder.appendLiteral(new String(sub));,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,557,                break;,2.0,0,1,0
org/joda/time/format/DateTimeFormat,10,563,    },2.0,0,1,0
