project_path,version,lines,statement,suspicious,faulty,predict,miss_line,predictions0,predictions1
org/joda/time/PeriodType,5,690,"            throw new UnsupportedOperationException(""Field is not supported"");",3.0,0,,0,0.0021559719313890137,0.9978440280686105
org/joda/time/Period,5,1631,                result = result.withYears(years);,1.125,1,-1,0
org/joda/time/Period,5,895,        int[] values = getValues();  // cloned,1.0,0,-1,0
org/joda/time/Period,5,896,"        getPeriodType().setIndexedField(this, PeriodType.YEAR_INDEX, values, years);",1.0,0,-1,0
org/joda/time/Period,5,1629,            months = months % 12;,1.0,1,-1,0
org/joda/time/Period,5,1630,            if (years != 0) {,1.0,1,-1,0
org/joda/time/Period,5,1628,"            years = FieldUtils.safeAdd(years, months / 12);",0.81818,1,-1,0
org/joda/time/Period,5,1625,        int years = getYears();,0.5625,0,-1,0
org/joda/time/Period,5,1626,        int months = getMonths();,0.5625,0,-1,0
org/joda/time/Period,5,1627,        if (years != 0 || months != 0) {,0.5625,0,-1,0
org/joda/time/Period,5,1617,        type = DateTimeUtils.getPeriodType(type);,0.5,0,-1,0
org/joda/time/Period,5,1618,"        long millis = getMillis();  // no overflow can happen, even with Integer.MAX_VALUEs",0.5,0,-1,0
org/joda/time/Period,5,1619,        millis += (((long) getSeconds()) * ((long) DateTimeConstants.MILLIS_PER_SECOND));,0.5,0,-1,0
org/joda/time/Period,5,1620,        millis += (((long) getMinutes()) * ((long) DateTimeConstants.MILLIS_PER_MINUTE));,0.5,0,-1,0
org/joda/time/Period,5,1621,        millis += (((long) getHours()) * ((long) DateTimeConstants.MILLIS_PER_HOUR));,0.5,0,-1,0
org/joda/time/Period,5,1622,        millis += (((long) getDays()) * ((long) DateTimeConstants.MILLIS_PER_DAY));,0.5,0,-1,0
org/joda/time/Period,5,1623,        millis += (((long) getWeeks()) * ((long) DateTimeConstants.MILLIS_PER_WEEK));,0.5,0,-1,0
org/joda/time/Period,5,1624,"        Period result = new Period(millis, type, ISOChronology.getInstanceUTC());",0.5,0,-1,0
org/joda/time/PeriodType,5,535,        if (cached != null) {,0.5,0,-1,0
org/joda/time/PeriodType,5,538,        PeriodType type = standard();,0.5,0,-1,0
org/joda/time/PeriodType,5,539,        List<DurationFieldType> list = new ArrayList<DurationFieldType>(Arrays.asList(types));,0.5,0,-1,0
org/joda/time/PeriodType,5,540,        if (list.remove(DurationFieldType.years()) == false) {,0.5,0,-1,0
org/joda/time/PeriodType,5,541,            type = type.withYearsRemoved();,0.5,0,-1,0
org/joda/time/PeriodType,5,543,        if (list.remove(DurationFieldType.months()) == false) {,0.5,0,-1,0
org/joda/time/PeriodType,5,546,        if (list.remove(DurationFieldType.weeks()) == false) {,0.5,0,-1,0
org/joda/time/PeriodType,5,549,        if (list.remove(DurationFieldType.days()) == false) {,0.5,0,-1,0
org/joda/time/PeriodType,5,552,        if (list.remove(DurationFieldType.hours()) == false) {,0.5,0,-1,0
org/joda/time/PeriodType,5,553,            type = type.withHoursRemoved();,0.5,0,-1,0
org/joda/time/PeriodType,5,555,        if (list.remove(DurationFieldType.minutes()) == false) {,0.5,0,-1,0
org/joda/time/PeriodType,5,556,            type = type.withMinutesRemoved();,0.5,0,-1,0
org/joda/time/PeriodType,5,558,        if (list.remove(DurationFieldType.seconds()) == false) {,0.5,0,-1,0
org/joda/time/PeriodType,5,559,            type = type.withSecondsRemoved();,0.5,0,-1,0
org/joda/time/PeriodType,5,561,        if (list.remove(DurationFieldType.millis()) == false) {,0.5,0,-1,0
org/joda/time/PeriodType,5,562,            type = type.withMillisRemoved();,0.5,0,-1,0
org/joda/time/PeriodType,5,564,        if (list.size() > 0) {,0.5,0,-1,0
org/joda/time/PeriodType,5,569,"        PeriodType checkPartType = new PeriodType(null, type.iTypes, null);",0.5,0,-1,0
org/joda/time/PeriodType,5,570,        PeriodType checkedType = (PeriodType) cache.get(checkPartType);,0.5,0,-1,0
org/joda/time/PeriodType,5,571,        if (checkedType != null) {,0.5,0,-1,0
org/joda/time/PeriodType,5,575,"        cache.put(checkPartType, type);",0.5,0,-1,0
org/joda/time/PeriodType,5,576,        return type;,0.5,0,-1,0
org/joda/time/DurationFieldType,5,269,            if (obj instanceof StandardDurationFieldType) {,0.5,0,-1,0
org/joda/time/DurationFieldType,5,270,                return iOrdinal == ((StandardDurationFieldType) obj).iOrdinal;,0.5,0,-1,0
org/joda/time/Period,5,445,    },0.375,0,-1,0
org/joda/time/PeriodType,5,688,        int realIndex = iIndices[index];,0.375,0,-1,0
org/joda/time/PeriodType,5,689,        if (realIndex == -1) {,0.375,0,-1,0
org/joda/time/Period,5,444,"        super(duration, type, chronology);",0.34615,0,-1,0
org/joda/time/PeriodType,5,372,        PeriodType type = cMonths;,0.34615,0,-1,0
org/joda/time/PeriodType,5,373,        if (type == null) {,0.34615,0,-1,0
org/joda/time/PeriodType,5,374,            type = new PeriodType(,0.34615,0,-1,0
org/joda/time/PeriodType,5,379,            cMonths = type;,0.34615,0,-1,0
org/joda/time/PeriodType,5,381,        return type;,0.34615,0,-1,0
org/joda/time/PeriodType,5,222,        PeriodType type = cYWD;,0.33333,0,-1,0
org/joda/time/PeriodType,5,223,        if (type == null) {,0.33333,0,-1,0
org/joda/time/PeriodType,5,224,            type = new PeriodType(,0.33333,0,-1,0
org/joda/time/PeriodType,5,232,            cYWD = type;,0.33333,0,-1,0
org/joda/time/PeriodType,5,234,        return type;,0.33333,0,-1,0
org/joda/time/PeriodType,5,278,        PeriodType type = cYD;,0.33333,0,-1,0
org/joda/time/PeriodType,5,279,        if (type == null) {,0.33333,0,-1,0
org/joda/time/PeriodType,5,280,            type = new PeriodType(,0.33333,0,-1,0
org/joda/time/PeriodType,5,287,            cYD = type;,0.33333,0,-1,0
org/joda/time/PeriodType,5,289,        return type;,0.33333,0,-1,0
org/joda/time/PeriodType,5,502,        if (types == null || types.length == 0) {,0.33333,0,-1,0
org/joda/time/PeriodType,5,505,        for (int i = 0; i < types.length; i++) {,0.33333,0,-1,0
org/joda/time/PeriodType,5,506,            if (types[i] == null) {,0.33333,0,-1,0
org/joda/time/PeriodType,5,510,"        Map<PeriodType, Object> cache = cTypes;",0.33333,0,-1,0
org/joda/time/PeriodType,5,511,        if (cache.isEmpty()) {,0.33333,0,-1,0
org/joda/time/PeriodType,5,512,"            cache.put(standard(), standard());",0.33333,0,-1,0
org/joda/time/PeriodType,5,513,"            cache.put(yearMonthDayTime(), yearMonthDayTime());",0.33333,0,-1,0
org/joda/time/PeriodType,5,514,"            cache.put(yearMonthDay(), yearMonthDay());",0.33333,0,-1,0
org/joda/time/PeriodType,5,515,"            cache.put(yearWeekDayTime(), yearWeekDayTime());",0.33333,0,-1,0
org/joda/time/PeriodType,5,516,"            cache.put(yearWeekDay(), yearWeekDay());",0.33333,0,-1,0
org/joda/time/PeriodType,5,517,"            cache.put(yearDayTime(), yearDayTime());",0.33333,0,-1,0
org/joda/time/PeriodType,5,518,"            cache.put(yearDay(), yearDay());",0.33333,0,-1,0
org/joda/time/PeriodType,5,519,"            cache.put(dayTime(), dayTime());",0.33333,0,-1,0
org/joda/time/PeriodType,5,520,"            cache.put(time(), time());",0.33333,0,-1,0
org/joda/time/PeriodType,5,521,"            cache.put(years(), years());",0.33333,0,-1,0
org/joda/time/PeriodType,5,522,"            cache.put(months(), months());",0.33333,0,-1,0
org/joda/time/PeriodType,5,523,"            cache.put(weeks(), weeks());",0.33333,0,-1,0
org/joda/time/PeriodType,5,524,"            cache.put(days(), days());",0.33333,0,-1,0
org/joda/time/PeriodType,5,525,"            cache.put(hours(), hours());",0.33333,0,-1,0
org/joda/time/PeriodType,5,526,"            cache.put(minutes(), minutes());",0.33333,0,-1,0
