project_path,version,lines,statement,suspicious,faulty,predict,miss_line,predictions0,predictions1
org/joda/time/format/DateTimeFormatterBuilder,20,2519,"            buf.append(displayZone != null ? displayZone.getID() : """");",0.14286,0,,0,0.002062558570028219,0.9979374414299721
org/joda/time/format/DateTimeFormatterBuilder,20,2520,        },0.14286,0,,0,0.0003867861124642672,0.9996132138875357
org/joda/time/format/DateTimeFormatterBuilder,20,2537,            return MAX_LENGTH;,0.14286,0,,0,0.0007775346224857051,0.9992224653775147
org/joda/time/format/DateTimeFormatterBuilder,20,2541,            String str = text.substring(position);,0.125,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2542,            for (String id : ALL_IDS) {,0.125,1,-1,1
org/joda/time/format/DateTimeFormatterBuilder,20,2543,                if (str.startsWith(id)) {,0.125,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2544,                    bucket.setZone(DateTimeZone.forID(id));,0.125,1,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2545,                    return position + id.length();,0.125,1,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2547,            },0.125,1,-1,1
org/joda/time/format/DateTimeFormatterBuilder,20,1030,"        return append0(TimeZoneId.INSTANCE, TimeZoneId.INSTANCE);",0.11111,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2498,    static enum TimeZoneId,0.11111,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2501,        INSTANCE;,0.11111,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2502,        static final Set<String> ALL_IDS = DateTimeZone.getAvailableIDs();,0.11111,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2505,            int max = 0;,0.11111,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2506,            for (String id : ALL_IDS) {,0.11111,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2507,"                max = Math.max(max, id.length());",0.11111,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2508,            },0.11111,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2509,            MAX_LENGTH = max;,0.11111,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2510,        },0.11111,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,2513,            return MAX_LENGTH;,0.11111,0,-1,0
org/joda/time/format/DateTimeParserBucket,20,159,        iSavedState = null;,0.1,0,-1,0
org/joda/time/format/DateTimeParserBucket,20,160,        iZone = zone;,0.1,0,-1,0
org/joda/time/format/DateTimeParserBucket,20,161,    },0.1,0,-1,0
org/joda/time/DateTimeZone,20,374,        return cAvailableIDs;,0.09091,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,1094,"        DateTimeFormat.appendPatternTo(this, pattern);",0.07143,0,-1,0
org/joda/time/format/DateTimeFormatterBuilder,20,1095,        return this;,0.07143,0,-1,0
org/joda/time/format/DateTimeFormat,20,377,"        parsePatternTo(builder, pattern);",0.07143,0,-1,0
org/joda/time/format/DateTimeFormat,20,378,    },0.07143,0,-1,0
org/joda/time/DateTime,20,407,"        super(year, monthOfYear, dayOfMonth,",0.0625,0,-1,0
org/joda/time/DateTime,20,409,    },0.0625,0,-1,0
org/joda/time/format/DateTimeFormatter,20,866,"        throw new IllegalArgumentException(FormatUtils.createErrorMessage(text, newPos));",0.05556,0,-1,0
org/joda/time/format/DateTimeFormat,20,508,                builder.appendMinuteOfHour(tokenLen);,0.01639,0,-1,0
org/joda/time/format/DateTimeFormat,20,509,                break;,0.01639,0,-1,0
org/joda/time/format/FormatUtils,20,373,"        return ""Invalid format: \"""" + sampleText + ""\"" is malformed at \"""" +",0.01316,0,-1,0
org/joda/time/format/FormatUtils,20,369,        if (errorPos >= text.length()) {,0.01235,0,-1,0
org/joda/time/format/DateTimeFormat,20,457,                        indexRef[0]++;,0.0122,0,-1,0
org/joda/time/format/DateTimeFormat,20,458,"                        if (isNumericToken(parseToken(pattern, indexRef))) {",0.0122,0,-1,0
org/joda/time/format/DateTimeFormat,20,462,                        indexRef[0]--;,0.0122,0,-1,0
org/joda/time/format/DateTimeFormat,20,499,                builder.appendHourOfDay(tokenLen);,0.01163,0,-1,0
org/joda/time/format/DateTimeFormat,20,500,                break;,0.01163,0,-1,0
org/joda/time/format/DateTimeFormat,20,662,        return false;,0.01149,0,-1,0
org/joda/time/format/DateTimeFormat,20,632,        int tokenLen = token.length();,0.01136,0,-1,0
org/joda/time/format/DateTimeFormat,20,633,        if (tokenLen > 0) {,0.01136,0,-1,0
org/joda/time/format/DateTimeFormat,20,634,            char c = token.charAt(0);,0.01136,0,-1,0
org/joda/time/format/DateTimeFormat,20,635,            switch (c) {,0.01136,0,-1,0
org/joda/time/format/DateTimeFormat,20,470,"                        builder.appendYear(tokenLen, maxDigits);",0.01099,0,-1,0
org/joda/time/format/DateTimeFormat,20,471,                        break;,0.01099,0,-1,0
org/joda/time/format/DateTimeFormat,20,453,                    int maxDigits = 9;,0.0102,0,-1,0
org/joda/time/format/DateTimeFormat,20,456,                    if (i + 1 < length) {,0.0102,0,-1,0
org/joda/time/format/DateTimeFormat,20,465,                    switch (c) {,0.0102,0,-1,0
org/joda/time/format/DateTimeFormat,20,477,                break;,0.0102,0,-1,0
org/joda/time/format/FormatUtils,20,357,        int sampleLen = errorPos + 32;,0.0099,0,-1,0
org/joda/time/format/FormatUtils,20,359,        if (text.length() <= sampleLen + 3) {,0.0099,0,-1,0
org/joda/time/format/FormatUtils,20,360,            sampleText = text;,0.0099,0,-1,0
org/joda/time/format/FormatUtils,20,365,        if (errorPos <= 0) {,0.0099,0,-1,0
org/joda/time/format/DateTimeFormat,20,424,                if (tokenLen == 2) {,0.00917,0,-1,0
org/joda/time/format/DateTimeFormatter,20,848,            if (newPos >= text.length()) {,0.00901,0,-1,0
org/joda/time/format/DateTimeFormatter,20,842,        DateTimeParser parser = requireParser();,0.00855,0,-1,0
org/joda/time/format/DateTimeFormatter,20,844,        Chronology chrono = selectChronology(null);,0.00855,0,-1,0
org/joda/time/format/DateTimeFormatter,20,845,"        DateTimeParserBucket bucket = new DateTimeParserBucket(0, chrono, iLocale, iPivotYear, iDefaultYear);",0.00855,0,-1,0
org/joda/time/format/DateTimeFormatter,20,846,"        int newPos = parser.parseInto(bucket, text, 0);",0.00855,0,-1,0
org/joda/time/format/DateTimeFormatter,20,847,        if (newPos >= 0) {,0.00855,0,-1,0
org/joda/time/format/DateTimeFormat,20,486,                    builder.appendMonthOfYear(tokenLen);,0.00575,0,-1,0
org/joda/time/format/DateTimeFormat,20,488,                break;,0.00575,0,-1,0
org/joda/time/format/DateTimeFormat,20,490,                builder.appendDayOfMonth(tokenLen);,0.00546,0,-1,0
org/joda/time/format/DateTimeFormat,20,491,                break;,0.00546,0,-1,0
org/joda/time/format/DateTimeFormat,20,479,                if (tokenLen >= 3) {,0.005,0,-1,0
org/joda/time/format/DateTimeFormat,20,551,                    builder.appendLiteral(sub.charAt(0));,0.00444,0,-1,0
org/joda/time/format/DateTimeFormat,20,613,                    i--;,0.00442,0,-1,0
org/joda/time/format/DateTimeFormat,20,614,                    break;,0.00442,0,-1,0
org/joda/time/format/DateTimeFormat,20,549,                String sub = token.substring(1);,0.00441,0,-1,0
org/joda/time/format/DateTimeFormat,20,550,                if (sub.length() == 1) {,0.00441,0,-1,0
org/joda/time/format/DateTimeFormat,20,596,            buf.append('\'');,0.00441,0,-1,0
org/joda/time/format/DateTimeFormat,20,598,            boolean inLiteral = false;,0.00441,0,-1,0
org/joda/time/format/DateTimeFormat,20,600,            for (; i < length; i++) {,0.00441,0,-1,0
org/joda/time/format/DateTimeFormat,20,601,                c = pattern.charAt(i);,0.00441,0,-1,0
org/joda/time/format/DateTimeFormat,20,603,                if (c == '\'') {,0.00441,0,-1,0
org/joda/time/format/DateTimeFormat,20,611,                } else if (!inLiteral &&,0.00441,0,-1,0
org/joda/time/format/DateTimeFormat,20,616,                    buf.append(c);,0.00441,0,-1,0
org/joda/time/format/DateTimeFormat,20,588,                    buf.append(c);,0.00426,0,-1,0
org/joda/time/format/DateTimeFormat,20,589,                    i++;,0.00426,0,-1,0
org/joda/time/format/DateTimeFormat,20,593,            },0.00426,0,-1,0
org/joda/time/format/DateTimeFormat,20,586,                char peek = pattern.charAt(i + 1);,0.00413,0,-1,0
org/joda/time/format/DateTimeFormat,20,587,                if (peek == c) {,0.00413,0,-1,0
org/joda/time/format/DateTimeFormat,20,563,    },0.0038,0,-1,0
org/joda/time/format/DateTimeFormat,20,583,            buf.append(c);,0.0038,0,-1,0
org/joda/time/format/DateTimeFormat,20,585,            while (i + 1 < length) {,0.0038,0,-1,0
org/joda/time/format/DateTimeFormat,20,400,        int length = pattern.length();,0.00379,0,-1,0
org/joda/time/format/DateTimeFormat,20,401,        int[] indexRef = new int[1];,0.00379,0,-1,0
org/joda/time/format/DateTimeFormat,20,403,        for (int i=0; i<length; i++) {,0.00379,0,-1,0
org/joda/time/format/DateTimeFormat,20,404,            indexRef[0] = i;,0.00379,0,-1,0
org/joda/time/format/DateTimeFormat,20,405,"            String token = parseToken(pattern, indexRef);",0.00379,0,-1,0
org/joda/time/format/DateTimeFormat,20,406,            i = indexRef[0];,0.00379,0,-1,0
org/joda/time/format/DateTimeFormat,20,408,            int tokenLen = token.length();,0.00379,0,-1,0
org/joda/time/format/DateTimeFormat,20,409,            if (tokenLen == 0) {,0.00379,0,-1,0
org/joda/time/format/DateTimeFormat,20,412,            char c = token.charAt(0);,0.00379,0,-1,0
org/joda/time/format/DateTimeFormat,20,414,            switch (c) {,0.00379,0,-1,0
org/joda/time/format/DateTimeFormat,20,574,        StringBuffer buf = new StringBuffer();,0.00379,0,-1,0
org/joda/time/format/DateTimeFormat,20,576,        int i = indexRef[0];,0.00379,0,-1,0
org/joda/time/format/DateTimeFormat,20,577,        int length = pattern.length();,0.00379,0,-1,0
