project_path,version,lines,statement,suspicious,faulty,predict,miss_line
org/joda/time/field/FieldUtils,15,138,                return -val1;,0.08333,1,0,1
org/joda/time/field/FieldUtils,15,142,                return val1;,0.04,0,-1,0
org/joda/time/field/FieldUtils,15,144,        long total = val1 * val2;,0.03846,0,-1,0
org/joda/time/field/FieldUtils,15,145,        if (total / val2 != val1) {,0.03846,0,-1,0
org/joda/time/field/FieldUtils,15,148,        return total;,0.03846,0,-1,0
org/joda/time/field/FieldUtils,15,136,        switch (val2) {,0.01961,0,-1,0
org/joda/time/IllegalFieldValueException,15,108,"        super(createMessage(fieldType.getName(), value, lowerBound, upperBound, null));",0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,109,        iDateTimeFieldType = fieldType;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,110,        iDurationFieldType = null;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,111,        iFieldName = fieldType.getName();,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,112,        iNumberValue = value;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,113,        iStringValue = null;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,114,        iLowerBound = lowerBound;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,115,        iUpperBound = upperBound;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,116,        iMessage = super.getMessage();,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,117,    },0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,129,"        super(createMessage(fieldType.getName(), value, null, null, explain));",0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,130,        iDateTimeFieldType = fieldType;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,131,        iDurationFieldType = null;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,132,        iFieldName = fieldType.getName();,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,133,        iNumberValue = value;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,134,        iStringValue = null;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,135,        iLowerBound = null;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,136,        iUpperBound = null;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,137,        iMessage = super.getMessage();,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,138,    },0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,150,"        super(createMessage(fieldType.getName(), value, lowerBound, upperBound, null));",0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,151,        iDateTimeFieldType = null;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,152,        iDurationFieldType = fieldType;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,153,        iFieldName = fieldType.getName();,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,154,        iNumberValue = value;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,155,        iStringValue = null;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,156,        iLowerBound = lowerBound;,0.0,0,-1,0
org/joda/time/IllegalFieldValueException,15,157,        iUpperBound = upperBound;,0.0,0,-1,0
