dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,miss_line,predict
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,898,        if (result == null) {,8,1,0,1,3,0,4,0,0,13,21,3,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1052,    },2,0,0,0,1,0,10,0,0,13,1,13,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1085,"        this.rangeAxisLocations.set(index, location);",6,0,0,1,2,1,6,4,0,17,45,3,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1086,        if (notify) {,2,0,0,1,3,0,0,0,0,2,13,4,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1145,        for (int i = 0; i < this.rangeAxes.size(); i++) {,8,1,0,2,5,0,2,0,0,12,49,4,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1146,            ValueAxis axis = (ValueAxis) this.rangeAxes.get(i);,4,0,0,2,4,0,4,4,0,12,51,6,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1151,    },2,0,0,0,1,1,0,2,0,5,1,4,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1174,        CategoryDataset result = null;,2,0,0,0,0,0,0,2,0,4,30,4,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1175,        if (this.datasets.size() > index) {,0,1,0,2,5,0,4,0,0,5,35,4,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1176,            result = (CategoryDataset) this.datasets.get(index);,4,0,0,2,4,0,4,2,0,11,52,6,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1178,        return result;,2,0,0,0,0,4,0,2,0,7,14,2,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1241,"        this.datasetToDomainAxisMap.set(index, new Integer(axisIndex));  ",4,0,0,2,4,0,4,2,0,10,63,5,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1243,"        datasetChanged(new DatasetChangeEvent(this, getDataset(index)));  ",0,0,0,3,6,0,8,2,0,11,64,3,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1276,"        datasetChanged(new DatasetChangeEvent(this, getDataset(index)));  ",0,0,0,3,6,0,6,2,0,8,64,5,0.03738,0,0,-1
defect4j,chart,org/jfree/chart/plot/CategoryPlot,14,1855,        int count = this.rangeAxes.size();,4,0,0,1,2,0,2,0,0,6,34,5,0.03738,0,0,-1
